,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,QAUR368BIS,PCOALAUUSDM,CPALTT01AUQ659N,NGDPRSAXDCAUQ,IRLTLT01AUM156N,LRUNTTTTAUM156S,a,b,A,B,s,R_y
106,-0.2604656483844572,0.0,0.0,-0.029815230980099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,30.0,0.5
107,-0.3399660586768916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078462435961576,0.0,0.0,0.0,0.0,0.0,0.3886324635629169,0.0,0.0,0.0,1.0,2.0,1.0,3.0,30.0,0.75
108,0.0,0.0,0.0,0.0,0.0,0.0,0.4321584951896651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2556020669313049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292782594714077,0.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,0.25
109,0.0,0.0,0.0,0.0,0.0,0.0,0.665715685527971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,0.5
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428644626410826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,0.75
111,0.0935774033314905,0.0073988983481139,-0.0256580590320606,-0.032494320684356,-0.0949525995532359,0.0026527888889361,0.165736964009204,-0.0393110116735548,0.0,-0.0896771775261242,0.015024359253654,-0.002266262797575,-0.0337940632404944,0.0077139748337868,0.1924970145045672,-0.0011396392970325,-0.0199754285579963,-0.0105630386388373,0.1957941943309591,-0.0191802389667133,-0.1168596492068374,0.0768433897162169,-0.0288165896336909,-0.0514884821600946,0.0766732335364148,0.3345571572910455,0.0865986557899408,0.1260282848355382,-0.0093207480739331,-0.021126425490418,-0.042778603707677,0.0891903317691311,0.1298011462781932,-0.064653247913295,0.0,-0.0210474189533033,0.0,0.0664476169695662,0.1039235025853857,1.0,2.0,2.0,1.0,20.0,0.25
112,0.0796706562977312,0.1801916961106308,-0.0530213368585855,-0.0481738172521774,-0.0023449327462514,0.0575391990633776,0.0222960691007163,0.100032502491028,-0.0157042513178229,-0.1438317002761769,-0.0856775974141648,-0.0789291010179062,-0.1540665804200895,0.0065605988631586,-0.0013545136589172,-0.1511054441588561,-0.0393385103759115,-0.1152626793919646,0.060531764385268,-0.0243845544151792,0.0423153432773897,-0.0488920297355637,0.0740871080309663,-0.0498616495703892,0.0172387947530533,-0.0150895086773262,0.0130407306752295,0.2130147543503923,0.0724445474894868,0.0355872285631392,-0.0411215090367103,-0.1198705026757337,-0.022332323165343,-0.1217590994551075,0.0776841270664337,0.0046481526010442,-0.0142266876603943,0.1883900047657064,-0.013395616091014,1.0,2.0,2.0,1.0,20.0,0.5
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1501943087157658,0.4735833663400082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,20.0,0.75
114,0.0,0.0,0.0,0.0,0.0,0.0,0.5327299333309639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204417324904795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,30.0,0.25
115,-0.1227737906766686,0.0058057236078478,-0.1279610761468921,-0.1253563840662588,-0.1726911663398001,-0.0358868036348546,-0.0676316414416603,-0.0499432893926975,-0.0406034351141776,-0.1635593737284488,0.0,0.0615733286234141,0.019564230907224,-0.0798469936935254,-0.0034148600035915,0.0191153346272276,0.0010975670595172,0.0692650407842281,0.0196443057999553,-0.0224708469309986,-0.0502527448350001,-0.0643905400089212,-0.0640838587731133,-0.0760558547391316,-0.1446125259303655,-0.0068507734353785,0.0612875463700595,0.0910854131514723,0.0492796509406831,0.0760195021250953,0.0344639682268436,-0.0221606383517262,-0.0639331596676182,0.0108722495144798,0.1595709865181308,0.1504193562035237,0.1589852167425298,0.0343746393050004,-0.1473668899073634,1.0,2.0,2.0,1.0,30.0,0.5
116,-0.0737691908648524,-0.0211426519205846,-0.0528175427383227,-0.082941052964213,-0.0812554670424738,0.0778379987214165,0.0106283265303574,0.015411978437822,-0.013972870835324,-0.0651091441839542,-0.0128817087045593,0.0269025080023268,0.0,-0.0293071376481363,-0.0167635274020248,0.0307050349885525,-0.031784177829223,-0.0415176349215894,0.0340385037445398,0.0411509394634352,0.0879368794795757,-0.0224036257440036,-0.0425519409505344,0.0143798562258518,-0.0309821248367975,-0.0293555391444135,-0.0640136708007309,-0.0495710154698816,0.0065076813203654,0.0232768119348137,-0.0130587531003401,0.0297862242754178,-0.0005729723972207,-0.0394712078153992,-0.0149470377820025,-0.036495388589977,0.0267948209919316,0.0,0.0138972698510485,1.0,2.0,2.0,1.0,30.0,0.75
