,Y
1998-09-22,-0.7997707561012923
1998-11-10,-3.0114815476125267
1998-12-15,1.7568409321853218
1999-01-26,-2.7674210732001714
1999-03-23,1.8222684406411171
1999-05-11,2.2227565329540733
1999-06-22,-2.0500330066504757
1999-08-17,1.7096974895480233
1999-09-28,0.06837850785704758
1999-11-09,0.17881929579450784
1999-12-14,-1.6673745138644946
2000-01-25,3.097759199863459
2000-03-14,0.009673672297894065
2000-05-09,0.9182337037038968
2000-06-20,0.654933125800572
2000-08-15,1.851319555486497
2000-09-26,3.0710399592177917
2000-11-08,1.3639430495344107
2000-12-12,-2.530710167642225
2001-01-23,1.1593056649095268
2001-03-13,0.9927961069166602
2001-05-08,-1.342509957992799
2001-06-19,0.6379311787942488
2001-08-14,-1.665888900575463
2001-09-25,-1.5140727906713947
2001-10-30,-3.1635607015145006
2001-12-04,-0.12122507391908455
2002-01-22,1.947514395066341
2002-03-12,-1.2689700217276
2002-04-30,-1.7554064644026757
2002-06-18,0.447980861680608
2002-08-06,-2.835770869150156
2002-09-17,0.6175961315545986
2002-10-30,-1.2882107486076766
2002-12-03,-1.2331572427414228
2003-01-21,-0.37643669510227795
2003-03-11,1.4448539727858312
2003-04-29,-4.0729114105180315
2003-06-17,-1.0415295284015413
2003-08-05,-1.126283623938562
2003-09-08,-4.478366910127662
2003-09-09,-2.3837992778274586
2003-10-21,-0.42027173686062236
2003-12-02,-1.5865223501501768
2004-01-20,0.5169571392148242
2004-03-09,0.8783737126147773
2004-04-27,5.367050983566635
2004-06-22,-3.661903036784353
2004-08-03,-1.3440302663256798
2004-09-14,-2.201700478840385
2004-11-03,-3.379108923935392
2004-12-07,1.280489150940134
2005-01-25,-0.18420595330941314
2005-03-15,2.58708978281742
2005-04-26,0.04312916482034357
2005-06-22,5.126292674868383
2005-08-02,-0.5202127148368207
2005-09-13,1.713258976183718
2005-10-25,2.897161047670316
2005-12-06,2.588594606708172
2006-01-24,1.6532517493435428
2006-03-20,0.6538791984507797
2006-05-03,1.7221902001008593
2006-06-21,-0.24450709632937162
2006-08-01,0.10474405942630938
2006-09-13,0.25896540686201064
2006-10-17,-2.7493126581885408
2006-12-05,0.4058338854889376
2007-01-23,1.8859752027571952
2007-03-13,-3.5909952543483614
2007-05-02,0.06327589552866941
2007-06-20,-1.6135442487262508
2007-07-31,1.987431659326333
2007-09-11,-4.518743784789292
2007-10-23,-3.1815140492791105
2007-12-04,1.5731566586522527
2008-01-22,-2.9997660335799536
2008-03-11,1.4650951114415056
2008-04-22,-0.6167347793285205
2008-06-17,-1.162031849470191
2008-07-29,8.866660203141397
2008-09-09,-3.52316909599798
2008-10-21,-3.3136905586227505
2008-12-08,-2.390901792744027
2009-01-21,3.3786300352265153
2009-03-10,-7.201365619204491
2009-04-21,-4.305669352407538
2009-06-16,-1.6954445311880617
2009-08-04,2.2927834188499197
2009-09-15,-0.8555442617437792
2009-10-27,-1.4793281353354115
2009-12-08,3.1859618758417807
