,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,QHKR368BIS,a,b,A,B,s,R_y
667,0.0,0.0,-0.0493298556780406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,10.0,0.5
668,0.0,0.0,0.0,0.0,0.0,-0.0142514613512824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,10.0,0.75
669,-0.0011487323360383,-0.0024330354753867,-8.788056207211675e-05,-0.0016711419360464,-0.0053242823782367,-0.0051701144210062,0.005220312081513,0.0,-0.0021474713884389,0.0016817446304641,0.0011698469518449,0.0089630019104472,0.0032713804278764,-0.001825417295537,0.0066176149892498,-0.0010611734217496,-0.0010914395534368,0.0030416796631888,-0.0054961886009142,0.0029692665461916,0.0022261009450771,-0.0021491112340017,-0.0046085467108018,0.0007700644959099,0.0019977898014169,-0.0008275349241116,0.004923158598155,0.0066926226349875,-0.0013700815751755,0.0021059944679954,-0.005090698694761,0.0001255295865982,-0.003780491160216,0.0038390303154764,3.0,3.0,1.0,3.0,20.0,0.25
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003277725467387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,20.0,0.5
671,0.0,0.0,0.0,0.0,0.0,-0.0255448655886235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,20.0,0.75
672,-0.0116127922468435,0.0042009372258113,0.0068369355493608,-0.0014357075025631,-0.0094168890243202,-0.0011957854441582,0.011491265616475,0.0013243052149096,-0.0116572770187329,0.0,0.0,0.0,0.0,0.0091105370309734,0.0,0.0204767053215354,0.0,0.0032253564208208,-0.0064779911331032,0.0120522774533852,-0.0066645990173277,0.00398348958157,0.0,0.0,0.0054845513835376,0.0,-0.0076237178877335,-0.0067270330512592,0.0014094101689031,0.004035303152017,0.0,0.0,-0.0012569026970156,0.0,3.0,3.0,1.0,3.0,30.0,0.25
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275970627503652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,30.0,0.5
674,-0.004673691587037,0.0,0.0,-0.0022612732819286,-0.00093737948868,-0.0032728933575172,0.0037293454807981,-0.0006679916574623,0.0,-0.0003734575203336,0.0,-0.0043659888332438,0.0,0.0002660018295701,0.0078468673689273,0.0056991845673498,-0.0026441628211226,0.0083705201169755,-0.012957293223323,-0.0043032547938242,0.0085628858261254,0.0005028827003082,0.0035227663985262,-0.0016651330050023,0.0024109741364436,0.0,0.002486811593924,-0.0055288852372426,-0.0128609768333616,-0.0086634117419104,-0.0066840037090638,-0.0072100922655838,-0.0013037826113379,0.0078112933194962,3.0,3.0,1.0,3.0,30.0,0.75
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082108288450046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.25
676,0.0001618117104092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.5
