,Y
1998-09-22,-0.0025790793868885054
1998-11-10,0.04393602002300545
1998-12-15,-0.0167521375068147
1999-01-26,-0.001289523213288124
1999-03-23,0.006453827620567232
1999-05-11,0.05159667603230611
1999-06-22,0.018048546555582412
1999-08-17,0.015456514548817246
1999-09-28,0.015447328941731175
1999-11-09,0.009008760089779244
1999-12-14,-0.01798541486554006
2000-01-25,0.006428221870313777
2000-03-14,0.012849406247772421
2000-05-09,0.028239242580463397
2000-06-20,0.043630398673699666
2000-08-15,0.006412541498357349
2000-09-26,-0.01152460285610557
2000-11-08,0.014110406967138278
2000-12-12,0.02821885788658607
2001-01-23,0.003847222390629401
2001-03-13,-0.005126166745017535
2001-05-08,0.002564266938487325
2001-06-19,0.003846383971828349
2001-08-14,0.0012821499060233776
2001-09-25,6.247142469995026e-07
2001-10-30,0.0012821005927587947
2001-12-04,-0.005128287304878576
2002-01-22,0.007693409076958702
2002-03-12,-0.006410207079321495
2002-04-30,0.0012822814275170735
2002-06-18,0.003846301780829897
2002-08-06,0.0
2002-09-17,1.9725509003976072e-07
2002-10-30,0.0025649903016011777
2002-12-03,2.1374373382343492e-07
2003-01-21,0.007693359739724404
2003-03-11,1.9729131661705424e-07
2003-04-29,0.0025645628601300707
2003-06-17,-0.0076935570715419566
2003-08-05,-0.006410782425148032
2003-09-08,-0.6590749332467949
2003-09-09,-0.7184365875439802
2003-10-21,0.20239221694173803
2003-12-02,0.006460695965782026
2004-01-20,0.08498081309991079
2004-03-09,0.047510592809352215
2004-04-27,0.00641094679447729
2004-06-22,0.008981610956060315
2004-08-03,0.001343414804066967
2004-09-14,0.01795412700497101
2004-11-03,-0.10529307252633568
2004-12-07,0.1286583313628853
2005-01-25,0.0025690016851487307
2005-03-15,-0.0025621791269969663
2005-04-26,0.00398984097675914
2005-06-22,0.05150566513039134
2005-08-02,-0.016705810865480508
2005-09-13,-0.03606806165615817
2005-10-25,-0.011595683638698784
2005-12-06,-0.024504945931269617
2006-01-24,0.042549915739276134
2006-03-20,0.023201540031625445
2006-05-03,0.015481839924313956
2006-06-21,0.06309436770777221
2006-08-01,0.07845648028340646
2006-09-13,0.10920065635472431
2006-10-17,-0.04364323415200211
2006-12-05,0.05920492656670273
2007-01-23,0.12177023387137664
2007-03-13,-0.024294441058414495
2007-05-02,-0.05748079942961004
2007-06-20,-0.028117308852981804
2007-07-31,-0.05236050593862007
2007-09-11,-0.21584166619045275
2007-10-23,0.17406426553525645
2007-12-04,0.13990497696626525
2008-01-22,-0.13446303693789297
2008-03-11,-0.12422974905598183
2008-04-22,-0.00894012315552084
2008-06-17,-0.11652671079387389
2008-07-29,0.07819273317241082
2008-09-09,-0.5446176366525002
2008-10-21,-0.041277607328993327
2008-12-08,0.007742468258764568
2009-01-21,-0.08376878054041637
2009-03-10,-0.07351484084294757
2009-04-21,-0.010320649427997264
2009-06-16,-0.0012879087425199387
2009-08-04,0.01548313843574567
2009-09-15,0.0012906888232411262
2009-10-27,-0.0012900894982736943
2009-12-08,0.05935271410849596
