,a,b,A,B,R_y,s,mae_test,mse_test,R2_test,SR_test,mae_val,mse_val,R2_val,SR_val,mae_train,mse_train,R2_train,SR_train
0,1,2,1,2,0.25,10,0.0875735931943649,0.0178743420612892,0.0314890088328703,0.7572198395689504,0.0720366719293453,0.0123611209554941,0.0520434105050334,1.0693300641815475,0.0567320238143069,0.016628826871816,0.0080521216842339,0.5392148223072022
0,2,1,2,2,0.5,20,0.0879343049029099,0.0181434601750004,0.0169069979170141,0.5404135875169949,0.0723838638453016,0.012437245960988,0.0462054933094085,0.18640336571521054,0.0596263717291927,0.0163358212430021,0.0255305832784822,0.6773948986161541
0,3,2,1,3,0.75,30,0.0917119430712454,0.0174166928635978,0.0562864685963189,0.6177912297954393,0.0738000844637155,0.0121405012121082,0.0689624213510858,0.24313162478195816,0.0594561808795154,0.0169682181896434,-0.0121933532511229,0.2209376498020314
0,1,3,1,1,0.25,30,0.0860590679455905,0.0172339075059596,0.0661905885516163,0.5534657948455126,0.0700079631869008,0.0119764606245787,0.0815424581012433,0.8424531273132878,0.0591537791156165,0.0168694400419458,-0.0063010089030901,0.4081400439085078
0,2,2,1,3,0.25,10,0.0916258774849879,0.0170046078650621,0.0786150583149469,0.5201736968550372,0.0746197772822416,0.0117978573719828,0.0952392846927077,0.3438494927993502,0.0681516925013386,0.0177441641857196,-0.0584803216842291,0.1651816893995372
0,2,1,2,3,0.25,10,0.0851139996587879,0.0167783408673794,0.090875206041932,0.9035757684863926,0.072433718916722,0.0122015636523356,0.0642796306242097,0.8852100147780069,0.0618084363783698,0.0169175999173674,-0.009173856555702,0.6851925703638657
0,2,1,1,1,0.75,20,0.0845827900545758,0.0160854762036458,0.1284176811672476,0.9720549087122382,0.0740326821851054,0.0122013866621091,0.0642932037501494,0.8996416090051076,0.0655779538505962,0.0167639272298872,-6.926291999942436e-06,0.7527652236997477
0,3,2,2,3,0.5,30,0.0843873345859443,0.0165080442322312,0.1055210744671244,0.7342903474606302,0.0709398000804693,0.0115149091251467,0.116938178833462,0.6406024317427181,0.0640121811064236,0.0176491165957166,-0.0528105137074397,0.3748105936989253
0,2,1,2,2,0.75,30,0.0837462607487617,0.0171820012066468,0.0690031016624685,0.7158539120212067,0.0711096616001765,0.0120059472852231,0.0792811685013195,1.0515536396463352,0.0637185293700846,0.0165450064563744,0.0130522028022668,0.4634825965610381
0,3,3,3,2,0.25,10,0.0863936908516845,0.016929892641541,0.0826634599254528,0.7709315817235655,0.0719393374714814,0.0120967055679802,0.0723210463165571,0.8260537608686838,0.0607119324400767,0.0161838430243991,0.0345964345652647,0.6450778742299821
