,a,b,A,B,R_y,s,mae_test,mse_test,R2_test,SR_test,mae_val,mse_val,R2_val,SR_val,mae_train,mse_train,R2_train,SR_train
0,3,1,2,1,0.5,30,1.4961771850244214,7.131062650920584,0.0922848454760515,0.7578353646393026,1.2438705644518175,5.366708619212325,0.0935522238273135,0.38109040902714697,1.846920586078107,6.115875428907711,0.0576265168157665,0.6228786854034685
0,1,3,2,3,0.25,10,1.4875097718801007,7.352439510533461,0.0641057170391995,0.5149831250146722,1.2244144072310414,5.551438923692973,0.0623509074210647,0.4006746895497896,1.8562743295949644,6.329988228370092,0.0246346374079599,0.2977442779418486
0,1,3,2,2,0.5,30,1.4547297788134508,8.0603215841519,-0.0260008094763604,0.3896894522723796,1.2269658737007647,6.122123835548709,-0.0340389109855214,-0.11089461544143986,1.8213299645369607,6.500326237472764,-0.0016121403138389,-0.1252635239972624
0,1,3,3,2,0.75,10,1.462977143840074,7.965778019108356,-0.0139663300510999,0.3910568694661386,1.233031236213396,6.048507037913995,-0.0216048872216723,0.6789674921429903,1.8254121978722293,6.5226037131919625,-0.0050447972791565,-0.1708602057931391
0,3,2,1,1,0.5,20,1.441190707156574,8.062664003929513,-0.0262989768091239,0.5080100165764573,1.210376760189221,6.124624829384088,-0.034461333826252,0.044512231010603975,1.799062548191861,6.493745064283661,-0.0005980707544201,0.0509657830708981
0,2,1,1,1,0.75,10,1.476524308891697,7.404538467041845,0.0574740248675652,0.5273487942693721,1.250999372594295,5.645852182322603,0.0464043199689951,0.627573643972382,1.833646307877988,6.418230582785778,0.0110376870021307,0.3355377120042208
0,2,2,1,1,0.25,10,1.5065769347546745,7.776213107743409,0.0101634457249881,0.3620223500558324,1.2494478813333545,5.87054283067649,0.0084536218822649,-0.12951959039500566,1.82064227090161,6.672293723648149,-0.0281099983597274,-0.2308421618934806
0,3,2,2,1,0.25,30,1.511233283403969,7.762554782959358,0.0119020180807215,0.3620223500558323,1.252746203366429,5.85803512583496,0.010566198145124,0.1421630193579939,1.822161906235688,6.687837951648865,-0.0305051531425091,-0.2308421618934806
0,3,3,3,3,0.25,30,1.4523183311160155,8.138048796175584,-0.035894730162036,0.3620223500558321,1.2338744145787044,6.196236986117213,-0.0465567697486142,-0.12417819671340902,1.824692251568647,6.500448848512161,-0.0016310330126221,-0.2308421618934806
0,3,2,1,2,0.75,20,1.4715902201213762,7.934088848938732,-0.0099326058496245,0.362022350055832,1.2326920333082516,6.013543538594692,-0.0156994825399756,0.11769033159823894,1.8147071566491373,6.559401275521493,-0.0107148027245358,-0.2308421618934806
0,3,3,1,1,0.5,30,1.480085172709302,7.879512570888346,-0.0029855746582141,0.362022350055832,1.2353665823074205,5.964346748878718,-0.0073900467578214,-0.09369675558773177,1.81446992441562,6.58836514363729,-0.0151777421025616,-0.2308421618934807
0,3,2,3,1,0.5,30,1.4931627499227569,7.058704535773068,0.101495332171707,0.5561545994984757,1.2609126725903883,5.348319264549506,0.0966582224611297,0.2537350028592629,1.822651072605616,6.319070387534748,0.0263169286541521,0.3601442399341928
0,3,3,2,3,0.75,10,1.446397620088803,8.133296116947081,-0.0352897601636661,0.4264887273693259,1.2236293885143164,6.182683016769165,-0.0442674773264639,0.6315073658988839,1.823411231518364,6.478734187334939,0.0017149018625423,0.1462836839303601
0,2,3,1,2,0.25,30,1.462479846580171,8.084331742649162,-0.0290570699241174,0.4264887273693259,1.230431458102492,6.130482078265237,-0.0354506348298133,0.7317741015375392,1.8273878740043807,6.522144510038031,-0.0049740402991149,0.14628368393036
0,1,1,3,1,0.25,30,1.531807818330367,8.442375537657993,-0.0746325745329328,0.5627683648811422,1.270902957900086,6.361599290090838,-0.0744867922885157,0.29158472080398423,1.8208081011300865,6.306417420374385,0.0282665793417983,0.4841818159568659
0,1,3,1,2,0.25,10,1.75382568465685,7.727335105262866,0.0163851416693816,0.2869819894293566,1.4388680814924393,5.854493955925996,0.0111643087966952,0.5087226290220167,1.922793054942047,6.504612577703742,-0.0022726072282706,0.4825374319813469
0,3,1,1,2,0.5,10,1.462391561810315,7.9924660557164975,-0.0173634584258692,0.4686157466360685,1.2241009695753784,6.051904712511621,-0.0221787612293182,0.6772538122969067,1.7980465358974096,6.333979236049342,0.0240196772355645,0.4020547504448416
0,3,2,2,1,0.25,20,1.5141422789906092,7.927761360956397,-0.0091271779614132,0.2562386484194939,1.2545027604941237,5.9794226868786815,-0.0099364027170143,0.4845069762156092,1.8152361974146587,6.658274059218523,-0.0259497581528762,-0.2260802368587818
0,1,3,2,2,0.5,20,1.5282805308399467,7.827811796055666,0.0035954328456528,0.4105532862227284,1.2943740885130446,5.984514184117921,-0.0107963667428934,-0.07255201448528875,1.8370924274824607,6.309358838291754,0.0278133467211354,0.4341100416077789
0,2,2,2,3,0.5,20,1.532617946746329,7.075874033321943,0.0993098215565865,0.4031448394150208,1.2633290029980613,5.353867625567816,0.095721093232901,0.3167363208577732,1.823951387527866,6.369490345716169,0.0185478967034941,0.3291699012092331
0,3,1,2,2,0.75,10,1.5605975899729936,7.532273299603278,0.0412146188081298,0.3793943248298038,1.3174337540273513,5.725136406276846,0.0330130566103653,0.5472200558680516,1.868482001525957,6.792805789388693,-0.0466792737607353,-0.0857363268804802
0,3,2,1,2,0.25,10,1.455100571710812,8.011271169352492,-0.019757167114957,0.4324839077402632,1.2339681613577715,6.10090392018559,-0.0304548250109983,0.39220084792522014,1.8318932494870803,6.496337763492828,-0.0009975705501554,0.0681204102879072
0,2,2,3,3,0.25,20,1.5937988497995037,8.105791985739337,-0.0317887508567207,0.472560023074448,1.3871202084035663,6.357781979586999,-0.0738420409404032,0.7735695523019562,1.8252948215178189,6.472054329890948,0.0027441773276563,0.4336477955083447
0,2,2,2,1,0.25,30,1.4415607552535288,7.951407970682456,-0.0121371621744514,0.7273919145977467,1.2432969160232306,6.1329338972799885,-0.0358647519453845,0.6599415275670075,1.813617737051749,6.545992607702399,-0.0086487088113382,0.1393895198908045
0,3,1,1,2,0.25,10,1.470514340406135,8.055601237317424,-0.0253999550783541,0.4778023361211712,1.2476022780374645,6.125053534507704,-0.0345337429756038,0.6368360488023787,1.831505457006657,6.294355827787627,0.0301251072256407,0.557862986685488
0,2,3,3,2,0.5,30,1.5184557988881409,7.491112563412724,0.0464539815567807,0.8174934345602624,1.320608155861236,5.780474642226068,0.023666318325764,0.4579167037656027,1.872902407322663,6.402415081462377,0.0134746413259534,0.3416882398687599
