,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,NGDPRSAXDCIDQ,CPALTT01IDM659N,RBIDBIS,WUIIDN,IR3TIB01IDM156N,a,b,A,B,s,R_y
169,-0.0342358155048881,0.0420882772259266,0.0044109967768661,0.0655896881764134,-0.0883426798370113,-0.0280064219419734,0.0123437914877514,-0.0663896203096684,0.0874294772567964,0.0,0.1059212441440588,0.0458486828702678,0.0263174936021677,0.0909119387984909,0.108278906730682,-0.0451355580334895,0.0,0.0800408854227402,-0.0851860079691798,0.0261695150731227,-0.0451365188649963,0.0015206584828126,0.0457660731528911,0.0127776154715386,0.020325719287514,0.0701528232528254,0.0144668919946223,-0.0285679152822676,0.0477937764756147,0.0,0.0184886264219666,0.0,0.018878150164619,-0.0576737939731142,0.0360583961097289,-0.0518610836710092,-0.0029529114107475,-0.0488838323024001,1.0,3.0,1.0,1.0,30.0,0.5
170,0.0,0.0,0.0,0.0607479123197106,0.0,0.0509359572688574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120804522980704,0.0,0.0,0.0,0.0,0.0,0.3391666665314372,0.0,0.0,-0.1008956045648599,0.0,0.0,0.0,0.0,0.0,0.192247271002148,1.0,3.0,1.0,1.0,30.0,0.75
171,0.3167169904787255,0.0,0.0,-0.3169215589994055,0.0,0.0,0.0,0.0,0.0,0.1662435276125178,0.0,0.0,0.0498462749960122,0.0,0.0,-0.1841842506996356,0.0,0.0,0.0,0.0,-0.1722609486067189,0.0,0.0,0.124102728928838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383699278936658,0.3577778603253905,1.0,3.0,1.0,2.0,10.0,0.25
172,0.0264500457238176,0.0080307228129952,-0.0612196317044242,0.0281924238284776,0.0703891021711472,0.0,0.0112035005379384,-0.0403450909377093,-0.0199003216214352,-0.0043944032915403,-0.0119748415013595,0.0024377092552666,0.0159389849794961,-0.0172459568787918,-0.0096531943327003,0.0056325151512712,-0.0435919693654262,0.0222368626400836,0.0056666727849091,0.0216547813283005,-0.0217499488483733,-0.0163025043283154,-0.0366283468852235,-0.0325198619852879,-0.0180878528184581,0.0347750848222337,0.035098434326312,-0.0464833607589065,0.0254184045248679,-0.0148654173588654,0.0,-0.0259694772668535,-0.0393233176583557,-0.0292859058042093,-0.0532447225125766,-0.0009161827607781,0.0110083881109726,0.0,1.0,3.0,1.0,2.0,10.0,0.5
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065872053006685,1.0,3.0,1.0,2.0,10.0,0.75
174,-0.2061459887173065,-0.0484519519355115,0.0325437520008756,0.0363685560742155,-0.0603067220267683,-0.019363811998258,-0.0008584658717721,-0.0312515047557327,0.1300965893559268,0.1164137913763736,0.0199493749184834,0.0580675269646989,0.0508708148071525,-0.0697509200905852,0.2876458645199665,0.0611074901289846,-0.1567711010768411,0.1662545534301741,-0.1115832728842717,-0.094590231581812,0.0583882612150489,-0.0208354504293974,0.0465782990567671,0.0209434137190819,0.0608098609233696,-0.1207002941514733,-0.1069240594340477,0.1411842619886323,0.1121588464840998,-0.1172807421042999,0.1203504152968989,0.0336568531346658,-0.0273453311321534,0.0601201833169082,-0.0473719411148666,0.1454522844178128,0.0,0.1996724391973552,1.0,3.0,1.0,2.0,20.0,0.25
175,-0.1158275822418603,-0.0366399324123131,-0.0409316703322652,0.0027929387126011,0.0135087917570438,-0.0845895250115767,-0.0481620271868205,0.0193686110925793,-0.1164956636828602,0.0324221366898145,0.08376574228881,-0.0324797319364513,0.0159606512714608,0.033831277281235,0.0397895680922186,0.0309464846322561,-0.0388534907828503,0.0,0.0,0.0335285464836316,0.0,0.0,0.1183540953180957,-0.0586010306525874,-0.0406236194554536,-0.0200756019030015,-0.0906983776491312,0.0057677770947089,0.0685825982055983,0.0047245835577321,-0.0382734015069591,0.0081013126580126,-0.0291902417962317,0.0795332280506701,0.0,0.0,-0.0158369570349672,-0.0192152769132652,1.0,3.0,1.0,2.0,20.0,0.5
176,-0.0183900642470146,0.0112414005664471,0.1042864481101381,0.1087806601531429,0.101836260083248,-0.0132963777125342,0.1943810056330761,0.0919622398996733,-0.0155126768553265,-0.0977934426495925,0.0457977902404739,0.0194053965265433,-0.0247247830164446,-0.2285445715216611,-0.054976873178106,-0.0968339838230473,0.0387715635788443,0.051135105267304,-0.0844896306300387,0.0148980269522822,-0.124898974128539,0.0699060873595776,0.0746323850200088,0.1437994512991986,0.0701724279330952,-0.0310770424183716,0.0193477138998389,-0.0139175751725585,0.0874432892752042,0.0144778202565581,-0.1789686483361242,0.1463151689837014,-0.0575019390990668,0.0204251400622166,0.1614372725419814,0.045743663041345,0.1380514873591927,0.1390385089994429,1.0,3.0,1.0,2.0,20.0,0.75
177,0.0,0.0,0.0802903136310296,0.0,0.0,0.0,0.0099622309654378,-0.0036317107732534,-0.006701961460261,-0.0001513130844289,0.0,0.0,0.0482726360187851,0.0806721470849469,0.020939209033242,0.0,-0.0368609654548248,0.0484471610454567,7.120517294206125e-05,0.0,0.0202056202285384,-0.0736757934926116,-0.1574773616893399,0.0,0.0,0.0,0.0,0.0,0.0695231042698167,-0.0147846964112368,-0.0083962913838478,-0.0517320744242935,0.0,0.0,0.0516910785526473,-0.009135875303933,-0.0447758449368253,0.0806275523416316,1.0,3.0,1.0,2.0,30.0,0.25
178,-0.0246684656118941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,30.0,0.5
179,0.0965817112347287,0.1308888501240924,0.0608562850226714,0.0537627477923625,0.0483109226924481,0.0477708651962488,-0.0061753375851248,-0.0185797997216624,0.0397114108669973,-0.0006621668646658,0.0572029670233279,-0.0350176697751806,-0.0092253923513763,0.0269063539673383,-0.0571937375150635,0.018243894333027,-0.0296608217697965,0.0,-0.0927794011125928,0.058478355249952,0.0,-0.0035457936738662,0.1416855572236851,0.0846435748293688,0.0314052884267069,0.0925963568433751,-0.1075397600407523,-0.0399191458960465,-0.0203946905421159,0.0,-0.0022451644234679,0.0193012717456317,0.0018550630378266,0.035473658507598,-0.0723685292094001,0.1160650652517231,-0.0287693079771638,0.0861467170757582,1.0,3.0,1.0,2.0,30.0,0.75
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863216860775066,1.0,3.0,1.0,3.0,10.0,0.25
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4532125683135614,0.1738145168846953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.5
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568096407605575,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,0.75
183,0.0022068005882574,0.0184559565338946,-0.0149805538318877,-0.0228283273253883,-0.0212866202757801,-0.0130394129365774,-0.0129325281142187,-0.0326131510356108,-0.0092260964099162,0.0032842312057894,0.0343717646636179,-0.0207114641939699,0.0123575953077687,-0.0024124195042496,0.0112330059596595,-0.0082855248632739,-0.0227961117421287,-0.0479229773318671,0.0,0.0697901069152552,0.0277885567259187,-0.0103496906523632,-0.0170192721036402,-0.0083352056292323,-0.0108950471760833,-0.0455440185235441,-0.0148936062022423,-0.0132912558461222,0.0220075460162578,0.0302251718374133,-0.0192807917195253,-0.0167106316708949,0.0340286155235261,0.0082353515846909,-0.0331783975011943,0.0444150563294112,0.0148276660159843,-0.0049574505460122,1.0,3.0,1.0,3.0,20.0,0.25
184,0.0,0.0,0.0,0.0,-0.2750215792933199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6771611047404318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,20.0,0.5
185,-0.1184095892895832,-0.0340270471497458,0.0001077878019453,0.0296616610945159,0.1285823888543139,-0.0575100847477839,0.0932149255539889,-0.1131841942508107,0.2165548563165502,-0.0115101551155647,-0.017015062512964,0.0938736116237018,0.0182000597747298,-0.1193145564203643,-0.017289375954427,-0.0666014130634837,-0.0071417575519559,0.1104694133267297,0.0360055211339824,-0.1466685920083112,0.1009339935964402,0.0192348870639268,0.095171604007421,-0.102991435283451,-0.0275093710554087,-0.0213652297523542,0.0875694366607363,0.0,0.0285384590689306,-0.0702783592211209,0.0535182862412907,0.0317857357744032,0.0141533134114268,0.0,0.0184737553229958,0.0253260765881769,0.1032183902967379,0.0404586591256805,1.0,3.0,1.0,3.0,20.0,0.75
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768802497743563,1.0,3.0,1.0,3.0,30.0,0.25
187,0.0,-0.0817228242357549,0.0508858960658007,0.0017609856452926,0.1311299981482453,0.0948069603198917,0.1167369291830043,0.1792868374020823,0.128863336862649,-0.0497137511278104,-0.1095442687564605,-0.087229053967762,-0.1283823450717317,0.0673760104200108,0.1042286779034246,0.0191563179868845,-0.0662016383010029,0.1967560632086513,-0.0553179949700155,0.0977554001533454,0.0344818378323365,-0.1165710225699492,-0.2564949031916888,0.0788706187359079,-0.0274317281092573,-0.0835403053528191,0.0225635697253276,0.0380220662867682,0.0,0.1551924219927164,-0.0395113648421519,-0.0045083579160529,-0.0554075372663469,0.0851095321956805,0.1219688309013002,0.0036206791992608,0.1291485582752888,0.0001623002366346,1.0,3.0,1.0,3.0,30.0,0.5
188,0.0581623774681644,0.0240097192255246,0.0012911812237974,0.0231134085559409,-0.0498919372444366,-0.0189953935773237,0.0961996558832054,0.0321751796777991,0.0232392335791677,0.0333052494558968,0.0189721886701936,0.0563051895684299,0.0470931553123933,-0.0355327599684028,0.0868570552547927,0.0114728235921488,-0.0728762557380541,0.0042232470728166,-0.0126283984750082,0.0124571544438899,0.0160655198803678,-0.0216561818336678,0.0611285011653859,0.002251823763848,-0.0624538769392269,-0.035742799540984,0.0158276478115288,0.0429421976968332,-0.0020413187283851,-0.0248205033227306,0.0109582184279634,0.0093089391789122,0.0109049860170384,-0.0106662860991115,-0.0567448799401521,0.0279767763443673,0.0073652603899437,0.0184658015529717,1.0,3.0,1.0,3.0,30.0,0.75
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3558071220569588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.25
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832529151933628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478616484092489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.5
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001685632017282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,10.0,0.75
192,0.0,0.0,0.0,0.0,0.1354771627787743,0.0,0.0,0.0772468522794083,0.0,-0.1044683888066385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1771186800060176,0.0,0.0,-0.0333077651309987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737915443619201,-0.1508413074903341,0.1156025210523929,0.0,0.0,0.1585917210731168,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,20.0,0.25
193,0.0862624094733695,0.0880329593123097,0.0024965232501578,0.1624175019402135,0.1874853378589556,0.1168898652740766,-0.0459811231271292,0.002710033854267,-0.0748044048050696,-0.139113995523418,-0.0721269906630016,0.0205276897136162,0.0851593415781436,0.0667267790866273,0.0,0.068914065986751,-0.0618407205602371,0.0734726467048738,-0.0906070752906754,-0.0210172028286444,-0.1409741852908787,0.0128198489747236,0.1382716336678397,0.0731670359271114,-0.0583051656369459,-0.0284921473602169,-0.0461402121046117,0.0668190397403809,0.1517111762239743,0.0692082012067776,-0.0052078768593725,0.034948636121154,0.0164504713505284,0.0392011367918498,0.0,0.1605347841407134,0.1211297331299288,0.0846043386901866,1.0,3.0,2.0,1.0,20.0,0.5
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507295800292324,1.0,3.0,2.0,1.0,20.0,0.75
195,0.0,-0.0383262223916268,-0.1124790771287948,0.1143114202234855,-0.0389955884948044,0.0,-0.0547775113129693,0.2020019432126915,0.0428188360177227,0.0,0.0067573386469716,0.0673122366654663,0.0619740145994422,-0.0482889839938728,0.0025006229325181,-0.0823106578693026,0.0,0.0175297918740527,0.0,-0.1093084935901314,-0.0775215973966155,0.0046316769035418,-0.1527955035876109,0.0596384186885696,0.0172633055080784,0.0228462525646672,0.1259091135404865,-0.1603707995397212,-0.0181374331163705,0.0618832243932178,-0.0772579827895597,0.022347108940911,-0.0738154433422636,0.0512048834013482,0.0402028379371807,-0.0255845319352541,-0.0906778026405514,0.0780032277542638,1.0,3.0,2.0,1.0,30.0,0.25
196,0.0252621945443168,-0.0078969348481575,0.0227061375956725,0.0,-0.0908855087317252,0.0389327348888464,-0.0599007361491098,-0.0052419031993359,0.0157394042376073,0.0,0.0340073059360404,0.0537878235653699,0.0637727490426674,0.0364445265653518,-0.0363309693588497,0.0332401870556864,0.0606198759585955,-0.0816987176818256,-0.0691732341829772,0.0532943342506641,0.0343998012976401,-0.0420088535868045,-0.0219409120244603,0.0128623772395512,-0.0045978892990285,0.0254159669007769,0.0190599433174642,-0.1030207573408894,-0.0287508300430305,0.1004113161944568,-0.0300242603817485,0.0186935077501727,-0.1009870989117453,-0.009634114446542,0.1001022682211724,0.002926788105024,0.0104426161842569,0.0564469279525603,1.0,3.0,2.0,1.0,30.0,0.5
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0397374593707726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171584781487187,1.0,3.0,2.0,1.0,30.0,0.75
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001261477500169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330029099520719,0.0,0.0,0.0,0.0,0.1541567718027539,0.0,0.0,0.0,0.0664920272850362,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.25
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175272679972863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528508767256778,0.0,0.0,0.1050873977964716,0.0,0.2506210444792236,1.0,3.0,2.0,2.0,10.0,0.5
200,0.0,0.0,0.0,0.0,0.5189044498062045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1203077376732435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.75
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1895168277711504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.25
202,0.0,0.0,0.0,0.0,0.1455915777335021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256233836916599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277365609232977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,20.0,0.5
203,0.0,-0.012259455405084,0.0,-0.042330481886094,0.0222888679570948,-0.0484655661530057,0.0077056229293446,0.0,0.0383154676985157,0.0,-0.000361093391714,0.0341864072365582,-0.0191961193053474,0.0784914989184579,0.0,0.0550604902086101,0.0,0.0414407028783915,-0.0937218263691239,0.0541000482322371,0.0724640155621486,-0.0232782198272625,0.0804458754603584,0.046588879136632,-0.022761222330012,0.060547030102891,0.0085708640917515,-0.0448740404131714,-0.0289660452291944,0.0119074439682965,0.0395697780315883,-0.0468178191840824,-0.0568382853461278,0.0052807021851556,0.0184086377461056,0.0265466393295132,-0.0298347995325276,0.0917915691259357,1.0,3.0,2.0,2.0,20.0,0.75
204,-0.0464550687849113,0.0741990071872942,0.0285124296533332,0.0549188763652272,0.0126969089359164,-0.0361901018751067,0.0096385311885711,0.0036034664838444,0.0484045715384561,0.0693800341181838,0.062457632176835,-0.0675199424028379,-0.0027368256210749,-0.0242419227288349,0.0049691472992873,0.0566225380546733,-0.001844173845223,0.0393189943882637,0.0321025580046766,0.0533938743851945,0.0042244075023378,-0.0114626478685152,-0.0191026179942017,-0.0645601886949751,0.0356966321137998,0.0164649576093208,-0.0231546337160639,-0.0502696011448871,0.0507436508452568,0.0265821907567318,-0.0117101838187352,-0.0318559855636661,-0.0195487929723785,-0.0016278510388734,0.0850205514025032,0.057303634354902,-0.0172704978816419,0.0457111876067413,1.0,3.0,2.0,2.0,30.0,0.25
205,0.0,0.0,0.0,-0.04275362336947,0.0,0.0,0.0,0.0,0.0,0.0198396926329342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,30.0,0.5
206,0.0310441573822052,0.0,-0.0244722375092749,0.0307957225038329,-0.0159333696145226,-0.1283032533246366,0.0546260098888923,-0.0426829866609079,-0.0012995583673975,0.0185486179775559,0.0,0.1112142218749114,0.0805897409016831,-0.076610728490136,0.0522619925285347,0.0357113949578633,0.0634030193305591,-0.013949278506276,-0.0134015373944264,-0.006714844078297,-0.037900758409661,0.0,-0.0740886242421484,-0.0265883674482176,-0.0970452225163174,-0.0418991262266283,-0.0686726718040645,0.0255747102683986,0.0,-0.043216191441028,0.0,0.0622165649155098,-0.059637953613736,-0.0605970760511576,0.0220143664347063,-0.0082639630963511,0.0109735930079016,0.0,1.0,3.0,2.0,2.0,30.0,0.75
207,0.074272336292889,-0.0221377725561895,-0.0165046803675243,-0.0344321709790347,0.0676737553579258,0.0,-0.0725142008683359,0.0099774028027765,0.0128904806636616,0.0844077991131992,0.0,0.0,0.0,0.0,0.0965322648249529,0.0116110633902918,0.0,0.0767592194797806,0.0087100746204264,0.0,0.0,0.0425875818713467,0.0,-0.054088726033594,-0.0481014040009545,-0.0946934471185419,0.0,-0.0083160116283721,0.0313981416390738,0.0,0.0,0.0,-0.0592480213216444,0.0491685369403493,0.0083440457146862,-0.0349982537197574,0.0071434508093524,0.019701923347742,1.0,3.0,2.0,3.0,10.0,0.25
208,0.0,0.0,0.0,-0.2975061372507427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657075875563414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.5
209,0.1688356495287487,-0.1282437161038667,0.0,0.1144043473679771,0.0,0.0,-0.0254649991887387,-0.0871390052263929,0.0,0.0235601776414961,0.0,-0.0118221644920153,-0.0859749001096587,0.0,0.1907113651223126,0.0,0.2953089836978269,0.0,0.0,0.0,-0.1852550068931932,0.0243712592816942,-0.1371850104094305,0.0,0.0,0.0,0.0,-0.0739713134204909,-0.1174384888485059,0.0269038039046379,0.0174167619394222,0.0,0.0,0.0,0.1017377482469795,0.0944856451473216,0.0,0.0,1.0,3.0,2.0,3.0,10.0,0.75
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470774801723874,1.0,3.0,2.0,3.0,20.0,0.25
211,0.1171106389172152,0.0495673494884613,0.0,0.0210961357986322,-0.2342115533713127,0.0223873465263928,0.0,0.0634953409483621,0.1352766928467786,0.0738407794346433,0.0741369430350036,0.0388571430876252,0.0695862064339744,-0.0290307109056036,0.0118462673100958,0.0,-0.1136147291223715,-0.054148811702005,-0.0729313072869076,0.0585968829067767,-0.1378562040735786,-0.0326307778346603,-0.1036665444799333,0.0102728818991171,0.0,0.1487122648103591,0.0550966772301187,-0.1022263790050589,0.0215788846552122,0.0621123784981371,-0.0675856826328105,0.1135658544081493,-0.2676507932768049,0.0636698936543604,-0.0064379839595266,-0.186651597138319,-0.0429710460645824,0.1090462755385144,1.0,3.0,2.0,3.0,20.0,0.5
212,0.0,0.0,0.0,0.0,0.0,-0.1288362463585579,0.0,0.0,0.0,-0.034528659249144,0.2076355093130124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178139876471557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,20.0,0.75
213,0.0,0.0378216641381509,0.0429834697960761,0.0821858695378363,-0.0524143805614087,-0.0161335152420298,0.0117683148967356,0.0010338519008491,-0.0289878894139042,-0.0410229728697291,0.1387478630231576,0.1285217790762637,-0.0225563698315602,-0.0278643163364822,-0.0360263992896559,-0.0374674161594358,-0.0130237418742748,0.0,0.0282237352658271,0.0598447506101141,-0.0008819709292867,0.0476359617476937,0.0999473120492181,0.0286472292882134,-0.0802462430929515,0.0150134264723019,0.0896101850868334,-0.0361062614944244,-0.0473760949291894,0.0560678030501786,0.0498605514221914,0.0296445457793061,-0.0167880505256237,0.0275714555177473,0.0789314006123326,-0.0094489123077697,0.0532817468242983,0.0538040590305662,1.0,3.0,2.0,3.0,30.0,0.25
214,0.0776606685706729,0.0220810985012023,0.0381393290844836,0.0159637395303065,0.0384827107139424,0.0795024884825287,0.0436411285957883,0.0027709393369064,0.0011644638985084,-0.0475926376711983,-0.0783401783914501,-0.0632007616900877,-0.0835584441015031,0.0497780109542043,-0.0450801387148292,-0.006316684487038,-0.0770117913583581,-0.0105361993279915,-0.0411372263571864,-0.1046626916737463,0.0381930950543278,-0.0608478905523037,0.0382941846060744,0.0478909561230818,-0.0346795167721891,0.0292022029219923,0.0945379342879589,0.0,0.0054837355532347,0.0221465082078877,-0.0201400235161022,0.0,-0.0479650783464034,-0.0565975978810917,0.06575811918212,-0.0298132867191708,0.0048649297136604,0.0070196424381527,1.0,3.0,2.0,3.0,30.0,0.5
215,-0.0414720412228797,0.0,0.0393764297441856,-0.0215085323735014,0.0263670199878703,0.1472980808077417,-0.0392491913895529,0.0146533018212253,0.1048964813193573,0.0659925692544017,-0.0112714268907166,0.0725697726364826,0.0735788623639137,-0.0290151944209034,-0.0338270533991351,0.0323324655465228,0.0372434737160681,-0.06965664112954,-0.0378688934011026,-0.012892306872905,-0.022297127977234,0.0115692407599822,0.0909272912601081,-0.0963674943350615,0.0983720532307019,-0.0104589809086092,0.0223826348796348,0.017486612883225,0.003663026174682,0.0463915558993117,-0.0701294735751922,-0.0114826691788729,0.049246713395951,-0.0172298410407845,-0.0651409158896078,-0.1574087505086284,0.1202751312088562,0.0428829105403097,1.0,3.0,2.0,3.0,30.0,0.75
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.546526956713078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178405286466519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,10.0,0.25
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055506411175708,1.0,3.0,3.0,1.0,10.0,0.5
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8300461394316028,0.0,0.0,0.9792230525661644,1.0,3.0,3.0,1.0,10.0,0.75
