,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,NGDPRSAXDCIDQ,CPALTT01IDM659N,RBIDBIS,WUIIDN,IR3TIB01IDM156N
2002-09-17,-0.8353952419818178,2.313898119751765,-2.432486685513551,-1.4657550237185915,-2.222053469280678,-1.8822385492760054,-0.506114101304905,-0.8729291363239846,1.5819781246873246,2.31598600784292,-2.715380225237001,1.317021469735921,-2.5093479860299692,-1.4797147599631189,-2.065091914585704,-1.1375538495904227,1.2059502398485238,1.8727079622862248,-0.9842497814680946,3.0,-1.1028362572208967,-1.528200175011782,2.103315300589876,2.3908444284988875,0.24195041667536443,-0.11306655345946409,-2.444524425746475,0.5782953008020895,-0.5231216362385775,-2.046205641351603,-1.2151911008394254,-1.4679726361221606,-2.4681469494980597,1.2789290089398755,-1.1589108341526637,0.8433370536161706,-1.3281637002310414,-1.8252712853199735
2002-10-30,2.1254903674023935,2.0096805209726174,-1.2153732447089587,-1.6467654627678385,-0.02403400244042081,-0.7555482577261199,-0.5486025415184381,-0.8729291363239718,1.5357196594446247,1.4834949331904883,-1.0006817508471888,1.473890569432233,-1.2715116193137863,1.1535626842432996,-1.677065515291399,1.6836305295328216,2.2924834960064824,0.45285288598797513,-1.2221177872794722,1.2442453658072872,-0.7188843560508584,-1.2532512250373413,1.5331368859484142,1.3797503714733044,-0.829651187079073,-0.8564858872844036,-1.7035914606770122,-1.308647184078502,-0.14996318973154557,-1.5449512766582054,-1.09339614519068,0.23093646826327505,-1.71284292112121,1.6667110367402735,-0.9362787743910846,0.4097089798351534,0.7510867872980512,-1.5498390750162694
2002-12-03,1.2240714718997026,0.2487385665556008,0.322327814344278,0.5909632039018198,0.9653620227385342,-0.9270416000861269,-2.870122833510513,2.6675536106512956,1.8745877679271699,2.261996484922665,0.26461866400689565,-0.1732327591871437,-0.5384705601932789,1.0746717528059426,-1.735602467163418,3.0,1.6345281583510116,-0.06261799333514657,0.2537145757866279,1.6515182263159194,0.8516029904417258,-0.0067497317773650934,1.8339916004850767,1.0973269600009412,2.4105858398620743,-0.8384479333423693,-0.6226843042065549,-1.5599120536660107,0.5317828668316416,-0.9616937655659149,-1.300884914387989,-0.5672239015836706,-0.5746796346026626,1.354308580311879,-1.0561255318616538,1.9782000227443266,0.9836640340340138,-1.461751300273342
2003-01-21,1.818019696949999,-0.25523772181495563,-0.020106652800163893,0.4074583455774638,-0.3023115913445813,-1.0611828507893912,-1.1966844710001776,-8.989446118107889e-15,1.9348124052495463,1.3988043939440657,0.13997300568289406,-1.0253547174940567,-0.6620311071533121,0.2195556541953504,-1.2588472185933401,0.6664857105275201,0.9794055978104734,-0.42798068935650807,1.4160186991634927,1.956110712427187,2.204261592965486,1.579635891552105,2.090124035180302,1.4250710155476358,-0.7256525265476532,-0.5448831539818112,-0.656827461691205,-1.52740630419999,0.6439241524054768,-0.5545487547825436,-0.3924332975595927,0.13449225889097283,-0.6682836509656443,1.9865755129284108,-1.8993706293015489,1.1195101449698932,0.06425870603369163,-1.1929505357485908
2003-03-11,0.5848563433947612,-0.6484864308031852,-0.6258396295672811,-0.5633549517994009,-1.3507866117133165,-2.0293861285989254,-1.1382834002914022,0.8081285179701724,2.010675353857926,1.8718579258890282,-0.5776808680361192,-1.2307875177228929,-1.7274006288220243,0.26175261850802967,-1.5883832975717842,0.2780651245196057,0.6575857606922675,0.37912626335324534,1.914330789046693,2.01689261638523,1.450314827836859,2.0053318243736795,1.8414312421877006,2.0485792188042775,-2.8194459163437853,3.0,-1.3581379546923562,-1.032201689047893,-1.7386440770340796,-1.4507560743005432,-1.513557742770006,-2.5626008169723766,-1.3441843519657186,1.4231422895325456,-2.365375269595786,0.4321281240892185,0.14516921626085116,-1.6265208137222924
2003-04-29,1.100773869305095,-2.159716249007987,0.4536776942781561,-0.6367547681792631,-1.7148571586795545,-1.1387947558501903,-0.5708118744798445,1.289425613001178,0.8660838991812817,1.169634475196602,0.6478681180730244,-2.1434120902066147,-0.04057226759572524,1.1239291425305424,-1.8518779460692814,1.8814310276731694,1.9600353193766442,-2.0588041510947703,2.256358875755944,1.7877325468948073,1.7967146429965004,2.359728729115486,1.6649055551884988,1.7123259214420588,-1.982194056234975,-0.8338149271191433,-0.982275228370795,0.14245788799055098,-2.4868355110504923,-0.7708987181373751,-0.43357166825417315,-2.084273358907904,-1.001413772774439,1.762568511028101,-1.1104546905740253,1.1162855770430251,2.204609932422725,-1.7349011895455753
2003-06-17,-1.5376253719010133,-1.1733648108472683,-1.932762961062013,-2.7794957247727456,-2.0574582048427965,-2.511808604561662,-0.41557332067135944,2.482137721205129,0.5061854900380941,2.1112606520195825,-1.3697851036056121,-1.6531928394338657,-2.361637183163792,1.0803010431952043,-1.859188548534084,1.329667477294474,1.5033187098454122,-1.4920725450266437,1.9134316809455887,2.0096812095827836,1.8466424023932928,1.9279745923382963,1.7028651438380134,2.0907647834519127,-0.7929623826526719,-1.2716801016371708,-2.03585355659333,1.1253408377935412,-2.0230404611727204,0.37053276901870047,2.563007670252374,-1.44489394054787,-2.1722473721505504,1.2570731554232581,-1.1204465441931422,2.5340695973595,1.4409038029728627,-2.083717699853387
2003-08-05,2.2085043603343752,-1.5249557021039082,3.0,0.6950424550118238,1.322238223154051,1.4856486607322323,-3.0,0.4902870425901252,2.0496055154969772,2.2214312150091184,2.9901754287935893,-1.49192186545983,2.1749024927642173,0.8985332129884493,-1.6446613056064683,1.7368641492527017,0.5455696642876379,-0.47207244848179103,0.9933713733198954,-0.015491867436098958,1.2672664797510824,1.2457631955798592,0.8351182447418909,-0.41856583453027485,0.7710190739263852,0.3106638866607075,1.26109819984771,1.9057431501148505,-0.8946544832078339,0.18800404282253771,-0.640223175074367,-0.15855820759497496,1.3451634403145458,1.594191163339636,-0.9572011240004011,0.9126751269834109,-0.36933182113703056,-2.7878801116754706
2003-09-08,1.9250531479398119,-1.6194828959352077,1.6984917082994155,0.899216160675303,0.7088916350762218,2.1393671789754443,-1.5820244581055407,0.38886000738799187,2.526734733008066,1.7784303889450452,1.699310106958335,-1.5728421000089494,1.4690262019405838,0.7722019017945733,-1.1749658835940322,0.08336390522058432,0.37460988909497467,-1.0639378046976622,1.3180728033159446,0.2605917633774615,1.5478523318898465,1.3831510165909586,1.1495842316457063,-0.15395052890634636,0.5137899354671585,1.0135677948454587,2.1404315808243957,1.374280420305207,-1.071813381511455,1.2460793377890533,0.1249046658808629,0.6359889714945351,2.15828290423585,1.3385474163301527,-1.1745458584660124,0.527554535435397,-0.36558839954942196,-2.4290032586439243
2003-09-09,1.902551639274211,-1.4222461829556223,1.6813372557499309,0.901390134170788,0.8391617977832767,2.115025063520502,-1.8911204570670894,0.38623726273411896,2.508603154190295,1.7615651975595632,1.5992662068169012,-1.5733846019681952,1.3425444760984726,0.7687638626869562,-1.1668525802138516,0.08702487004076062,0.3695542050955177,-0.9426102699083803,1.3511572923044688,0.3094002180856149,1.5545754375578458,1.4181283550124653,1.1931545353518938,-0.1084929613373348,0.5228347519016955,1.0087686949980712,2.1291847147600387,1.3627819543858684,-1.0650941268602028,1.2419071866957534,0.12427085030100737,0.6376095652440791,2.14715463266202,1.3359805680528767,-1.1832215242333786,0.523190353780314,-0.3654785003624215,-2.3944290966274906
2003-10-21,0.6323338045882074,-1.6275497813994273,1.3002433557267117,0.6371210540191564,0.6204909985506801,0.7967044136091233,-1.1702502926534946,-0.6267699253186312,1.403605632615038,0.909939184739007,1.342489547811617,-1.710412175749322,1.1907692428552543,2.3657173152154916,-1.0029198273432007,0.5960766320617024,1.671538400325597,-1.1857148514226605,1.5695534150202486,0.43953370360809313,1.4813466655362484,1.4946389934412903,1.0285994150939577,0.11995792325733691,0.6619169705882595,0.44157365035273627,-0.2540752965787616,0.9878783399072167,-1.0105542655928192,-0.7764045082510254,-0.7562908433707686,1.0449389214086542,-0.18156716741480367,1.840895068807489,-0.9196089768084454,-0.3226806175966156,-0.5181779895532596,-1.7917042413348354
2003-12-02,-0.4186464528172971,-1.704417184727216,1.0328537526079218,0.6771346823138444,0.4576872268963112,0.21639649204040387,-1.0152447971860319,-2.6151260284360838,1.6930880729550806,1.0364972848535494,1.0070593671770194,-1.788579749149925,0.9351745586615473,1.6718937086958978,-1.9615157830469625,1.9624748900111948,1.422436943536747,-1.311644083568594,1.760441135381901,0.5818338804091935,1.4396784913146625,1.630542083038047,0.96959739340827,0.20876694318921638,0.2454492479501172,0.6174582530281021,1.471577544916429,0.7624928516630285,-0.7625067264721774,2.1645390225352967,1.7713700337598273,0.2046735569804565,1.360434174240331,1.3887677801462066,-2.4203838768393235,-0.8315996693832179,-0.7157083328088476,-1.6403311910913783
2004-01-20,-0.05853235532619287,-1.1843198620866362,0.07804800732833404,0.0005431130304347965,-0.5626674219414777,-0.4938982124371016,-0.2691679235284334,-1.5181997951403672,1.7811262066409763,0.2507107794982807,0.15469990748962262,-1.7032513016759077,0.01886772460402822,2.8927918982306204,-1.5978392590002326,0.03203352006069918,1.8019443428807747,-2.044885406812245,2.1672216369995763,1.838786045813726,1.8701823270864186,2.1401763110180423,2.365275918521141,1.4292883240122942,0.657715623949313,0.7878098248280574,0.7274129422293738,2.5243720300087173,1.5622626269048336,0.28554817474989924,-0.1707525418180274,1.4609296144499098,0.7580018256613318,2.048555450489848,-1.8853802629335057,-0.8757778944713013,-0.27610510998778554,-1.357509111964534
2004-03-09,-1.9211442933779888,-0.7359041959617534,-2.2316614355471733,1.5241624887284482,-2.3499875313490706,-1.17958362384928,-0.275392285613159,-0.47272923494815017,1.95530154615334,2.304147240052616,-2.646734097761138,-0.677287223874786,-2.3319734766463074,1.5362484872724889,0.40842964074875737,-0.2216713565776814,1.1576480023208273,-0.5959560972357526,1.4468258938841478,2.3793705609966684,1.68221622589931,1.2209807204398928,2.27014084638153,2.544742572355891,1.1318266773753802,1.1192533754971812,-0.5820795690757034,1.6449566416599617,2.019422498154777,-0.9798870138316267,-1.2219971727744738,0.325941853635487,-0.5199131972052335,1.432235502762021,-0.7738704559548232,-1.6965694485343235,1.6437228366499521,-1.3667956382306181
2004-04-27,-1.5175066492222031,-1.9708603508379612,1.1950152143793507,1.0711361660599483,-0.025402634196948323,0.3679220893129696,-0.3610683735381673,-1.1710015016455508,1.5679882490134207,1.4472739154588874,0.9990551517643603,-1.3521863951194062,1.1792902149013578,1.4470833278813895,1.6780872788217243,1.8105621646016785,1.2629415537248807,-1.219283224445287,0.9810765707198068,0.3551012346261902,1.532389631652705,0.8773293696848888,0.749479122251507,0.2850501747510987,0.6929716770434565,2.420904895861799,-1.1786718936624836,1.4306490195804278,2.546572489550492,-0.8628293786549959,-0.4573135169875075,0.6034830360604962,-1.2058752066661196,1.886695103514024,0.5003959803881832,-1.18402925376634,1.4149702272649425,-1.186995327254434
2004-06-22,-2.8381054305637505,-1.3490909667614253,1.4762650587398456,3.0,1.0853463116702649,1.6753218912991006,-0.0036129817873674923,-0.8824858372631494,1.800915115069472,1.4750083156880347,0.36952221571739735,-1.0916503389744407,1.4820222740563835,0.9831926999611701,1.9848884564146534,0.9571600313417477,1.1455799413454326,-1.6471776636007882,0.4671555174617181,-0.5388242238856766,1.329183189802814,0.8232569178050124,-0.1465101740238559,-0.618295031910205,0.5658686961420907,1.4887164704413998,2.0524080984464534,0.9112635266683734,1.969287506997339,2.276473619715736,2.350228751526768,0.6284767596966211,1.9990035756896483,1.2427831138255099,1.679726390408144,-2.8226258608265122,0.8998717675489749,-0.5587109990050569
2004-08-03,-2.2096061651775805,-0.3601025812949918,-0.24973572926239543,0.5540234093240223,-0.5093443301253785,0.6750828606336545,2.1376711546331495,-2.6392553551711466,1.493364798435298,1.159158088200212,-1.281763425649493,-0.5552596372258265,0.41988185318563176,0.15871658395147611,0.7271290373965514,1.4204442623042275,0.5016150801564405,-0.19765023965063516,1.3194221753046227,0.436372493659511,1.890199586055337,0.7123130843599216,0.7790376018499632,0.4560885557190472,0.7980015594757949,-0.5190066510924823,0.867606710547439,-2.1858706649363655,0.8334016513431058,0.9971922504154754,0.978769789675199,-0.6676995328970623,0.8289711793968886,1.7229408376555007,0.9431597929399446,-1.4740724658210573,1.7363300905246501,0.2560320137569207
2004-09-14,-1.8005917957524462,-0.06389321023849517,-1.2847438614899884,0.2711856981221647,-1.6225231242767255,-0.19914013767005895,1.5628654053668742,-1.5854728810307104,1.6228832682338914,1.64747422404021,-2.133715125514904,-1.4194889088124847,-0.5551278071638676,-0.5494189600620222,0.3341870104529057,-0.6711823537036511,0.21408732238554817,-1.64140280595874,2.715221533919348,1.7103292499641396,2.424017317863864,2.4524334722221592,2.040960541765047,1.6394046716253075,-1.075028064727869,-0.6934039887099486,-0.06120585526245961,-1.5274120219286498,0.5167935452733823,1.212112576306914,1.836636710055797,-0.1836545664528406,-0.3170948097804786,1.3146865486555739,0.2789987933745582,-0.987421816966323,1.4937824510449078,1.228461860653948
2004-11-03,-1.5653359143223051,-0.6371734388796135,-1.4050390435576645,1.1753214209013738,-1.6358794386261652,-0.9136299290134078,1.5862823420575112,-1.2296340919147557,2.4290676666700777,1.3300582563695384,-1.861360981240455,-2.476452392062422,-0.7405166129382786,2.364354513681101,0.8063887303755273,1.4840777189693195,2.425419182945524,-1.0988680228592187,2.435700704287129,1.5908582409340881,2.1186198851299,2.8337425874631514,1.5910348047316787,1.4560604324445396,-2.5866145840051638,-1.1821481882927947,-0.4842767690778351,0.6176044870841196,0.6265969253509429,-0.0840023300062697,-0.023873554642956225,-0.7213558949438034,-0.5762918932820685,2.1707971357903166,-0.08956746834772657,-0.8603772198273746,2.3498145102361465,1.300889293740394
2004-12-07,-1.6560849589549498,-1.9351034030990744,-1.3146043863068,-0.35777075871548747,-1.5627158965677774,-0.5044392779130764,1.6803492282315196,-1.1060293716138816,1.717801800318473,2.2673728807729123,-1.6188605364366573,-2.2721766998220647,-0.5547623148178124,1.5913629476350113,0.9181105906980256,0.05199581509304976,1.6432229306825676,-1.0493852777137058,1.9018237910295819,1.3545317442905729,2.1216024711891195,2.405303195573856,1.1235539671505987,1.1702872173843362,-0.9277335298805168,-0.17632422056711688,-0.3703851561299432,0.6176044870841196,0.7818079918294776,-1.3907950718673838,-2.031890524579582,-0.5090441274692123,-0.2170134762578005,1.566706677621649,0.032897086529894676,-1.8243974581976723,1.5904555361035142,1.2106909765216027
2005-01-25,-1.8752604489330755,-2.4053389339770916,-1.295042900107517,-0.3393605235193107,-1.5877074137852132,-1.0229990173448724,1.5781082320719544,-1.6879710397851946,1.148256609151998,0.4412768712387121,-1.3639770254309145,-1.0376654486520507,-0.5490212891327814,1.4424288007165775,0.6801961817392009,0.17397368173723152,1.6655262201935324,-0.34923267185024465,1.2712468345748966,1.275389687553981,1.4992799004997146,1.384672576521736,0.8861225069287414,1.1370992572647294,1.6858359406373726,-0.4632666136351968,-0.5125514658213098,1.8578676264233587,2.047290351100136,-0.4704237165742374,-0.4557296089692885,2.108787494714282,-0.496695876604596,1.4208900518556105,1.6211358348788634,-0.40777412465353624,2.8008644943210665,0.9749053034111033
