,a,b,A,B,R_y,s,mae_test,mse_test,R2_test,SR_test,mae_val,mse_val,R2_val,SR_val,mae_train,mse_train,R2_train,SR_train
0,3,1,2,2,0.5,30,0.8169594845910669,1.2150268446664652,0.0183455156499979,0.4903314184661235,0.7830486648633501,1.1481307520706754,0.0275989057762445,0.7015638326728882,0.8838339933868548,1.2499276498820011,-0.0083786237465179,0.4781763585597654
0,1,1,3,2,0.25,10,0.8240828030411782,1.2431322798966833,-0.004361658804181,0.2081566059995379,0.7877213318845481,1.1676988555857086,0.0110258410485691,0.39417037708804703,0.8500431750748096,1.245481293637838,-0.0047915276529166,0.3522172909903459
0,3,2,3,1,0.25,10,0.8186509217495919,1.2502591360227508,-0.0101196470380888,0.3347982214251137,0.7827308120601384,1.182823767410942,-0.001784094389855,0.23880332361374257,0.8460931821186183,1.2538378298962198,-0.0115331598844385,0.11250177176828
0,1,1,3,2,0.25,30,0.8199096013497023,1.2288901142854538,0.0071449888065197,0.1883530212966098,0.7867156523899907,1.1439701475645356,0.0311226998799265,-0.012387413143686576,0.843936640536743,1.2593972848015669,-0.0160182478707422,0.3550288116798855
0,3,3,3,2,0.25,10,0.8312501859104695,1.2836066079306985,-0.0370620108910935,0.2469479355760241,0.7843312775623031,1.1970275984062486,-0.01381392703487,0.1651285312433827,0.844967446896372,1.2608983780559375,-0.0172292542438716,0.0138641488247428
0,3,2,3,3,0.75,20,0.8190295900946853,1.3100535861395797,-0.0584292711044938,0.3183076389549308,0.7973828003762233,1.2441389539758425,-0.0537145512657046,0.08268364693328262,0.83618197731465,1.1886593694758958,0.041049536580247,0.8495531797996635
0,2,2,1,1,0.25,30,0.8132526308957763,1.1819734179032615,0.0450503121305566,0.3601004552131524,0.8123498681664896,1.165283816562742,0.0130712410034875,0.026417492341446303,0.8579210043024112,1.2559581282314696,-0.0132437097050086,0.4039016071895517
0,3,2,2,1,0.25,20,0.8328277574869819,1.2962234964084856,-0.047255551229014,0.1782930497358994,0.7887665101666707,1.204301759883698,-0.0199747258528402,0.01861860905606441,0.8756671392784992,1.2685566743006775,-0.023407581628055,0.4315797250555073
0,2,1,2,2,0.75,30,0.8448508482326978,1.2258167290318231,0.0096280635053259,0.0999042656238233,0.803328568492091,1.1463363443569756,0.0291186665013521,0.05310324162968298,0.8998357080047781,1.388889232627758,-0.1204858241721047,-0.4626207298604969
0,1,1,1,2,0.75,30,0.8150147178469461,1.25428946123485,-0.0133758605408709,0.0659061747579546,0.7870052305953531,1.1815470119776896,-0.0007027555457279,0.17955835917302335,0.8554947910532712,1.2813286627509692,-0.033711378121578,0.1087854698044379
0,2,1,1,2,0.25,10,0.816050230571577,1.2658515578401424,-0.022717204751409,0.1437880989691617,0.7828138075216404,1.1896858754827002,-0.0075959075353744,0.1583558898069545,0.8541135464802752,1.256022503650889,-0.0132956445484722,0.1365996898453227
0,3,3,1,3,0.5,20,0.8137206312685185,1.235198078497082,0.0020486064651371,0.4192855731322779,0.7835622993563274,1.1834831272039184,-0.0023425344307832,0.0662726751301253,0.8492775579598184,1.239041878019806,0.0004034682808525,0.2987170048642689
0,2,2,2,1,0.25,30,0.8281279691994781,1.226371516738883,0.0091798348568085,-0.1047077479722514,0.7909260734094066,1.1513422465251868,0.024878953613977,-0.037590813455578284,0.8641162170931749,1.30729883578573,-0.054662804666725,-0.5147403552885029
0,3,1,3,1,0.25,10,0.8760069029558477,1.3794949380266823,-0.1145328994140506,0.254474060688254,0.82633252804948,1.2699344965742672,-0.075561900797598,0.5149918645768432,0.8356348360959827,1.2405731431361926,-0.0008318792297001,0.3437437713512364
0,2,3,2,2,0.75,10,0.872693431591681,1.394881051005028,-0.1269637743928293,-0.0497988955576309,0.8300654353263024,1.260513370638716,-0.0675827458520244,0.02859015639802414,0.8372207151401894,1.2718856970834742,-0.026093269405627,0.5208793005087182
0,3,3,3,1,0.5,20,0.8997549437773313,1.4485408326917937,-0.1703170266713956,0.3103757760059393,0.8946658085001111,1.3986208928805406,-0.1845519198823138,0.07120170719537805,0.8961156305433085,1.2697323416343007,-0.0243560507718287,0.5114002829414255
0,3,2,3,1,0.75,30,0.8322020848475183,1.2708119875346338,-0.026724875919561,0.1902103346965154,0.795371079553497,1.1878788317984523,-0.0060654448657668,-0.2599078724976267,0.8566394128292104,1.2501761790358878,-0.0085791245404487,0.291857182473646
0,3,1,1,3,0.75,20,0.8299367043725303,1.2296941547861493,0.006495381790369,-0.1069198438029903,0.7864683481082384,1.1480391051264387,0.0276765254974281,-0.27192856865188625,0.8491864798197518,1.3023977639626527,-0.0507088669645676,-0.2920983874171663
0,1,2,3,3,0.5,10,0.8223117467492517,1.2301851637240793,0.0060986818097138,-0.0422452924432415,0.7873431935571078,1.1685886158087349,0.0102722650182196,0.17279203435750223,0.848952908467801,1.2682504754704131,-0.0231605558461356,-0.2652006869844039
