,Y
1998-09-22,-3.450550928938345
1998-11-10,-1.0162811054470589
1998-12-15,0.27288350589130816
1999-01-26,0.36871119605265124
1999-03-23,-0.025668926390975955
1999-05-11,1.843332580762036
1999-06-22,-0.15821373013462647
1999-08-17,0.2299668005338984
1999-09-28,-2.205231154058096
1999-11-09,-0.16570697388732514
1999-12-14,-0.8947249101784127
2000-01-25,0.5833870604563196
2000-03-14,0.2824487260568609
2000-05-09,0.37758448873018713
2000-06-20,0.029870938842480044
2000-08-15,0.09921730056340339
2000-09-26,0.4307806750924903
2000-11-08,0.7460362258893349
2000-12-12,-0.5129051665739848
2001-01-23,0.1455097538745065
2001-03-13,1.6400932982189698
2001-05-08,-0.65631705219239
2001-06-19,0.3302401207363359
2001-08-14,-0.30793760947686044
2001-09-25,1.6722465981668266
2001-10-30,0.13934441523121288
2001-12-04,-0.07993963569420393
2002-01-22,-0.3298632935821222
2002-03-12,1.6110693494170603
2002-04-30,-0.3980141215879751
2002-06-18,-1.355915251305706
2002-08-06,-1.2733275974478708
2002-09-17,0.7839455170343457
2002-10-30,-0.3251310832786958
2002-12-03,-1.3302139572291871
2003-01-21,0.20495421591153473
2003-03-11,1.6493604058704148
2003-04-29,-2.358356761364244
2003-06-17,1.670734717037936
2003-08-05,-0.8978622018199212
2003-09-08,-1.8297822580604972
2003-09-09,-0.9875218172667788
2003-10-21,0.130389970810596
2003-12-02,-0.8091786435453607
2004-01-20,-0.8179737745091509
2004-03-09,-1.215141198289249
2004-04-27,1.4150795034784447
2004-06-22,-0.40996605010644727
2004-08-03,-0.3657884076432305
2004-09-14,0.35568668506912315
2004-11-03,-1.1923859736633902
2004-12-07,0.26493052340286205
2005-01-25,0.43570991813021154
2005-03-15,1.6025493912229405
2005-04-26,-0.10055049137474015
2005-06-22,1.5409654245385096
2005-08-02,0.15320999538166458
2005-09-13,0.7306668203958422
2005-10-25,0.7329668297926473
2005-12-06,-1.1917834274200123
2006-01-24,0.3782320823695451
2006-03-20,0.10024583624604899
2006-05-03,0.3830039816530739
2006-06-21,-0.08795944514713439
2006-08-01,-0.028743361403371637
2006-09-13,0.7302850189868981
2006-10-17,-1.2987836434349642
2006-12-05,0.08111045387316773
2007-01-23,-0.1625517114649755
2007-03-13,-0.8380564872809582
2007-05-02,-0.2800358939165082
2007-06-20,-0.9848340474008843
2007-07-31,0.8386791437900998
2007-09-11,-1.3480555036137654
2007-10-23,-1.1327110244366057
2007-12-04,0.8688624774363718
2008-01-22,-0.9560187539173204
2008-03-11,-0.5048256982102539
2008-04-22,0.5797584523561605
2008-06-17,-0.3129989161028357
2008-07-29,2.965069822702826
2008-09-09,-1.2849922613582976
2008-10-21,-0.6606370740511402
2008-12-08,-3.7474476297572945
2009-01-21,0.7906190585501904
2009-03-10,-1.4573141719084748
2009-04-21,-2.164434327014242
2009-06-16,-1.0545878839767875
2009-08-04,1.0858345139124315
2009-09-15,-0.06673353963461137
2009-10-27,-0.6356721164305412
2009-12-08,0.9731960995352451
