,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQDK,IR3TIB01DKM156N,LRHUTTTTDKM156S,DNKLORSGPNOSTSAM,a,b,A,B,s,R_y
224,-0.0601169626475372,0.0617543448551102,0.0356020107927963,-0.0868807533450779,-0.0136079635336675,0.1346981336397817,0.0691852298428785,-0.007487357433561,-0.0896042289565525,0.0328317317593744,-0.0275219108806183,0.0004782739622591,-0.136175918404553,0.04710096204432,0.1555972322408055,-0.004342844868661,-0.0167572454780185,-0.0572755836546911,0.0377052199660324,0.0489932874970016,0.0554013424892876,-0.0032418734911626,0.0051843499372891,-0.0541866808391941,0.0347563339709542,0.0580352695821257,0.0349156713844543,0.0307237127569605,0.0615942295566856,-0.1415806614951004,0.093524410580171,0.0215812463739809,0.0892477708443718,0.0559921462377533,-0.0032237980621373,-0.0362742093379081,0.0057547293982999,1.0,3.0,3.0,1.0,30.0,0.75
225,-0.0469877453521757,0.02503155877695,-0.0349306172052911,0.0,0.0001885770047343,0.012261529810459,0.1341519877786417,0.0724701705884345,-0.0537309470941467,-0.0244558679961723,-0.029765564305449,-0.0281363964983797,0.1139984310050169,-0.0113234998836297,0.0929903512900469,0.0232210419971649,0.1269125976409554,0.0044919822628376,-0.03158719796456,0.03823680382913,0.0,-0.0160020099532633,0.0,0.016106929640958,-0.01236968684389,0.093960641066737,-0.0076484942657304,-0.0763232174610793,-0.1074987626324607,0.0648228159118205,0.063025077416503,-0.0517544635144307,-0.0019951280452976,-0.0800307930751531,0.0868317891617529,-0.053444943318844,-0.0420425131154731,1.0,3.0,3.0,2.0,10.0,0.25
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850247108464669,0.0,-0.1650987271722642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050583461243863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,10.0,0.5
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1284207233698211,0.0,1.0,3.0,3.0,2.0,10.0,0.75
228,0.0,0.0,0.0,0.0,-0.0552724038989543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,20.0,0.25
229,0.0,0.0841943165636342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,20.0,0.5
230,0.0,0.0,0.0,0.0,0.0,0.0,0.2171342380002754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,20.0,0.75
231,-0.0640230452744166,-0.0889239502146123,0.0,-0.1182832681750575,-0.0111904280755918,0.0988998057310317,0.0316519384693615,-0.0605980739913413,-0.0239574933150538,-0.0677766141889418,-0.0560877307232711,-0.0134615332580971,0.0874367861266062,0.0,0.0,0.1205039267921334,0.0243596447869414,0.1049773106062742,0.0751577200169718,-0.0015311685931976,-0.0168789873748984,0.094447483697421,0.089271515245488,0.0928546738575572,-0.0705191141726353,0.0349515296004212,0.0374365775968479,-0.0284029450405751,0.0378551827389261,0.0103540562168809,0.0477518313280728,-0.0795777218825167,0.0,-0.0886501663114785,-0.067000149410748,-0.0230742342117581,0.1973590510959614,1.0,3.0,3.0,2.0,30.0,0.25
232,0.0187564983886839,-0.0435756216503794,-0.0193652377097728,0.0160233305535736,-0.0693785294614304,0.0313549099146419,0.0144172876036255,0.0117990524822206,0.0085734461822521,-0.0185801243474929,0.0212630887033115,0.0555988812546608,0.0172781912194441,-0.0272740376227581,-0.0138155353819797,-0.021115411095232,-0.0278317583038637,0.0460279198735058,0.0373511846610723,-0.0145154305167013,0.0,0.003208262073493,0.0276462644333896,-0.0121051653914112,0.0218907426023835,0.0361715168876246,-0.0150222586347491,0.0094607931895651,-0.0132064335080287,0.0148179866333129,-0.0112540192826771,-0.0153264469212005,0.0108961498012836,-0.0422740605195902,0.0302191182560856,-0.027683986790173,-0.0030337508510073,1.0,3.0,3.0,2.0,30.0,0.5
233,-0.085907412088563,-0.0268349667639213,-0.0946371043072758,0.029056158692967,-0.0431251829361938,0.0756663136023876,-0.1036926926837388,-0.0133643454984878,0.0567515979033954,-0.0577216525654998,-0.0403569536359619,0.0,0.0239849737486276,0.012638281052309,0.0653315375340509,0.0,-0.0932128927300024,0.0163674351970027,-0.0847941130043641,0.0460988534562702,0.0062382790086657,0.0256714615774522,0.0354219786924647,0.1012914346234608,-0.0585503005139961,0.1047572893895093,-0.064696570830874,-0.1056035473317136,0.0921787198570797,0.0588549432448937,0.0405393357102993,0.0313445285802917,-0.0725551849386845,-0.0206191927499805,0.0165070231240468,0.0626879977994749,0.034838535738501,1.0,3.0,3.0,2.0,30.0,0.75
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689357500713416,1.0,3.0,3.0,3.0,10.0,0.25
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0728886085050423,0.0,1.0,3.0,3.0,3.0,10.0,0.5
236,-0.0404922754768089,-0.0173782353003165,0.0922418084615969,0.0,0.0,0.0285584363653764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,10.0,0.75
237,-0.133804782787825,0.0,-0.1152109276449539,0.0698252332425154,0.0,-0.0120697033959503,-0.0523183518637687,0.0253173870304109,0.0,0.0896560499229507,0.0362462401846589,0.0292967956004103,0.0669084047945093,0.0346267263144365,0.0522522407613004,-0.0288764574182818,-0.1315621777429431,0.0601797684481772,0.0152776073973384,-0.0205208500719857,0.0237338125298679,0.0853963341981186,-0.0152050065174606,0.1060891835082288,0.0,0.0,0.1563652564635791,-0.0090540036257998,-0.0518859241645618,0.0597995700991476,-0.0569849963653308,0.0101196210828201,0.0283471000121745,0.0068271330631545,0.0412627554440724,0.0055741379702954,0.1587994992077857,1.0,3.0,3.0,3.0,20.0,0.25
238,0.0022790702269561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,20.0,0.5
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066422365568536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670747012455338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,20.0,0.75
240,-0.0095998008156241,-0.0148395928575529,-0.0091297047620194,-0.029124837747754,0.0217999817288427,0.0970224867926344,-0.0473608296800396,-0.0392415386068224,0.0571892129263125,0.0229133338402009,0.0783675390610929,0.1118778851295489,-0.0156543418155483,-0.0027928440063142,0.0055823522253571,0.0280817506262942,-0.0923389018248762,-0.0531362810701268,0.0585873681020693,0.002660012351358,0.0090978007494805,-0.0787892505651768,-0.0492503030141527,0.0145616891564228,0.0705979128625285,0.0340682134135013,0.0389570810952774,0.0872994297168539,0.0512557348462347,0.0447829090102172,0.0436058877408292,-0.0720366394763153,0.0132683856833833,-0.0259748857629114,-0.0569975621893548,0.0498894900329682,0.010113597028676,1.0,3.0,3.0,3.0,30.0,0.25
241,0.0,-0.0222457210854994,0.0,-0.0559190322892382,0.0,-0.105980228750369,0.0,0.1786121194678319,0.0,0.0,-0.0688843969514603,0.1794223335129772,0.0334963484756159,0.0,0.0293944127194354,-0.3087116584234287,-0.0157241393509138,0.0,0.0,0.0136551277353941,0.0,0.0,0.0,0.0,0.0,0.2239268787415599,0.2961415754152565,-0.0340309269766332,0.1088090944813905,-0.0076596726943266,0.0692863831728241,0.0,0.0,0.0491301888400091,-0.1137843856803555,0.0,0.1103589958706596,1.0,3.0,3.0,3.0,30.0,0.5
242,-0.0056718957758195,0.0253123758395357,0.0458257937260491,0.0098830605348856,0.0,0.0047291732705514,0.0,0.0127026038530906,0.004932511356246,0.0,0.0,-0.0235190598687729,-0.0184541808081148,-0.0315531227090097,0.002148127709852,0.0189521999152603,-0.0290440725669322,0.0,0.0548710058572498,-0.0246578125570369,0.0342763993340812,0.0,0.0,0.0,0.0,0.0,0.0147953981048389,0.0198910882551091,0.0,0.0099823423329479,0.0030311116327788,0.0,-0.0219733508003974,0.0210608553634251,0.0579337257569909,-0.0044420736461162,0.0066971058362001,1.0,3.0,3.0,3.0,30.0,0.75
