,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQHU,IRLTLT01HUM156N,IR3TIB01HUM156N,MABMM301HUM189S,CPMEURSCAB1GQHU,CPGRLE01HUM657N,IRSTCB01HUM156N,a,b,A,B,s,R_y
431,0.0,0.0,0.0588157701302486,0.0,-0.1319748471400329,0.0,0.0963544355898516,0.0348235549482186,0.0447168045888127,-0.0442490622096931,0.0,-0.1305153333870326,-0.1087780154779055,0.0388112509004395,-0.0686487965277025,0.0,0.0673717053518588,0.0686029120457614,-0.0254157669597194,0.0594538343950959,0.0,-0.025853244397437,0.0513185951446918,0.0287818358580818,0.0,0.1978944593591896,-0.013698029016443,0.0012811672458399,0.0,0.0750505443847465,-0.0154158713426691,-0.1016080532970681,-0.0800945274355425,0.1512153132688739,-0.1698093408421062,0.0,-0.0827920658441802,0.0,-0.0200548033668714,-0.0440387706335813,2.0,3.0,1.0,3.0,30.0,0.75
432,-0.0775518217886075,0.0,-0.0226452590684354,0.089538176710895,-0.0202308704905572,0.0982349651611797,0.0,0.0,0.0,0.0639521212019955,0.0,-0.1071426274237396,0.0,0.0,0.0918220849852237,-0.1135947790913638,-0.1845863287456737,0.0273028369842255,0.0,0.0,0.0,0.0,0.0,0.2163480966102136,0.1755131550996204,0.0,0.0,-0.0413755243372728,0.0,0.0,0.0,0.0,0.0083863025747597,-0.0384936191215954,-0.1665868137553361,-0.0513800012567438,0.0,0.0,-0.0134457101047177,-0.0404486909725272,2.0,3.0,2.0,1.0,10.0,0.25
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386668498093412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,10.0,0.5
434,0.0,0.0,-0.0883673225375347,0.1522600805843919,-0.113078766507661,0.0244021838143304,0.192172111682083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145754728225267,0.1107332149062344,-0.1678736271855664,0.0,0.0,0.0162899060602636,0.0,-0.2499114476537356,0.0,0.0,0.0,0.0,-0.164424482532733,-0.076724999885429,-0.1210343845171284,0.0,0.0,0.0,0.0,0.0,0.0,-0.2371905703853913,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,10.0,0.75
435,0.0,-0.0689013782139485,-0.1935628165019233,-0.2071439847433865,-0.126016840375848,0.0,0.0,0.0213817815333093,0.0,0.0,-0.0885430355503961,0.0,-0.0485984106086474,0.0,0.1866637801655151,-0.0202177142707723,-0.3979621434860035,0.0029332046948207,0.0,0.0154139849115507,-0.1977197022177508,0.0,0.0,0.0,0.0,0.0,-0.1256380792712043,0.0329551325372345,0.0,0.0,0.0,0.0,0.4510837049213913,0.0046582559838843,0.0,0.0,-0.2050792903341403,0.0,0.0,-0.2392426107139481,2.0,3.0,2.0,1.0,20.0,0.25
436,0.0031025108232424,0.3012602432957603,0.0717690646450711,0.0413731733242455,-0.4023074592626716,0.2134307065978123,0.1671715550028265,-0.0193002718137934,-0.2463914813485224,0.187865338827975,0.086961124681104,0.1799684714725173,-0.3346421872536633,-0.2496532623538355,-0.1033461439273864,0.0,0.0015088733888298,-0.0471581022018028,0.2262730092464396,-0.0890659646674866,0.0018396414090772,0.0989525520835513,0.1012024518141978,0.0463670571331076,0.0789304001729449,0.0636985781213182,-0.1354711687359033,0.4652919220330084,-0.2146896844333938,0.2698484306723283,0.0119288303442503,0.0983812725034176,0.1880551292968594,0.0476370711575968,0.1618399484789334,-0.2359718387985093,-0.1270704591943855,-0.1159693662719048,-0.1394400925572456,-0.1407523310672005,2.0,3.0,2.0,1.0,20.0,0.5
437,0.0,0.0,0.0,0.0,0.0,0.0,0.2474511981185561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4188035120959104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119191781074854,0.0,0.0,0.0,0.0,0.0,0.1083343496624154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,20.0,0.75
438,-0.0260158799692853,0.0,0.0,-0.0088476742728948,-0.0197680207942187,-0.0736976908694262,0.0521395452172465,0.0,0.0648751024532939,0.1395951986843393,-0.1176978171238697,0.1163410987955949,0.0145953709576224,-0.0491170326837808,-0.0713307406995025,-0.0386966457783117,0.0,-0.0401288701316843,0.1200142909869074,0.0278970796342396,-0.0692518313022091,-0.0594527712821552,-0.0379557693527115,0.0,0.0,0.1272718851898674,0.1516714574818007,0.0876795946572422,0.1146540009751014,0.0052511526001162,-0.017241846487907,0.0277684665706312,0.0608895963210945,0.0,-0.0905785181089361,0.0,0.0370765814455461,0.0075019809347724,0.0739670984741844,-0.0409298275349076,2.0,3.0,2.0,1.0,30.0,0.25
439,0.182594653948548,0.0,0.0,-0.1921602572122379,0.064919864649208,-0.1152612722029774,-0.0329895990568758,0.0,-0.0380986287119105,0.0,0.0,0.0,-0.0533095359822554,0.0,0.0,0.0271284056853621,-0.2028297850903609,0.0304329009100791,0.0,0.0943664810470921,-0.0758392866679118,-0.0862488118677686,-0.1086768557814143,0.0,-0.0107716718096748,0.3822160093447956,0.0202096367621153,0.0,0.4002391981664694,0.0,0.1260914052691344,-0.06731161192362,0.0,-0.1805082685497591,0.0941255868403518,0.0383757729540293,-0.2017691529734287,0.0,0.0,-0.3485407105580653,2.0,3.0,2.0,1.0,30.0,0.5
440,-0.0027053498734495,0.0,0.0,0.0037747446439141,0.0,0.0328439064417536,0.0079764650803166,-0.0262202571061382,0.0457660401953418,-0.0250288161393935,-0.0197657686513194,-0.0004055046706773,-0.038906866529348,-0.0171112519286699,0.0,-0.060876207892043,0.0634929180341127,-0.0790359675452565,0.0,-0.0395330421903921,0.0,0.0590631978311258,0.0,0.0,0.0,0.0205854212919067,0.0,0.0,-0.1222596759351601,0.0,-0.0308757064325764,0.0094263424667267,-0.0851583832467576,-0.0016802063385244,-0.0131920058767544,0.0,-0.0211714710662439,0.0,0.0059572849514147,0.0,2.0,3.0,2.0,1.0,30.0,0.75
