,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CCUSMA02RUM618N,CPALTT01RUM657N,RUSEPUINDXM,a,b,A,B,s,R_y
21,-0.085016495563233,0.0608540390606529,0.0,0.1100501373939141,0.0268704076598284,-0.1727809654172395,-0.0237229102597217,-0.005681556776555,-0.021079207301123,0.0071946581657276,-0.120076082486985,0.0326113744299289,-0.0437616311631953,-0.0291639134831154,-0.0872988331320033,-0.0087228536657884,0.0783629452133288,-0.0837403714930584,0.0343599067347833,0.050869055669271,-0.064314895269039,-0.0518875062765803,-0.0966120537051338,0.1180310993173413,0.0864527722977372,-0.0782470628020403,0.0276537446081689,0.019392256674296,-0.0503756379593882,-0.0309740663457695,0.0545481388194286,0.0510815169314668,-0.0099160874970234,-0.061115752246387,0.0216833341060263,0.0330724066718988,1.0,1.0,1.0,3.0,20.0,0.25
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108802158169222,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.5
23,0.0,0.0,0.0,0.0,0.0,-0.1912802982653461,0.0,0.0,0.0,0.0,0.0,0.0877922139386713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047887091405215,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.75
24,0.0,0.0,0.0,0.0492855974564886,0.0568201339555361,-0.0379090161303394,0.0,-0.1975063531718124,-0.009300587564298,-0.0563352751678831,0.1066648762133694,0.0,-0.1507358614829826,-0.0930047942200199,0.0535096825313328,0.0,0.1926009452340616,-0.0651779683964199,-0.0143251055634292,0.0881311936870225,0.0,0.0,-0.0349897591868536,-0.0426599114229309,-0.0520892352489877,0.0,-0.0934767383741471,-0.0183261322019406,0.017094584951112,0.0,-0.0686521901608718,-0.1130572423152945,-0.037153680724582,0.0,0.1652456731403521,0.0,1.0,1.0,1.0,3.0,30.0,0.25
25,0.0,0.0,0.0,0.0,-0.0080278380273586,0.0,0.0,0.0,-0.0513236000972374,0.0,0.0,0.0,0.0,-0.0223914868481811,0.0,0.0,0.0,0.0,0.0,-0.0196250440649178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238625220852927,-0.0203965835468488,0.0,-0.0375417280229893,0.0,0.0210299649158068,0.0,-0.0087070711307555,1.0,1.0,1.0,3.0,30.0,0.5
26,-0.0377544367314813,0.0,-0.033698509796752,-0.0024355975128709,0.0194388921382891,0.0131376092596417,0.0354615717477,-0.0039870479298315,-0.0335092618324805,-0.0445287744692863,0.0636134108850263,0.0066051569004589,-0.0382947004888666,-0.0210256575285386,-0.0450503498638561,-0.0603560280766027,0.02436361335464,-0.0685645549899375,-0.0104052160114139,0.0796143742491931,-0.0170807150203359,-0.0389594676949853,0.0269278920607913,0.005769038364949,-0.0672485218433989,-0.0202625509984181,0.0182097761242273,-0.0528438188634187,0.0586798205912786,-0.0572151417368846,0.0047730094405107,0.0615148616450463,-0.0704040904795337,0.0,0.0821312099684713,0.0708063614701355,1.0,1.0,1.0,3.0,30.0,0.75
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803675319719865,0.0,0.0,0.0,-0.0368484762387767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537445951410963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440095254023909,1.0,1.0,2.0,1.0,10.0,0.25
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2227415449617847,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.5
29,-0.0004619446635658,0.0,0.0,-0.0170397255138058,0.0392420183791681,-0.0104985391490327,0.0,0.0,0.0,0.0092369747955289,0.0,0.0191387175502297,0.041844934327411,0.0506341448606821,0.0381787448146393,-0.0170481599374174,0.0,0.0,-0.0382629483101172,0.0,0.0180314506038581,0.0,-0.0495615843392466,-0.0612199607834383,0.0,0.0,0.0005550988192214,0.0,0.0,-0.0473840143869307,0.0390032958085928,0.0,-0.1247255637698133,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.75
30,0.0499076642448296,-0.0452526434836432,0.0,0.0843577354554542,0.0,-0.0509234817275441,0.0072858721555699,0.0701308167842282,-0.012118614143007,-0.0252338572468506,-0.1531792151322023,0.0,0.0,0.0249153203447613,0.0,0.0518632600398129,-0.110327627131,0.1298168535282579,0.0,-0.0457014565357151,0.0,0.0,0.0,0.0,0.0,-0.0329764424620985,0.0,-0.070707641176465,-0.0270588708617016,0.0,-0.0691836137500307,0.0,0.0184355880866173,0.0,-0.054730851634429,0.0,1.0,1.0,2.0,1.0,20.0,0.25
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421246721918767,1.0,1.0,2.0,1.0,20.0,0.5
32,0.0374114972355372,-0.0549825694167183,0.0276558315596781,0.0166887430520444,-0.0204288298914899,0.087493285429353,0.0153870692714546,0.0328851674724875,0.0471767540937602,-0.0235372862253077,-0.004685827713589,-0.0444618998828848,0.0030206890641043,-0.0783731794097041,0.0,0.0555826494308799,0.0007049741118059,0.0,-0.0729491727825827,0.0,0.0807454038429746,-0.056154761642817,0.0768688526366595,0.0299607285954931,0.0,0.0357571523170633,0.0007514914419007,-0.0424292009935135,-0.039845900511676,-0.0211056682338542,0.0193189852374225,-0.0378563760107456,-0.0774322164521182,0.0,0.0850624078843209,0.0237453254385212,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0,0.0,0.0,0.1710577927218257,0.031912470896901,0.0,0.0,0.0005330616316943,0.0,-0.0155829663399523,0.0,0.0182397958111988,-0.0980061915587673,-0.0221963296010607,0.0,0.0,0.0,-0.0097464792913842,0.0102695645651787,0.0,0.0,-0.0766809754980017,0.0890911746408848,0.0,-0.0266069054144795,-0.0608097132110321,0.0,0.0,0.0,-0.0356495738806471,0.0,0.082899068821329,-0.0067227862862842,0.0,0.0,0.0836265509291873,1.0,1.0,2.0,1.0,30.0,0.25
34,0.0094761755550028,0.0046164685279561,-0.0534169771090512,-0.0258353663628028,0.0497316641308192,-0.0606414971919548,0.0279811218896505,0.0125249288599528,0.0104715031043415,0.0320271867442258,0.0047465967282769,-0.0156258589151288,-0.0252924937329807,-0.0627173030204593,0.0,0.0138042359833502,0.0220973601953719,-0.018891793820604,-0.0001087261196393,0.0001061376377769,0.0054797981518979,-0.1002230543149,-0.0247481473932389,-0.0034993969730097,-0.0018810587068252,0.0221408208074002,0.0037538199640578,0.0041638830159725,0.0243566212643217,-0.047644865077668,0.0,-0.0116270901117873,-0.0016532776689505,-0.0105437193532977,-0.0033093126751588,-0.0095745786230882,1.0,1.0,2.0,1.0,30.0,0.5
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857481885851918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0799243440085134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.75
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348818572014765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1749625753410314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.25
37,-0.0009488843463777,-0.0178181922096874,0.0135225879024533,-0.0078272931688953,0.0,0.0,0.0100331989567291,-0.0269787434550545,-0.005580746865732,-0.0164828322106908,0.0175997205754348,0.0001889680807528,-0.0228960309698663,-0.0150389632523108,0.0,-0.0158007805590897,0.0,0.0042694666885207,-0.0152704770594562,-0.0078545662607847,-0.0136348948944069,-0.0522388746320229,-0.0030774184282888,-0.0078719422947148,0.0116494898816982,0.0523601100018607,0.0015922796645481,0.0371764238216249,0.0289530576048843,0.0008895884533315,0.0,-0.0160304831277763,0.0044536802709967,0.0093036833190484,0.022933086686893,-0.0018989923515103,1.0,1.0,2.0,2.0,10.0,0.5
38,0.0,0.0,0.0,0.0,0.0,0.0,-0.0158960048782077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.75
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258857122921767,0.0,1.0,1.0,2.0,2.0,20.0,0.25
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0973261332511896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.5
41,0.0019815703707737,-0.0297131778575023,0.0,0.0304716855038443,0.0,0.0042046838347104,0.0,0.0540580538489771,0.0,0.0,0.0,-0.031733144377254,-0.0776211981711259,-0.0250099610708475,0.0,0.0,0.0,0.0,-0.0061664047664076,0.0322549667457492,0.0559924183766524,-0.0040983195793829,-0.043505711485084,0.0313629448812888,-0.0683665527394529,0.0,0.0,-0.0651319376908471,0.0,-0.1336581230776494,-0.0519893882183981,-0.0620779401137646,0.0073655465431607,0.0388118445091591,0.0,0.0058747489665726,1.0,1.0,2.0,2.0,20.0,0.75
42,0.0,0.0,-0.0189847114258563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.25
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.453560745450849,0.4944847013495369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.5
44,-0.0088647237047204,-0.0507697557040683,0.0,0.1228895942330551,0.0,0.0046215892079867,0.0412334560589136,0.0,-0.025602329550414,0.0169004306069166,0.0,-0.0436514426446227,-0.0073391379442744,-0.1147761433184585,0.0,-0.0516552475055,-0.1030981692387228,0.0,0.0,0.0,0.0,0.0,-0.0687906802816932,-0.0495528087876555,-0.0647291224604376,0.0218059513378678,0.0,-0.011831061609285,-0.0630833528531646,-0.1346217021849384,0.0826606660156464,-0.0172650219004822,0.0,0.1252778617088284,0.1202840395679767,0.0,1.0,1.0,2.0,2.0,30.0,0.75
45,0.0,0.0,0.0,0.0,0.0,0.024026623255451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.25
46,0.0,0.0,0.0,0.0735038852230024,0.0,-0.0283172794044841,0.0,0.0,0.0,0.0,0.0,-0.0043320291730117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0846490095644272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.5
47,0.0,-0.06698365502454,0.0,0.0,0.0,0.0,-0.1264541696236818,0.0161233961922309,-0.0573562227009895,0.0111279275457321,0.0597355566079932,0.0,0.0,0.162478140390707,0.0,-0.0493522049007131,0.0,0.2369088815581671,0.0057113748565103,-0.0028340450477384,0.0,0.0,0.0,-0.0076524150084326,0.0834252216526467,0.0,0.0,0.0,0.0,0.0661995461829813,-0.1379536765187981,-0.1370134136333017,0.0,-0.0012590418982112,0.1891737761582622,0.0892454089891701,1.0,1.0,2.0,3.0,10.0,0.75
48,0.0345299271971852,-0.1386839025617165,-0.0817843253195479,0.0056282357256414,-0.0104336523526033,0.0,-0.0503226830736258,0.0,-0.0647880631019195,0.0679264144726699,-0.0113838960181962,-0.0401688492388978,0.065925838183567,0.0318890121281308,-0.042982775845581,0.0328014911328956,-0.0167201232263976,0.000504349807136,-0.0465689345708275,0.0526558521390599,0.0329455730465974,-0.0765473048527979,-0.0798999547774389,0.0361284012075313,-0.1437358535395141,0.0243739756800583,-0.033243808719047,0.0046920513065869,-0.0174541396242198,-0.1083955256791647,0.0664193812754305,0.0,-0.0275108628825244,0.0239349040147025,0.0374499469743614,0.0,1.0,1.0,2.0,3.0,20.0,0.25
49,0.0,0.0348474895058722,0.0,0.1985532013021059,0.0,-0.1297210967943599,-0.0062864389299329,-0.0602210586096081,-0.1083868115924924,0.1465248462954471,0.0,0.0,-0.051309030027982,0.0,0.0,0.0,0.0,0.0,-0.1327276830863674,-0.0070148405739128,0.0,-0.0587549207781755,0.0,0.0,0.0,0.0,0.0,0.033208041759811,0.0,0.0,0.0,0.0384371645426101,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.5
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0564257485586482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436004287603827,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.75
51,-0.0061248011104008,0.0481995947102341,0.0552032184689648,0.0227877139494312,0.0920940697291066,0.0,0.0,0.0214785052242305,0.0536417866233949,-0.0337842268658425,-0.0598210305825149,0.0324863445926056,0.0481045554890857,-0.0109127635533585,-0.0357018238054577,0.0,0.1189550262474082,0.0,0.0,0.0728804975457159,0.0689968834651334,0.0,0.0198682253677919,-0.0055038378752674,0.0,-0.0254201033870702,0.0,-0.0776073182998275,-0.0277666855966739,0.0659060117863122,-0.0150573737298515,0.0337543827520515,-0.0717289394021096,0.0,0.0337077306649352,0.0,1.0,1.0,2.0,3.0,30.0,0.25
52,-0.0642329976381801,0.0093212116273687,-0.031939436252675,0.055902865610634,-0.0073301853333003,-0.0539106488022164,0.0136962993748499,-0.0389371655737804,0.0534190645222285,0.0062709135634587,0.0480719627659022,0.0143117215897722,0.0208995531627281,-0.0498665894550203,0.0038870596211935,0.0185269851560526,-0.0119525442425785,-0.0149419179660439,0.0182400390540019,0.0,0.0531763734993889,-0.0359876383326837,-0.0215302557501428,0.0148452375499368,-0.0038506543957745,0.0046671332443776,0.0272590052633778,-0.044068731003682,0.0147021258577663,-0.0637274798670878,-0.0045676608947373,-0.0351518394806837,-0.0425024492120593,0.0199210362533218,-0.0207352350837878,0.0369816848969056,1.0,1.0,2.0,3.0,30.0,0.5
53,0.0344547289995104,0.0550471469893259,0.0496309465320512,-0.0431852699516757,0.0670087484004953,0.0,0.0029195378168749,0.0113643218465753,-0.058586215634269,0.0294103790657339,0.0698010609598434,-0.0089076754165317,0.0561981867641674,0.1446148937480587,0.0,0.0361453050958323,-0.0109215383302625,0.0227647321913498,0.0171018843296851,-0.0590353349501135,0.0209853628361902,-0.0571957639823752,-0.0945519449933044,-0.0485363237333589,-0.0028681469240659,-0.0428164994930825,0.064913844229702,-0.0353012141136176,0.0186105696063411,-0.0535975945098463,-0.0711811932702209,-0.0983220456056416,-0.0865302263455768,0.0139576620845898,-0.0148099695687425,-0.0925694522471817,1.0,1.0,2.0,3.0,30.0,0.75
