,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CPALTT01INM659N,NAEXKP01INQ652S,INTDSRINM193N,a,b,A,B,s,R_y
0,0.0,0.0,0.0,0.0,0.1353897298420225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.75
1,-0.0518985852415855,0.0,0.07454510897048,-0.0610796561016559,0.0,0.0,0.0462219710524997,0.0785570997173192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574780315209844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1105607778439171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124800494077184,0.0,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1778192078463924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.2165278146213657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0812836684002167,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,-0.008283780740953,-0.0262979080838033,0.0,-0.0130795601611415,-0.0055472846214891,0.0,0.0,-0.0327497294478368,-0.0440200694354155,0.0,0.0073612488786053,-0.0123954811969204,0.0,-0.0140917301688651,0.0,0.0,-0.0019920166822224,-0.0274480387669438,0.0523663271876254,0.0261582557993336,0.0022358462773395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026442850778114,0.0031256875182692,-0.0029272773626215,0.0,0.0,-0.0263439417792011,-0.0120209179559503,1.0,1.0,1.0,1.0,20.0,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050931643345205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0827855621170264,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.5
6,0.0250263103812509,0.05781578606397,-0.0421451466451603,-0.0053467399172659,-0.0116110535142507,-0.0405714467470481,0.0667282123237352,0.0141661495022977,0.0214716711809742,0.0095415502078984,-0.0416991685255594,0.0607172500217244,0.0553917680740563,0.027811184733893,0.0060240530647651,0.0101708721020986,0.0382469633291088,0.073483673466858,0.0029889270590396,0.00141251231863,-0.0385088790013714,0.0149509549108293,-0.0088219013620156,0.0274945429988226,0.0449403900115207,0.0461496236788511,0.015320288729986,-0.0460143107128305,-0.022846489390864,0.0,-0.0468042143713106,-0.0164831401855638,0.0015581115718023,0.0373508029891706,0.0201812672300327,-0.0212319586547988,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1218779665071829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.5
8,-0.0064661787462568,0.0007669681172384,-0.0033036424381659,0.012447471588167,-0.0087335678973835,-0.0003885750155154,0.0031797929547482,-0.0207004530875112,0.0222798905777823,-0.0014496339963926,-0.0104036328763173,0.0,-0.0059680352781464,0.0133813784026294,0.0083726130539959,0.0025191573654314,-0.02207763901505,-0.0195870250503976,0.0023299810772596,-0.0224983503891697,0.0205995754197039,0.0,0.0117818753425999,0.02836954278839,0.013629299518787,0.0007878772949452,-0.0288576485308384,-0.0009392247126665,-0.0131095917511655,0.002655288846059,-0.0092140806103682,0.0053350973948352,0.0076660250033308,0.031910137998443,-0.0415132890205441,0.0017182084634041,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0318112962258834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.1341543052718211,-0.0636571130899003,0.0,0.0,0.0,0.0,0.0,0.0092742219536961,0.0,-0.0579738439813159,0.0,0.021353114193753,0.0584161236181385,-0.1144469092212982,0.0,0.0,0.0,0.0,0.0,-0.0252051696130352,0.0,0.0,0.0,0.0,-0.0391474372087283,0.1038263348766205,0.0,0.0,0.0872412470057889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.5
11,-0.0144276743923361,0.0,0.0,0.0,0.0,0.0,0.0176266793503956,0.0,0.0,0.0,0.0,0.0,-0.0193904432325769,0.0175046372972106,0.0,0.0,-0.0830244483754768,0.0,0.0,0.0,0.0,0.0,-0.0256223910376084,0.0,0.0067215021113616,-0.0375283011428988,-0.0337662911241969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.75
12,0.0,0.038260402535797,0.0211950365368226,-0.0039630654902323,-0.004459529822191,0.0095167558289792,-0.0308774731579267,0.0237201393360391,-0.0286794136310736,-0.0040618066087594,-0.0365555924162519,0.0071699330238084,-0.0087730574859279,0.0230864283782967,-0.0009532645644661,0.0281540420020821,0.0272847009094413,0.0,-0.0172092265034452,0.0209380483131506,-0.0060675730692321,-0.0072888449669058,0.0158356904038159,-0.0110540940353528,-0.0495729877494225,-0.0106173577277663,0.0208937233481034,-0.0261320268663445,0.0428855102000306,0.0,-0.0156604292230709,-0.0073050639903196,0.0207129442549215,0.0349974832244589,0.0039659003748369,-0.0073647060124568,1.0,1.0,1.0,2.0,20.0,0.25
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0437955462613215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.5
14,0.0,0.0,0.0,0.0,-0.0212171042357512,0.0,0.0,0.0,0.0,0.0,0.0,0.1075200226785009,0.0,0.0,0.0,0.0814827939127114,0.0,0.0,0.0,-0.1210837568570821,-0.0620180304376428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346265282901999,0.0,0.0,-0.0354186755923547,-0.0554810767847102,0.0239823553219603,1.0,1.0,1.0,2.0,20.0,0.75
15,0.0245858568654194,-0.0216833715199657,-0.0289329646982005,0.005785868549898,0.0028515095618841,0.0,-0.0300017447105091,0.0057443907965932,0.0090095520051835,-0.0210345699249859,0.0083373707857007,0.0146875573709438,-0.0052786215680876,0.008300096798107,0.0107133352766608,0.0,-0.0121533171877867,0.0173797816277169,-0.0186428181838192,-0.0040721613412759,-0.025019409348585,-0.0094890432395214,-0.006354625522744,0.0009264346656584,-0.0092387575068973,-0.0004698623532058,-0.0049583246757943,0.0198908506287948,-0.0099081192889906,-0.0169698179577957,-0.013931014010876,-0.0392946750183192,0.0214941391112619,0.0289387743211207,-0.0002412067848542,-0.0052482695906442,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0381660554738027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0.5
17,-0.0198265637694462,0.0363345692613532,0.0039856508872358,-0.0162748818286578,0.0182400539220391,-0.0051594032370796,0.0156738959280284,0.0497827126726828,0.0260272950145695,0.0,0.0289642780583526,0.0,0.0038936766803507,0.0047262205124353,0.0,-0.0261938589427899,-0.03309747267436,0.0,0.0236137707010153,-0.0051236279410565,-0.0189137695466301,0.0035161226415148,0.0,-0.0294666546539398,0.0054879203487892,-0.0046865954321233,-0.000588457850798,0.0,0.0077393231269434,-0.0005736668327021,0.0216153893468424,-0.0143742043300475,0.0066712572958715,0.0,0.0,0.0116327268677875,1.0,1.0,1.0,2.0,30.0,0.75
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1464810869388728,0.0,0.0,0.0,0.0,0.0,0.0,-0.3792876190293014,-0.1921298897920244,0.0,0.0,0.0,0.0,0.0,0.0,-0.2809863778395044,0.0,0.0,0.0,0.0,0.0,0.0,0.1612095301542851,0.0945658343120414,1.0,1.0,1.0,3.0,10.0,0.25
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.199499847161908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0229773183897918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649547170136292,0.0,0.0,0.0,0.0,-0.120612078768413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.75
21,-0.012342206625444,0.0021663005781421,-0.0121634052614301,0.0008765374528034,0.0128651166215192,-0.0089788613649384,0.0274308117108054,-0.0334350026262998,0.0,0.0176011551020025,0.0107485630362595,0.0117306950543955,0.0209544735764871,0.0142154735335124,-0.0071630317896983,-0.02558058809735,-0.0363513420606871,0.0,0.0027086388166714,0.0126577014282513,-0.0102564234070006,-0.0383932098509834,0.0,-0.0019509308830878,-0.0002299748583401,7.278514221515167e-05,0.000419957420819,0.0058119536093837,0.0171237562477272,0.0067106263982924,0.0116031613125873,0.0034100403338354,-0.052208047694816,0.0024681719668548,-0.0140939650247784,-0.0004211407291001,1.0,1.0,1.0,3.0,20.0,0.25
22,-0.0124636829303306,0.0059511340192808,-0.0061775339505296,-0.0261046127423085,0.0066314177910833,-0.0068338616775053,0.0029599882728423,-0.0298852123902039,-0.0026706525076405,0.0234639925883483,0.0036531282083762,0.0037440082625797,-0.0061637771043243,0.0,0.0184453435903814,-0.0509984328347957,0.0,0.0032532996902496,0.0231294358989434,0.0257404898816654,0.0038227297909599,-0.0081935988196702,-0.03457449940844,-0.0510983462143083,-0.0258928161886456,-0.0094049276947798,-0.0142757702091337,0.0070080822583779,0.0,-0.0184443553589817,0.0,-0.0130916254046819,0.0068045113703708,-0.0052432921179928,-0.0363534092432159,-0.0225369777191203,1.0,1.0,1.0,3.0,20.0,0.5
23,0.0014516257716212,0.0,0.0,-0.0157545677731212,0.0278861416374798,0.0146698461787301,0.0,-0.0033626947423763,0.0001353792892582,0.0,0.0,0.0,0.0,-0.0065666849331253,0.0,0.0,-0.0198025709790344,0.0148504598840258,0.0203536466029789,0.0321874114939699,-0.0099007907754443,-0.0002203014800792,-0.0279768545219843,0.0,0.0,0.0,-0.0287177453343999,0.0244775813617924,0.0,0.0,-0.0253522901369301,-0.0836805424505186,-0.0660578630908738,0.0,0.0,-0.0272092810536471,1.0,1.0,1.0,3.0,20.0,0.75
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364984722383381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.25
25,-0.0113350060012504,-0.00737380662643,0.0181775583225555,0.009021030718235,0.0213214199869529,-0.0131952825545431,-0.0030870000283435,0.0,-0.0222712910045145,-0.0157902146382407,0.0,0.0141370043338219,0.0084590915000086,-0.0100100333366265,0.0110443973073871,0.0082750519711879,0.0156034575635391,0.0,-0.0205059618768169,0.0032301786320787,-0.0254983180653916,-0.0006130713938545,0.0030881563246989,-0.0060954478893331,-0.0090389175231073,0.0075772924574982,-0.0423838828561502,-0.0510312429130575,0.0,-0.0162207440817103,-0.0143342489079018,0.0021709393836063,-0.0049202670915544,-0.0262082122437584,-0.0218618795731883,-0.0354652934861142,1.0,1.0,1.0,3.0,30.0,0.5
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222703757549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.75
27,0.0,0.1458444834669462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.25
28,0.024042236203378,-0.0545558714886281,-0.0699465936520723,-0.0955685161323581,-0.0434621144589593,-0.0370301896345587,-0.0488398687661623,0.0334402388691206,0.020718717622392,-0.0015939262496039,-0.017831979098184,0.0093217053933686,0.0461674021507158,0.012239053828666,-0.0198764799545756,0.0177114570241646,-0.0940693831358049,-0.0186654582604107,0.0512453131487308,-0.0483720416192275,-0.0082851149576771,0.0184630158675556,0.0072475940061122,-0.0343842964533519,0.0044089099961683,-0.0891896227204392,0.0607128884477734,-0.0334978154443487,0.0416237301595037,-0.0011920738025176,0.0,-0.001994295887356,-0.0339845100972588,-0.0249994539146345,0.0,0.0497613620801971,1.0,1.0,2.0,1.0,10.0,0.5
29,-0.0249314952260535,0.018258640709525,0.0,-0.0484429330706645,-0.0307797081749109,-0.0093323438569322,0.0052440539841158,-0.0082615972134766,0.021407989248718,0.0109190330658237,0.0535393433271545,-0.0231923065486139,0.0,0.0035812998919845,0.0360896663429008,0.0378586601620902,0.0,0.0,0.0,0.0108317444082416,-0.0308141543827107,0.0023088412890125,-0.0069274530214967,0.0,0.0259133841860982,-0.0117118822010056,-0.022616937681703,-0.0111148257645825,0.0,0.0037011142335628,-0.0365995737503575,-0.0051747600781576,-0.0033186312634949,-0.0036789597208442,0.0082405552861041,0.0,1.0,1.0,2.0,1.0,10.0,0.75
30,0.0,0.0,0.0,0.0,-0.1002756106617033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.25
31,0.0,0.0,0.0,0.0,0.0,0.0254075210690913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1155991203364484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.5
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0909102628797427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0,0.0,0.0,0.0,-0.0150129528850899,0.0,-0.0128737177091025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0180964662748859,0.0,0.0,0.0,0.0,0.0,-0.0137728957974562,-0.0287927631150062,0.0,0.0145027562328446,0.0,0.0052858708347272,0.0,0.0,0.0,0.0,0.0,-0.0102297369217642,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.25
34,0.0,0.0,0.0,0.0,-0.0352190690910638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349920515185425,0.0,0.0147822091149848,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.5
35,0.0,-0.017027347998343,0.0099444554606539,0.0358538417328778,0.0098434140881093,-0.0417612851590883,0.0063811599569775,-0.0049869156042758,0.0075960292279332,-0.0137992211415314,0.0,0.0531265599522654,-0.0065948691682244,-0.0637114693995231,0.0349202943173043,0.0021613016693813,0.0183174972693897,-0.0317449026825645,0.0414642778073576,0.0331123717079883,-0.021689043011394,-0.0506540117945306,0.0,-0.010786273692974,0.0015998064842763,0.0070724367600396,0.010233300675581,0.001432504378203,-0.0138877397474287,-0.0189928247743463,0.0031848077355771,-0.0018596478914173,0.0152752852746704,0.0224508628806142,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.75
36,0.0,0.0,0.0,0.080537576158834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014640624941362,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.25
37,-0.0381418448885911,-0.0225895749205292,-0.0134079626181403,-0.0399809938150536,0.0038119803414662,-0.0248802858277675,-0.0235330032759966,0.0231697463232788,-0.0388931334308869,0.0417269952485828,0.0348497489629361,0.0077885081854512,-0.0012510252051754,0.0141474956966589,-0.0169846743666232,-0.0243460014469687,-0.0060826351480828,-0.0011275086812075,-0.0798914821089331,-0.0142558313572176,0.0095538127587098,-0.0163976968411699,-0.0128799072958573,-0.0067206318330652,0.0202359430428654,-0.0117342492200145,-0.0571918085934155,0.0153205876972162,-0.010778178326888,0.0087916563192451,0.0658146529667434,-0.0816774080481625,-0.0006519313812328,0.0277846821444647,-0.0478284625103337,-0.0491505748350542,1.0,1.0,2.0,2.0,10.0,0.5
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0447406461463288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.75
39,0.0,-0.011023871549091,-0.0141253267455258,-0.010521436122862,-0.0111295663008393,-0.0149999221686888,-0.0146413236465185,0.0,-0.0008757137482334,0.0015435200857583,-0.0129946174789304,0.0,-0.0059183258068118,-0.0315798681563248,-0.0033959677213005,-0.0022398318688585,-0.0046438841673941,0.0174773993270309,0.0024795838017281,0.0024728371953327,-0.0390146017382329,0.0006663276255944,-0.0264290454583167,-0.0089197582371939,-0.0162155963642303,0.0093075644663997,-0.0023124051614492,0.0,0.0,-0.0137813831318046,0.0045009345561379,0.0249999598359125,0.0243226510218328,-0.010505606930242,0.0190178245442095,-0.0063909465647686,1.0,1.0,2.0,2.0,20.0,0.25
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451213266500119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0814219047514501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.5
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0243012003354589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.75
42,0.0077493636339519,0.0061720429074499,-0.045031075623877,-0.02523118964388,-0.0189046745177217,0.1078009332863026,-0.1033983874920441,-0.0465102681300694,-0.032110358651321,0.0291089031971037,-0.0478118737642108,0.0614894299886364,0.0101456288593304,0.0426832021669548,0.0,-0.0158591051001922,0.0,-0.0092993449225022,-0.0970813949842132,-0.0319723155629637,-0.0880751036049981,0.0475400354718492,-0.0061633273167482,-0.0014611780777434,-0.05999347413538,-0.0090227739560097,-0.0395163992388635,0.0,0.0460835722665927,0.0205572791269622,0.1049298026976979,-0.0101253231356987,0.0970641132662131,-0.0327792257670294,0.0210005157513885,0.0142791238897379,1.0,1.0,2.0,2.0,30.0,0.25
43,-0.02349347310666,-0.0156390557588234,0.0627456299458195,0.0091649552221416,0.0180671752598604,0.0333271431366216,0.0123640521249208,0.0,-0.0034945321046746,0.0105649301665582,0.0430641400282757,0.0480899735472388,-0.0351977090193854,0.0600799161805332,0.0445700804665732,-0.0114348803057557,-0.0076332052139793,0.0,0.0135423795243369,-0.0095084332246915,-0.0635607071008585,-0.0548191563850293,0.006403675155321,0.0265507723074038,-0.0340746553742262,0.0080074342629648,0.0096805170920193,-0.0034478307352636,-0.0477297584936621,-0.0044543943691925,0.0079354988692611,0.0482130328805995,-0.0326781327821339,-0.0285234055993079,-0.011969017130972,-0.0456614329907272,1.0,1.0,2.0,2.0,30.0,0.5
44,0.0227570632639544,0.0986089601582202,0.0748061712568575,0.0,0.0182268563282105,0.0169874061616942,-0.0177667563492335,0.0511784705558112,0.0,-0.0461237353856387,0.0,0.0337361972194009,-0.0080205754111012,0.0,-0.0665638068482751,0.007627162415086,0.0652543920971326,0.0463085417772749,0.0,0.0,-0.0471560355077448,0.0,-0.0462175290713828,-0.0249048291100872,0.0,-0.0160667129202127,0.0394980834916416,0.0350045043873315,0.0,0.0304727520220897,0.013938864873376,0.0,0.0068769582383974,0.0,0.0,0.0243328731228496,1.0,1.0,2.0,2.0,30.0,0.75
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0976566899042729,0.0,1.0,1.0,2.0,3.0,10.0,0.25
46,0.0,0.0,0.0,0.0,0.0,-0.1223234997569442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.5
47,0.0,0.0,0.0223154024359953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.75
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114655458932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.25
49,-0.010434308410036,0.0,-0.0064845187703301,-0.0300094431673272,0.0465711938851876,0.0,0.0,0.0,0.0008510773304306,-0.004844851076117,0.0001397992896148,0.0,0.0,0.0,0.0,-0.0275585011702182,0.0,0.0,0.0,0.0,0.0,0.0074578771559494,0.0,0.0,0.0101452900937148,0.0,0.0,0.0,0.0,-0.008173299739875,0.0,0.0,0.0,0.0,-0.0047598288235253,0.0,1.0,1.0,2.0,3.0,20.0,0.5
50,0.0095611690924362,0.0388594075187323,-0.0034659350051206,-0.0143562478980806,0.0286395750954101,-0.0431159307610018,-0.0219091502875714,-0.0181871043254101,-0.0571078865099835,-0.0697885858668884,-0.0016024102995642,0.0127809189701508,-0.0223032822703293,0.0143040889434502,0.019082084977281,0.0,-0.0080741216312887,0.0341145537881461,-0.0101963830764872,0.0130441629678108,0.0061300212894553,-0.0115872401345251,-0.0658719412825178,0.0259386206708727,0.0,-0.0066628794839885,0.0433690796194055,-0.0283376510418361,0.0168836612001076,-0.0480365278783592,0.0063665519686654,-0.0531004163839939,-0.0079314893089909,0.0523487884366709,0.0242962186807785,-0.1103314141276214,1.0,1.0,2.0,3.0,20.0,0.75
51,0.0040971369739608,0.002348027707175,0.039059877421363,0.0071613125229987,0.0119508462430959,-0.0081688847987854,0.0129803937508028,0.019455205127247,0.0149647021727431,-0.0440726974865905,-0.0243723829265599,0.0084755265520709,0.0072196138929555,0.0040376065732577,0.0086407001447185,-0.010042650370839,-0.0162326278608926,-0.0324328317172682,0.0,-0.0152282094473828,0.0027213522584356,-0.019099273248347,-0.0196507581819477,-0.0055292273896771,0.0023405844337142,0.0130608870693803,-0.0115296347488498,0.0014125607479132,0.0091196867698895,0.0055508910137013,-0.0163641601817944,-0.0298871250650531,-0.0026829077840235,0.0112378368049251,0.0328318713681168,0.0510779641574401,1.0,1.0,2.0,3.0,30.0,0.25
52,0.0907407930083448,0.0516357894814153,-0.0014061167064845,0.0481469869639803,0.0621498252887523,-0.0144851275531003,0.0131679139143886,0.0,0.0370973852846261,-0.0218404377761706,0.006324842233978,0.0708956424892432,0.0787501210986534,0.0115442150430943,0.0445449932625555,-0.0382660658982973,0.0191023829505207,0.0043219257476879,0.0320363494648871,0.0096699176457401,0.0126197714210546,-0.0518362395318378,-0.008901866745856,0.0001157970429381,-0.0022484408592632,0.0230994841134342,0.0079999245590537,0.0332022854514763,-0.0173129766854211,0.0278251941035584,0.0429920387860533,0.0198777970969556,-0.0353421228845971,0.0469870414769868,-0.0058774005209646,0.0096366363255311,1.0,1.0,2.0,3.0,30.0,0.5
53,0.0127110094869385,-0.0115736608026388,-0.0168822431166558,-0.0096105595110758,-0.0075227339770615,0.013728117955647,-0.0410914938792183,0.0345001066600184,0.0164241914001051,0.0113073254881826,0.0194204363068699,0.0232960389227167,0.0061436151262574,0.0101639625793739,0.0038099367824852,0.0079165982886567,0.004241584369578,0.0135487253398825,-0.0008869319823573,0.0158819210661845,-0.0023085301706302,0.0076550947153991,-0.0155784224391799,0.0166341651725202,-0.0293027948940483,-0.0007396358978161,-0.0589750198835501,0.0044293219978931,0.0118278071112385,-0.0120722526665023,0.0176679596825663,0.0201996409802939,0.0207218449659045,0.0409995565500501,0.04121050461503,0.0638955285941863,1.0,1.0,2.0,3.0,30.0,0.75
