,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQSE,QSER368BIS,IRLTLT01SEM156N,CPMNACSCAB1GQSE,LRHUTTTTSEM156S,IR3TIB01SEM156N,a,b,A,B,s,R_y
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0834417258904725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,20.0,0.75
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0299880337156541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,30.0,0.25
358,-0.0283601649754341,0.0267735169954135,-0.0129413664638901,-0.1577568610780562,-0.0907942310797534,0.0337116887745362,-0.0260612095391234,0.0513170274563105,0.0740353487892074,-0.0732323429010564,0.0209014371603154,-0.0266294157463157,-0.0222014731141826,0.0407364114844334,0.0208691252791378,0.0069062252388438,-0.018676025750446,-0.0984526259986419,0.0800922796001025,0.0393391667901521,-0.1114871518141915,-0.03645784035153,-0.0272563756624975,0.0695744011583274,-0.0095065767558478,0.0497575789964652,0.0366751463555787,0.121419513445417,0.0967329961490944,0.0585614678282802,0.0,0.0662071891436317,-0.0642873309411296,-0.0034400485139809,-0.0952590688765205,0.1057501192200198,-0.0003636596047079,-0.1113134869722014,-0.0422712929586461,2.0,2.0,2.0,1.0,30.0,0.5
359,0.0677730237221865,-0.0192666079411208,0.06802321360431,-0.0225747024980407,-0.0766748966608585,0.0655699863944794,0.0505849037777651,-0.0628532086231837,0.066652889000005,-0.0070073704638899,-0.059306573334073,0.0239312949936535,0.0932178866448777,0.0496930696603449,0.082108385291641,0.0,-0.0830415061098037,0.0144493974122822,0.0,0.0716490219507405,0.0470963749455413,0.1064337132792337,-0.0402573120937806,-0.1851794470665037,0.0654540826127216,0.0063259474492604,0.0294049982672954,0.0,0.0451909211281669,0.0345783095925654,0.0,0.0699977991148835,0.0154150247848231,0.0,-0.1000146878507653,-0.0751888909113894,0.093026156356607,0.0,-0.0805973688662938,2.0,2.0,2.0,1.0,30.0,0.75
360,0.0420156594083404,0.0,0.0,0.0,0.0,0.0,0.1881230779926792,0.0,0.0,0.0,0.0,0.0,0.0,0.136436980258564,0.0,0.0,0.0,0.0,0.1149298635093245,0.0,0.0,0.0,0.0,-0.0125170718502945,0.0,0.0729910236322036,0.0,0.0,0.0,-0.0119804707348643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.25
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241779736998221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.5
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277564933799406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.75
363,-0.0233764128584551,0.1001366821568139,0.034547083772305,0.0,0.0,0.0,0.0,0.0620992002324831,0.0151105895327885,0.0762269949035917,-0.073833957214479,0.1362157987380502,0.0,-0.0753785170342632,-0.013160262579357,0.0934650448229925,-0.0397079231286835,0.127768294478678,-0.1155725443063785,-0.0341543938400064,0.0910735485674646,0.0,0.077333291406974,0.0,-0.0268778696903592,0.0,0.0349051200332149,-0.0191433151295726,0.0540155561115102,-0.0453459461698311,0.073936218201554,0.007405902600431,0.0,0.0283579607979486,-0.1011201383557151,0.0,0.0470780953381507,-0.1117132684731957,0.0675100070742717,2.0,2.0,2.0,2.0,20.0,0.25
364,-0.0412997394026209,0.0284407783070177,0.0031789534253478,-0.1075447763311698,0.0060519707416276,0.0278646106006419,0.1253173512892988,-0.0005288191146492,0.0568273752391818,-0.0718502115524002,-0.073563742895272,-0.0183310639561086,-0.008618851808204,0.0672594415893927,0.0399907665840489,-0.0709602707408692,-0.0159083239208667,0.0415154233387733,0.0332925614983199,-0.0715744041614053,0.0935603542309195,0.0087546569846123,-0.0019247174938196,-0.0113205363951978,0.0161817692647075,-0.0063989820413909,0.0165557628836074,-0.0145339336280055,-0.0118932440069,0.0052501464209792,-0.0083679916966457,-0.0064829914487648,0.1035872953033918,0.018784541048641,-0.0502532243858897,-0.0327118738417904,0.0310059683380586,-0.0521931259126261,0.0489306088027306,2.0,2.0,2.0,2.0,20.0,0.5
365,-0.1420885421379628,0.1147525524843291,0.0,0.0522729291987497,0.0,0.0788010264238567,0.0918280941648778,0.0,0.0,0.0,0.0329475057237219,0.0022016500271792,0.0,0.1444513392921776,0.0,0.0,-0.0731071605314246,0.0644564836377395,-0.0804079626836364,0.0,0.0,0.1961038799897784,0.0073547918908599,-0.0199907671796912,-0.0140404627602701,0.0,0.0,0.0,0.0,0.0,0.0,0.0418989650973696,0.0,0.0,0.0,-0.1065218497132918,0.0,0.0,0.0586893524754629,2.0,2.0,2.0,2.0,20.0,0.75
