,Y
1998-09-22,-0.4795358074760614
1998-11-10,0.3940508298213574
1998-12-15,-2.8312466584593743
1999-01-26,2.786797856019052
1999-03-23,-0.3220462486412168
1999-05-11,1.3801760368239102
1999-06-22,0.44046181278191154
1999-08-17,0.32885853900164186
1999-09-28,-1.1911056549477328
1999-11-09,0.9150360870678664
1999-12-14,-0.24608862539613474
2000-01-25,1.8767317156229812
2000-03-14,-0.40222603142796576
2000-05-09,1.3044765487740029
2000-06-20,-0.1592869920235107
2000-08-15,1.71933406383884
2000-09-26,1.5658017111036315
2000-11-08,2.153108788625102
2000-12-12,-4.275532483357402
2001-01-23,-0.3083005342645051
2001-03-13,0.74578622649496
2001-05-08,0.9379794478043824
2001-06-19,2.127711943837396
2001-08-14,-1.1756612668381683
2001-09-25,0.6583257319338287
2001-10-30,1.194722091284306
2001-12-04,-1.3532434342846567
2002-01-22,1.3289733075447896
2002-03-12,-0.25734330435761565
2002-04-30,-0.5307751806290062
2002-06-18,-4.141706076172181
2002-08-06,-4.080993935038335
2002-09-17,-1.39459669568891
2002-10-30,-3.0350405024998417
2002-12-03,-2.7085360254223034
2003-01-21,-0.21570226531528736
2003-03-11,2.6683319760122393
2003-04-29,-2.950344508108582
2003-06-17,2.6526623408988037
2003-08-05,3.7078323946654446
2003-09-08,-4.5901263925500535
2003-09-09,-4.2247754784423
2003-10-21,0.9142942900084106
2003-12-02,-1.3184272224158744
2004-01-20,1.6328093104719943
2004-03-09,-1.984926728739278
2004-04-27,0.523224372546871
2004-06-22,0.21571931816756207
2004-08-03,-4.025040835492144
2004-09-14,-1.1039190350964234
2004-11-03,-2.147826981178236
2004-12-07,1.4859524589949547
2005-01-25,3.6507698500053087
2005-03-15,3.294667186665068
2005-04-26,0.4751654742755629
2005-06-22,2.269761247638913
2005-08-02,-0.109039228057628
2005-09-13,2.138902116524033
2005-10-25,2.195272287892236
2005-12-06,0.6389871099595323
2006-01-24,2.497624783537822
2006-03-20,-0.7660783310324604
2006-05-03,0.033366183643346314
2006-06-21,-0.5630066488294894
2006-08-01,2.0987249843319344
2006-09-13,-1.5002943925543133
2006-10-17,-3.288535011808047
2006-12-05,1.3790025118872173
2007-01-23,-2.2999672314348407
2007-03-13,-0.9565347861376083
2007-05-02,1.232058220721488
2007-06-20,-2.8125716287984104
2007-07-31,1.086160298210459
2007-09-11,-2.955578825420835
2007-10-23,-0.803509085377585
2007-12-04,1.630140094120902
2008-01-22,0.38503688771389655
2008-03-11,0.6878675239708532
2008-04-22,2.2492327071495954
2008-06-17,-2.2710613156769033
2008-07-29,3.6360835321313734
2008-09-09,-1.3970623013285333
2008-10-21,-4.237636501083686
2008-12-08,0.9088628833082035
2009-01-21,0.42833773226256255
2009-03-10,-8.968739298251972
2009-04-21,-3.3464685459414056
2009-06-16,0.18202032353711317
2009-08-04,1.0771027997445781
2009-09-15,-0.5879536945248565
2009-10-27,-0.8676079262859404
2009-12-08,1.3778412184225042
