,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,IR3TIB01NOM156N,CLVMNACSCAB1GQNO,IRLTLT01NOM156N,QNOR368BIS,MABMM301NOM189S,a,b,A,B,s,R_y
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454388179163855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,20.0,0.75
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0568477074926703,0.0,0.0,0.0,0.0,0.0,0.0,0.0788524831998102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244677206304652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,30.0,0.25
592,0.0,0.0125539834189178,-0.0254663929076425,-0.0497627931637874,-0.0083369408979936,0.0310081172257745,0.0544290513238403,-0.0037481677138421,-0.0291372716452431,-0.0214243356996157,-0.0564411807671619,-0.0174062333455265,0.0328507966546813,0.0815494190031407,0.1044509448294373,-0.0274658110607583,-0.0735892827157391,0.0132869017450332,0.0468316021731862,-0.0220007866643082,-0.010036980004899,-0.0425263135891277,-0.0341094517053099,-0.0126311191599312,0.0245996081253714,0.1043806366106323,0.016988978162659,0.0325606919044667,0.0,0.0485735421412473,-0.0462593756524418,-0.0134870225165608,0.0160597539246725,0.0534100485973787,-0.0011677972694957,0.0,-0.0558165175238135,0.0,3.0,2.0,1.0,3.0,30.0,0.5
593,-0.4114332049856319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0479328220736692,0.0,-0.0491819940122633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944178213862011,0.0,0.0,0.0,0.0668603558109344,0.0,0.0,0.0385839393067373,0.0,0.0,0.0,0.186999560254514,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,30.0,0.75
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972147565779917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.25
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1797043247813292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.5
596,0.0576255649335808,0.0234007623302462,0.0750054382725324,-0.0440972960690729,-0.0108572387160408,-0.0115632361894381,0.0284989436610513,6.352543979154003e-05,-0.0979656130095693,0.0,0.0,0.0,-0.0093187748040922,0.0258819077149687,0.0604945841780809,0.0,-0.0706188450986789,-0.0633883587878181,0.0326168585919912,-0.0241060466570003,-0.0544039008669193,-0.0134514498368166,0.0397170128210619,0.0088908335956877,0.0021710969160785,0.0249480750072531,0.0395140410057865,-0.0087674780814088,0.0716962970085939,0.0763527140726097,0.0613542497576651,-0.0704557938642276,0.0081590845416107,-0.0267696830086948,0.0557264020005662,0.0,-0.0248576909894528,-0.040647256702126,3.0,2.0,2.0,1.0,10.0,0.75
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5498830257501882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143118504146389,3.0,2.0,2.0,1.0,20.0,0.25
598,-0.040501475900993,0.0,-0.1070919369808725,-0.0625117802448948,0.0,-0.1153609965032042,-0.107658336377127,-0.1283644729507313,0.0,0.0180801861835276,0.0,-0.1173507937849896,0.0814765173744735,0.0672863712107067,0.0786927475095196,0.0,0.0,-0.0006684805076354,-0.0281017175820736,-0.0659693735017339,-0.0486223754412905,0.0,0.0558676290468119,0.0,0.0161417925306462,0.0,0.1418569051629383,0.0565187257659558,0.0950898701334543,0.0587401845521541,0.0,-0.0822183513487402,0.0553765943377779,0.0,-0.209893357690208,-0.0182629738148121,-0.136908259781012,0.0262284714174962,3.0,2.0,2.0,1.0,20.0,0.5
599,-0.1629428982160803,0.0,0.0654881083721328,0.0765466011204139,-0.0736812715311275,-0.1127017084069922,0.0194492430878279,0.0,-0.0789087132047465,-0.0894654828453051,-0.0517022722092251,0.0,-0.0780652750160549,-0.0250958415794847,0.117229745864608,0.0754581070453523,0.0538058593589682,-0.0586095968257311,-0.1125707508558801,0.019775214182004,-0.0124916410745309,-0.0443335282042593,0.0852762107576266,0.0309676845820172,0.0,0.1934077750555132,-0.0742681774936598,-0.1154255680605054,0.1143655912349289,0.0,-0.0192572905504712,0.0502345179128261,-0.0547433149849198,0.1285067704696212,0.0539891294157803,0.1170973411942786,0.105890508821956,0.1694538655512872,3.0,2.0,2.0,1.0,20.0,0.75
600,-0.1147438822423756,-0.0008586000784035,-0.018672731909401,0.0396813729783443,-0.0399787400671152,0.0632828493899848,-0.1110145911000234,-0.0197727188694343,0.0880921614461075,-0.1191603352934699,0.000638271507297,0.0200060063259828,-0.018156893980972,-0.0710945553638075,0.0293659944755211,-0.0895566483648084,-0.137558090115391,0.036104109140634,0.1098602604331774,0.0798707319670409,-0.0394852417153651,0.0309127063830218,0.0495503421269779,-0.0203141895790822,-0.0059283643750262,0.0243805532595078,0.039754249536561,-0.0130630612271181,0.0331197735647021,0.0792301926721716,-0.0073321532946141,0.0311231425868021,0.0892777074702044,-0.132845695186528,-0.1336805511502654,-0.0208594099690799,-0.004771718657804,0.0533629061497272,3.0,2.0,2.0,1.0,30.0,0.25
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116548262024194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,30.0,0.5
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360897582534301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,30.0,0.75
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348230109504809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,10.0,0.25
604,-0.0332978554662976,-0.0001428617338795,0.0,-0.0159734579456381,0.0,0.0,-0.0032098776383183,-0.0313273949009602,0.0,0.0345713624289533,0.0151489479312413,-0.0428217131413297,0.0017081280574965,0.0254939463689069,0.0,0.0132021103940601,-0.0148511169241009,0.0,-0.0580133388187578,-0.0483806043363789,-0.0240640370690763,0.0165911136963578,0.0542025337453613,0.0189939642632768,0.0050763738622681,-0.0329839880858442,0.0208738949173789,-0.0067066931962281,0.0,-0.0021232139920341,0.0,0.0,-0.0243614730133612,-0.0160076227222594,-0.0099327970034453,0.0,0.0,0.0066229632770873,3.0,2.0,2.0,2.0,10.0,0.5
605,-0.5507908791275866,-0.0628466631816343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0162597158576764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484033894744607,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,10.0,0.75
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508058626468222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,20.0,0.25
