,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,WUITWN,a,b,A,B,s,R_y
359,-0.0285979964564439,0.0002914907892917,-0.0844870001537827,-0.0200665309624666,-0.0073905785162553,-0.0238045400280231,-0.0080282460402664,0.0558932023193234,0.0556191880040166,0.0044293577036569,0.0264415898732558,0.0451233682035882,-0.0020012321617376,0.0285872907743029,0.06485929133499,-0.0217038546477797,0.0101837733304717,0.0081135937600974,0.0232110278664835,-0.0137883744431698,0.0830887495638177,0.0216938179937019,-0.0709522474379706,0.0,-0.0389969603056696,0.0926302301433981,0.0004570941222876,-0.0987291475898166,-0.023381044003503,0.0,0.0137720430065775,0.066820357494863,0.0,0.0408507475840075,2.0,2.0,2.0,1.0,30.0,0.75
360,-0.0011074471199694,-0.0421631664996842,-0.0469591088625562,0.0043945462021765,-0.010591969795775,-0.0238370567383638,-0.0078864154985844,0.0151171432293924,-0.0189970122793003,-0.0625894281051745,0.0287455178015907,-0.0571967461584769,0.0,0.0388605923033567,0.0478964820737563,-0.0372703772200287,-0.0479364748476176,-0.012925353076422,0.0,0.0621994654880789,-0.032526721768376,0.0351489738539886,-0.0361416710955843,0.0184734529574312,-0.0112838378315687,0.0046391863459466,0.0073011554687063,-0.0208245161066585,-0.027806757253108,-0.0494794158130851,0.0670758655055005,0.0241483840825761,-0.0155631923677486,0.0146794361082428,2.0,2.0,2.0,2.0,10.0,0.25
361,-0.0603522268000288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.5
362,-0.0246367606308684,-0.0235676301540919,0.0,-0.0208933372359197,0.0,-0.0211407794100259,0.0359002136931307,-0.019330340288983,0.0812291224537464,-0.0069193302394691,-0.0617245981933974,0.009837525405476,-0.0170587648154176,0.0228554821686975,-0.0111580272623062,0.0389402619541704,0.0,-0.0345321484311957,-0.0142918140545926,-0.0235631670670479,-0.0349191236373881,0.0,-0.0554255619947549,-0.0010772300710361,0.0107921318907281,0.0325988611373709,0.0,0.0,0.0,-0.0268294152380689,-0.0211038803806052,-0.0192586088359495,0.0,-0.020148620941,2.0,2.0,2.0,2.0,10.0,0.75
363,0.0,-0.0216983377694462,-0.0539211730332917,0.0,0.0,-0.0049135271849352,0.0,0.0,0.0,0.0423361614512832,0.0234794153710759,0.0373917563620446,0.0,0.0,0.0,0.0,-0.0022613268302085,0.0237782579876161,0.0508558344807243,-0.1010102125692081,0.0905185196876166,-0.0040251372502343,0.0,0.0,-0.0268062928817213,0.0952470780047277,-0.0567169015563531,0.001749824091789,0.0360597204439698,0.0,0.0,0.0553943468944875,0.0,-0.0377244653619872,2.0,2.0,2.0,2.0,20.0,0.25
364,0.0,-0.039603127562819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740989678083593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,20.0,0.5
365,0.0077544674458127,0.0,0.0,0.0721818842856998,0.048686802601823,-0.0055995579572201,0.0082188328245728,0.0276904785463517,-0.0302344454447776,0.0,0.0,0.0185394776849218,0.0612568118636972,-0.0495828401340493,0.0153144338472552,0.0,-0.0460202657609247,-0.033703178046855,0.0299630421294404,0.0921647641735965,0.0242786768464315,0.0014924367120515,0.0,-0.0227525632378179,-0.0538062627737642,0.0,0.0161161604572562,0.0,0.0,0.0072570057650714,0.0477900044967467,-0.006194126028782,-0.0251415671245022,0.0,2.0,2.0,2.0,2.0,20.0,0.75
366,-0.0417844532607901,0.0,0.0376081422938056,-0.0110505904041731,-0.0884551750725931,0.0252863601749508,-0.0446244331791185,0.0,0.0,0.0498556863066132,0.0608719713437743,0.0158493095194245,0.0237702020443378,-0.0477180904231683,0.0793629340267736,-0.0101986920212515,-0.03787932770317,-0.0287933435028791,0.0,0.0092434949546277,-0.012629886263889,0.0434751983141351,-0.047897361051296,0.0622657918162495,-0.021634420238082,0.0,0.0,0.0037293705963036,-0.0074235843609164,0.0056166359403875,-0.0591909195315887,0.035939555618023,0.062135037477815,-0.0203236281734534,2.0,2.0,2.0,2.0,30.0,0.25
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0517280752618913,0.0,0.0,0.0,0.0,0.0,0.0727394352897475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824905672136037,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,30.0,0.5
368,0.0201715390597078,-0.0103722312369754,0.0171265433050645,0.0003540071953135,-0.0130217458487073,-0.0099723274046514,0.0179921527506035,-0.0187066756694771,0.0,0.0142925400334986,0.0165505898745716,0.0,0.0151297459149361,0.0204195712362118,0.0113951935775198,0.0067963642562068,0.0100860215012814,0.0,0.0233066927616207,0.0299949001465792,0.0255428970487275,0.0370367432643617,0.0015941402627774,0.0357246194561646,0.0,0.0080279843308491,-0.0208875780111074,-0.0209692388813934,-0.0028314628399343,0.0377621564097765,0.0455707161096884,-0.015900155296531,-0.0210086600225484,0.0,2.0,2.0,2.0,2.0,30.0,0.75
369,0.0593698362803068,0.0034355368953287,0.0115958954180059,0.0,0.0,0.0,0.0,0.0,-0.0353854144905338,0.0,0.0,0.0,0.0,0.0,0.0,-0.0732670025719441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853996234596379,0.0,-0.0469523560640797,0.0,0.0,0.0,-0.0093503781368597,0.0,2.0,2.0,2.0,3.0,10.0,0.25
370,0.0,0.0,-0.0477201573332649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493984668269277,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,10.0,0.5
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065281471551154,-0.0280648931212402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,10.0,0.75
372,0.0,0.0,0.0,0.0,-0.1178845666745628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519413729392258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,20.0,0.25
373,0.0219249580759121,0.0,0.0,-0.0021960289484489,-0.0031174386371362,0.0230634238780399,0.0,0.0,-0.0105904041751635,0.0,-0.0257876015758296,0.0,0.0,0.0,0.0246374690243832,0.0,0.0,-0.0113835822060007,0.0083320710028228,0.0,-0.0124011129452021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011316958047685,0.0,2.0,2.0,2.0,3.0,20.0,0.5
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630122589300991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,20.0,0.75
