,Y
1998-09-22,-3.190940758855876
1998-11-10,-0.9942233072793849
1998-12-15,0.04750972867398895
1999-01-26,-0.23083993201972186
1999-03-23,0.13601770647966305
1999-05-11,0.0771533599524088
1999-06-22,-0.15445161210898561
1999-08-17,-0.4700693345739304
1999-09-28,-0.06266209465944916
1999-11-09,0.031754396589267486
1999-12-14,-0.39594641570712685
2000-01-25,-0.32489855729317396
2000-03-14,-0.3249773509102938
2000-05-09,0.491797071030986
2000-06-20,0.17901518903994385
2000-08-15,-0.11256314722511984
2000-09-26,0.09633049027315543
2000-11-08,2.39867476261868
2000-12-12,0.42415010373728634
2001-01-23,-1.086780624049255
2001-03-13,0.30986763120534055
2001-05-08,1.7001839022115384
2001-06-19,-0.11595018375637478
2001-08-14,-0.02754142601799625
2001-09-25,-0.057652371246985634
2001-10-30,-0.14492753623187582
2001-12-04,0.7249501037379424
2002-01-22,-0.05686714616310873
2002-03-12,0.2576828063205694
2002-04-30,-0.40409828673521053
2002-06-18,-1.5699363542287625
2002-08-06,0.06234044545497808
2002-09-17,0.37608009389829
2002-10-30,-0.6898424679066983
2002-12-03,-0.2871581110055921
2003-01-21,0.4343627454287513
2003-03-11,0.49192572810441426
2003-04-29,-0.5461644084940986
2003-06-17,0.2038308140777767
2003-08-05,-0.3184483469312771
2003-09-08,-0.7643541469142145
2003-09-09,-0.8384315668518605
2003-10-21,0.13319812663374897
2003-12-02,-0.3814929403005096
2004-01-20,-0.964784874318958
2004-03-09,-0.08542553899804073
2004-04-27,1.849286414677509
2004-06-22,-0.5444803033545331
2004-08-03,-0.085067165893149
2004-09-14,0.4314787159666045
2004-11-03,-2.4111100135048136
2004-12-07,0.7686409577979059
2005-01-25,-0.8293206414084708
2005-03-15,2.8952729499750363
2005-04-26,-0.6648275476819787
2005-06-22,1.8998709301195182
2005-08-02,0.5831733445950116
2005-09-13,1.6490969343194828
2005-10-25,-0.08662042147603577
2005-12-06,-0.6392941487197268
2006-01-24,0.5621307247207996
2006-03-20,0.5054479321958683
2006-05-03,-0.15505608990944442
2006-06-21,-0.7625097583162654
2006-08-01,-0.2184523098916591
2006-09-13,0.2357715494060053
2006-10-17,0.08608240999530281
2006-12-05,1.3246226548716988
2007-01-23,0.0019959546230907677
2007-03-13,0.31172075320081705
2007-05-02,0.18039350506066087
2007-06-20,-0.8109190424558932
2007-07-31,0.49011205341041864
2007-09-11,-0.3929225280835169
2007-10-23,-0.5994652250689958
2007-12-04,0.6208335950704247
2008-01-22,-1.3869716538253862
2008-03-11,-1.6299884603196757
2008-04-22,0.5603752504070858
2008-06-17,-0.06544752887913674
2008-07-29,2.1435419114148813
2008-09-09,0.15010261250094636
2008-10-21,0.47237253673151347
2008-12-08,-1.619032554683686
2009-01-21,0.2461716321492724
2009-03-10,-2.153914876914209
2009-04-21,-2.3893780679300147
2009-06-16,-0.07546172788350791
2009-08-04,0.8551546770821039
2009-09-15,-0.3669228389224677
2009-10-27,-0.19477264469116573
2009-12-08,0.4552884170609395
