,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSAB1GQIS,NAEXKP01ISQ189S,CPMNACSAB1GQIS,CPGREN01ISM657N,ISLIRLOBL01STM,IRLTLT01ISM156N,ISLB6DBSE01CXCUSAQ,ISLSPASTT01GYM,a,b,A,B,s,R_y
624,0.0547141381117303,-0.0328571218898159,0.0,-0.0711678014185885,-0.0088922479385489,0.0,0.0,-0.0325734455729508,0.1849019812201301,-0.1460662991221502,0.0687604232287406,0.0960422975696957,-0.0368882543919692,0.0181204499507438,0.0,0.0980728024943885,-0.0116251729162359,-0.1286349563841889,-0.0758969414859526,-0.1276852437508029,0.0336755807781624,-0.0051379848486068,-0.102633008087557,-0.0449685603285025,-0.1039973011834816,0.0957055907186357,-0.0277592253664878,-0.0854301727783349,0.0060484544725998,0.047728783672061,-0.1207863195975475,-0.0351315659440894,0.0976820493612269,0.0324257572437202,-0.0698429676824718,0.0,-0.0676369268939031,0.1408819661336577,-0.1320583485028137,-0.0807219808615715,-0.1198123527663137,3.0,2.0,3.0,1.0,20.0,0.25
625,-0.1746910065002244,0.0044274496846013,0.3466949751036186,-0.4103418434429144,0.0432327763838313,0.2139033590584189,0.0025349534759677,-0.1609303027383508,0.0624710792894965,0.23427759877668,0.1207628107314028,0.0440672817329688,0.0087555525391941,0.0,0.0088533381203304,0.0816919986433993,0.3778447406190295,0.08269713974815,-0.0652404492556882,-0.199931223366409,-0.0525384727450653,-0.232867972700009,-0.2402823554137103,-0.0361978678801258,-0.0044324286921564,-0.0533146860982457,-0.0577118927880334,-0.011025086458316,-0.0439372158870556,0.1647567826957434,0.0743732558213312,-0.2683839097098326,-0.0943551213948999,-0.0453046330431894,0.0059168782360551,0.0684520351537381,-0.0815134638134092,0.2721082977264607,-0.3123765528759851,-0.2256476902559423,-0.1512120854958392,3.0,2.0,3.0,1.0,20.0,0.5
626,0.0622975096547392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,20.0,0.75
627,0.000778957257959,0.0592288512864449,0.3380329118996484,-0.3503994601180505,0.1513091526915358,0.2757236904147762,0.3909789013916644,0.136601180419395,-0.0591814782192865,0.0667622634994442,0.4875511161670445,0.2883004437148459,-0.3758514188804669,0.3685971108825603,0.2909189397987939,-0.0554112446021013,0.1103302137792794,0.2423424713095001,0.320050668450381,0.0092555983379954,0.1999001274051267,-0.1986378490239842,0.0460792697594785,-0.0733585640245385,-0.1765519779002114,0.0783420377191356,-0.1115414033026585,-0.2361368476037828,-0.0370970697101027,-0.06240029446649,-0.0625915152430082,-0.2052893797486667,0.2040618765472751,0.1166302435497622,-0.1655397341933292,0.194977104654574,0.0062050420932256,0.0239043124494582,-0.1599439533013437,-0.2605243319738569,-0.1786056831490703,3.0,2.0,3.0,1.0,30.0,0.25
628,0.0,0.1290791287652806,0.041583905446348,0.0749808153186254,-0.035976410936315,0.0,0.1528305650048173,0.0571516468074389,0.0,0.2188359964592268,0.0157825036786314,0.0093328081816623,0.0,0.0598511599310146,0.0,0.0,0.0,0.1108572349463049,-0.0212978442168569,-0.0963353620462547,-0.1391751234310028,0.0482330857663581,-0.0880881912611112,0.0760550022738452,-0.151561223379546,0.4117327459026778,0.161341381169196,-0.1011488351790505,0.0,-0.3553432174786016,0.0017054021417585,0.0654664246588129,-0.0690781698643898,-0.0340818818135823,-0.1578691970154311,0.148311717798546,-0.2103407322496543,0.0710612489793866,-0.1382570350800778,0.0150629843038611,-0.2575467007900465,3.0,2.0,3.0,1.0,30.0,0.5
629,-0.0802942928458705,0.0,0.0,-0.091657445396724,-0.1525783275773014,0.3179479591418325,0.0,0.0028532208145697,0.0,0.2674827071889759,0.0,0.1189899850739471,0.0104233296822403,-0.0006615231858888,0.2163885454820235,0.0,0.0684654933566312,0.0,-0.116951700725233,0.0,-0.1750633170251531,0.0,0.0327914231448375,0.0,-0.056974660957003,-0.1557060238457723,0.0,0.0,-0.2381654125387812,-0.1500994987378441,0.0545568776148497,-0.0451697584331542,0.0,0.0430301897687566,-0.0846610330821277,0.0,0.0,0.0,0.0638350322848469,0.0072762031062663,-0.0589155110915358,3.0,2.0,3.0,1.0,30.0,0.75
630,0.0,-0.0932863648171963,0.1193841906417636,0.0,0.0,0.0,0.0221348054500154,0.1092588941500909,0.0,0.0,0.0130259221947292,0.360830466210319,0.2948763365501037,0.1829861104374842,-0.2015226259270273,-0.2622412228909884,0.0,0.0,0.0,-0.0438079154781053,0.0,0.0,-0.0854242065828859,0.0725392101219652,-0.1881058688240027,0.0204022828567326,0.0,-0.0045646487527249,0.0,-0.2695321301448011,0.0,0.0,0.0,0.0466370328640647,-0.103582271458312,0.0,-0.0192745548089589,0.0,0.0,0.0,-0.2792708691681295,3.0,2.0,3.0,2.0,10.0,0.25
631,0.0,0.2976243148204208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0607758945007964,-0.1522041209505854,0.1697520645579539,0.0,0.0,0.0,0.131671257924319,0.0,0.0,0.0,0.0391524407746212,-0.126114650563021,0.0,0.0,0.0,0.0,0.0,0.0,0.1193494891550966,0.0463536458079378,0.0,0.0,0.0,3.0,2.0,3.0,2.0,10.0,0.5
632,0.0,0.0,0.0,0.2705920971304589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922341428668764,-0.1215663616610608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023449786276484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877987703539929,0.0,0.0,0.0,3.0,2.0,3.0,2.0,10.0,0.75
633,-0.2941250680512722,0.0,-0.1489986275229302,-0.216814769786048,-0.0103156869687507,0.0,-0.1573489439744048,0.1655891256554432,0.0,0.1603969231400062,0.0216571303882775,0.041646152021789,0.1265333314788705,0.020501254473583,0.1428354895613778,0.0074099263428297,0.0,-0.0175383858882457,-0.0223922755345877,-0.1087581182322872,0.0,0.0006503337640469,0.0,-0.0071096501494831,0.007374859129359,0.0016285009592151,-0.0468007717864571,-0.0273257932092494,0.0,-0.0576571877797378,-0.2392039794133293,0.0,0.0638938065464079,-0.0553820465208759,0.0,-0.0494671588416408,0.0,0.1073882737829554,-0.0306982297949441,0.0,0.1096600164188433,3.0,2.0,3.0,2.0,20.0,0.25
634,-0.1194409453384183,0.2266405214543483,0.0472374334173157,-0.0702674822959997,0.0,-0.2233588450282895,-0.0511852939951121,0.0441469961511772,0.0795462281181321,0.0441784057441902,0.101101256385853,0.1833011761860321,0.1505183227143945,0.0270079429817519,0.0796158118410547,0.0394410428212482,-0.1199657567388802,0.0,0.0041125003902376,0.0808666265286875,-0.0126492313495079,-0.0230099981003128,0.0894111307746135,-0.2261938691129663,-0.01701443567011,0.0658575207963801,-0.1500761191728137,0.0,-0.053661329528271,0.0,-0.1005339165037617,-0.2151272873121055,-0.0182270267791736,0.0811634257763236,-0.1059251459118964,0.1667711358048678,0.0,0.0450061648203719,0.0,0.0598513453803984,-0.0409059265195049,3.0,2.0,3.0,2.0,20.0,0.5
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178073311479709,0.0,0.0,0.0,0.0,0.0,0.0,0.0259257859926686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,20.0,0.75
