,Y
1999-09-28,-2.311566776982421
1999-11-09,1.2086139837771515
1999-12-14,-0.10802671290767174
2000-01-25,1.5440665844673407
2000-03-14,0.8123434765124116
2000-05-09,0.020797972841579693
2000-06-20,0.39279162287146896
2000-08-15,2.261449643305291
2000-09-26,1.2625344660377014
2000-11-08,1.3865265491414203
2000-12-12,-5.737577269543481
2001-01-23,0.8298450970584903
2001-03-13,2.375799131531764
2001-05-08,2.336131909619976
2001-06-19,0.6866624011069078
2001-08-14,-1.022427860824282
2001-09-25,1.1142845437383753
2001-10-30,2.6513871507677367
2001-12-04,-1.4454229332231727
2002-01-22,2.1356148635792827
2002-03-12,-0.10789332051797107
2002-04-30,-0.23120142706817282
2002-06-18,-3.5313882190151413
2002-08-06,-1.2254571815727755
2002-09-17,-0.8586589740775974
2002-10-30,-2.440283648364183
2002-12-03,-3.185025887629611
2003-01-21,-1.4709673020352643
2003-03-11,3.650874687179928
2003-04-29,-3.904147825788018
2003-06-17,1.9201321430316165
2003-08-05,2.2684984608721703
2003-09-08,-3.4270028198388314
2003-09-09,-1.9043813315291924
2003-10-21,1.4779277376232525
2003-12-02,-1.945339317865491
2004-01-20,0.4499026796058181
2004-03-09,-0.060295850387448446
2004-04-27,0.4913225753161221
2004-06-22,-1.3825032092583567
2004-08-03,-2.4670283185018516
2004-09-14,-0.613573229453257
2004-11-03,-1.659166251109534
2004-12-07,0.4324638022628502
2005-01-25,1.5828425073029395
2005-03-15,2.9683636732848795
2005-04-26,0.8120363070953873
2005-06-22,1.6300141383566502
2005-08-02,-1.3140596597478682
2005-09-13,2.0551042963613764
2005-10-25,2.7663192993202634
2005-12-06,-0.6413269899896101
2006-01-24,2.5358110042126625
2006-03-20,0.258656679351843
2006-05-03,-0.7559212783426972
2006-06-21,-0.4410248480909096
2006-08-01,0.3275824718447895
2006-09-13,-0.030992463033130413
2006-10-17,-1.775305724878773
2006-12-05,1.0038941651505096
2007-01-23,0.38230181936327323
2007-03-13,-1.1360247578903304
2007-05-02,0.4927482366832159
2007-06-20,-1.520529247580349
2007-07-31,1.0303672237417572
2007-09-11,-2.186988166128445
2007-10-23,-2.023433040396261
2007-12-04,2.4996278780829995
2008-01-22,-0.05208827933133042
2008-03-11,-1.8429407208322535
2008-04-22,2.935797072150803
2008-06-17,-1.7910593491888283
2008-07-29,4.407412096674845
2008-09-09,-3.476126858246631
2008-10-21,0.4573308443303392
2008-12-08,-7.330508030456273
2009-01-21,1.7251016770858163
2009-03-10,-5.9487298780614095
2009-04-21,-2.7509624524524323
2009-06-16,-1.4092179595061705
2009-08-04,1.8858924027934099
2009-09-15,0.5053067471869843
2009-10-27,-1.186070474323364
2009-12-08,3.099334429013789
