,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CP0000EZ19M086NEST,IRLTLT01EZM156N,CPHPTT01EZM659N,BAMLHE00EHYIEY,ECBDFR,ECBMLFR,ECBASSETSW
2000-12-12,1.0476251122176778,2.0424211721077206,-1.4699204948697995,-0.8717806396447502,-0.9461927264839974,-1.9548014542333774,-0.012618952964248824,-0.5979732397668618,1.5690467439506701,2.3205198305328216,-1.2715059801242847,2.583496431799781,-2.1683611864439447,1.255268786130126,1.2625045253810254,-1.0826518819173683,-1.4295418251779899,0.5006295124765721,-2.1812192987736903,1.741292816857689,-1.990813610238296,-2.831058571354004,1.6535904019395333,1.9759350270172855,1.2048444778235634,-1.0553989715647039,-1.5768188574073312,0.9377592369739762,1.8257904646489835,-0.9935592768826808,-0.2769261878042929,0.990904487417968,-1.6183635157396181,2.0670660783439847,-3.0,1.3924066771006083,2.179547260755565,1.1806330359542065,1.180633035954306,2.8022731557128195
2001-01-23,3.0,0.7122832518640652,0.07322375687408779,-1.6335176809937744,0.5857044861969478,-2.0601394394643133,-2.2145606135361775,2.2776569247649343,1.8675188756942278,1.7370407221107185,0.9442016215814127,0.8542656361273854,-1.2684186872110155,0.12844665401482225,0.3866753906000341,-0.11471666907285492,0.6821261495601654,-0.3479969071212794,0.9050594635780426,1.915744586240361,0.1438029973922106,-1.014143309435291,1.9539733189403194,1.784937962527576,2.457993361704501,0.5239382124459669,-2.36783436082539,2.286610902767436,1.5020349584276755,-2.2975470151995574,-1.9842099484868587,0.9530170979448798,-2.3596980521549233,0.7367834181176809,-2.0518576999445024,-1.0087097044873803,0.3400541004362752,0.9414859847955065,0.9414859847956829,1.2889345015064528
2001-03-13,1.6876313981148428,1.2866676476141665,0.6214979031803091,-2.03375317117501,1.5059816633666052,-1.5335678705559113,-1.8880687568133652,1.9899748742131627,1.5781422466367974,2.344013915004269,2.0194631529192906,0.1837946858387596,-1.6402341564579044,-0.4315144665370493,0.8998270940264335,-0.23157471908240987,0.9659251526754601,1.202354312470221,1.4091929111155272,1.957212105668371,-0.22825414902843888,0.028069327260098535,1.9311975627370703,1.7951537373753164,-0.2766769956646333,-0.7404399222181264,-1.8601913988481094,1.580107697401761,0.8057690033324285,-2.5309399645540913,-2.9898471205729393,0.2951943942830445,-1.7366354166800506,2.1583363244125464,-1.606519635612223,-0.1452029872430983,0.6534892469535815,0.7221883727386746,0.7221883727390399,-0.06798417153595895
2001-05-08,2.1403506730339483,0.12921392059426307,2.6756872588182423,0.24474840392237093,2.391986737176938,-0.612978446263224,-2.1902809465893074,1.059158098515492,2.012930093126268,1.3265261316294104,2.446437799119487,-0.08356939233900182,-0.31954079705542293,2.109781779871134,1.8072415139011548,0.047185528983294256,-1.3072988378822763,-0.1920837139646404,0.705857641769636,1.4665165490778285,-0.7812466258717489,-0.4175344710853478,1.747863108521685,1.2977924480286143,0.9232677867346619,1.7412932599559285,0.012311051315527044,-1.6195115223233556,1.5555815541587972,-0.3317725563458674,-0.2704318478932144,0.4308629880232704,0.11829938569689752,2.620692205576492,0.45976149822196943,2.626278034118624,-0.05500091249329464,0.4066988027602148,0.40669880276122533,-0.49809288030919696
2001-06-19,1.6500993184819275,-0.19263122034663982,1.8281921818418694,0.8488277600006269,1.7930828632712388,-0.3702344833323122,-1.777241383694669,1.5965854616315092,1.6781628019216912,1.4480285505131574,1.596328590439086,0.3391565304300214,-0.0773018182645067,1.3929499853786667,2.26226519494868,1.0334911018459496,-0.9707215018656529,-1.0216216200688069,-0.05311685876344536,1.4766751352445149,-2.3384302543809072,-0.6684717955539073,1.685161680285463,1.3017874237835476,0.7380275279804529,0.18869938955845922,0.6895657126727865,-1.2355235635673174,2.159507883335767,0.04601798708412387,0.00874888962295818,2.8409307737367335,0.8528969075556428,1.743891664695058,0.45322950876062224,1.1032629323728225,1.0697273730527355,-2.3369934663029586,-2.336993466310115,-0.9155899183903239
2001-08-14,1.0556083359025255,0.7934948924350574,0.926224824672602,1.5448233649489453,1.0748061815340924,-0.7478561258743628,-1.223228610393898,2.4284952169185603,0.9692901741600934,1.5524547359844294,0.8252418013922097,-0.25766291044098605,-1.1255298629242219,-0.3581901924496464,1.6566745952179658,0.5993145563628808,0.42842027489603374,-1.1385260669157047,0.6129172051991603,1.9671938330804788,-1.455714785308997,0.27818849097389925,1.8174713929629611,1.9705912941508692,1.1491787180912767,-1.091432543469646,-0.03430573679827943,-1.4055611874198506,1.2910730769814749,-0.3230435326838905,-0.26612510883057483,1.7373172202367013,0.04178650708400106,0.8017142413670082,-0.4264969525894245,-0.4601707872765403,0.8408693919496242,-1.2855471904788747,-1.2855471904809572,0.20625395310874664
2001-09-25,2.3824262586790974,3.0,1.0116403514441308,0.6254407926260636,1.6792555256733515,-2.263023122020118,-1.4737860762501556,1.8868888770872398,1.4976446566673218,1.7485553775432783,1.6206996400747664,3.0,-1.7826147340256315,-0.397989213915567,1.8713205881618733,1.8915848972716363,0.3717788701682714,2.3830487610111635,-3.0,1.440033986975176,-2.029339275186981,-3.0,2.0081617722205047,1.9226066100200105,-0.8757821294140034,-0.44118105095176735,0.5526430316725576,-1.0123365623453005,-0.9573701074077287,1.635295082225969,2.0245224215176165,0.0809221691008395,0.38474928010057263,0.8922394945433056,-0.614594102066858,-0.7304328982835645,2.983974662063346,-3.0,-3.0,-1.9255527001014021
2001-10-30,2.0099986023588436,1.702551065360827,0.9820320720795084,0.8257504110414691,1.3405808476089842,-2.0228358083242224,-1.556096444794983,1.9126658089229933,0.6072731602435155,1.145323572824147,1.3983105716470166,1.8213176361031655,-2.1007064294633473,-0.8577643614940156,1.7754638325151604,1.1499891955025985,1.8751759978366316,1.3687061917193535,-1.1644448292448066,1.9888331687686611,-1.1550650048343067,-1.6883464290145145,1.9289972551456134,2.3768038220026537,1.7268873135213731,-2.6458358082435796,-1.2840004550356277,0.6604202826873135,-1.3259189510812193,-1.505796943302645,-1.1639001942316614,0.4434208240811084,-1.1574830988092897,0.8935938557187553,-1.8629034130990596,-0.8977769617692865,1.7095773715705476,-2.033044240913958,-2.0330442409144216,-1.1048561070473877
2001-12-04,1.4826070273057272,0.7182888404724561,1.7546977037510036,1.4003139202984918,1.6922797862821277,0.3590369128515356,-1.7355370844893745,2.122200823890913,0.003317219455291651,1.953712810584941,2.067722356575195,-0.0559664380804194,-0.9106831036708816,-0.9579283112984881,1.5538043832000406,1.8180296194463612,1.4719807633534372,-0.35261959262100107,0.628436439708755,1.5454166763344286,-0.2751715409920232,-0.3500777464334929,1.4875340583204735,1.6622668002846355,-1.6388581422748814,-0.570908783420197,-0.19109579486208977,1.1760249715498872,-2.883521619808202,0.028454056003175934,0.47838915939309695,-1.8696901739783198,-0.18415551349628534,2.3684700989298197,-0.45367441231987105,-1.2876752889697392,1.176360452377585,-2.1124200717211705,-2.112420071721442,-0.7158423201767665
2002-01-22,1.1727748700174832,-0.4182778342990964,1.34353886243228,1.5853481998292098,1.08433125009581,-0.48492818133407506,-1.2241996310252266,1.3363630925562993,0.5474984583798153,1.2502732946039337,1.4265364071393323,-0.32338954754570753,-0.06941759479697085,2.761137116355504,1.0375451288690658,0.6950017215087471,0.9422028391005856,-0.3011913780779256,0.7626868646385083,1.3471736296400982,0.2557056646004893,0.11249846132387217,1.3658317823156385,1.311515087674903,-0.7503851253863256,-0.23069332276655588,0.7687568995665705,-0.6089227825853872,-2.222360028209123,-0.537360938614931,-0.99026126565328,-0.7350041810298007,1.0452398543747905,2.01822778570308,0.018046151521064115,0.5030489248048572,-0.48037531600089317,-1.3233507114058347,-1.323350711405993,1.5288827905348186
2002-03-12,0.1794362722116801,-1.0067842564548115,1.4683472212335134,1.9682980680541415,1.19005080092789,-0.07812889249308551,-0.9999460657541961,0.9676085956767385,2.6930661154459288,1.5629967671695375,1.265151390558425,-1.7162555404053301,1.5561295760688487,1.6075001254196515,0.14596643770407183,0.10262653157602049,0.6736308893169982,-1.1070554046350845,0.9231720499302039,0.21788349421390266,-0.5191745551758461,0.15766481380272637,0.6360418600468936,0.3517642311394735,-0.46614163607449294,0.9547113761015856,0.31434498691877494,-0.4613684770642309,-1.4524034676853883,-1.0378212334641983,-1.370603231047245,-2.2914061355836615,0.6044370926855588,2.6349412389131484,1.8365638297259026,0.7146477990597971,-0.8435733587717585,-0.8984051781761628,-0.8984051781762911,-1.2261607427891876
2002-04-30,0.2942641153048021,-0.8057634412125682,0.6172609024299713,0.7471214035116034,0.4620479905283072,-0.0038250039979373495,-0.5044062474609746,1.2484400331604792,2.2471147807922236,0.450194985121816,0.6627072754077864,-1.6414193344069599,0.6213012100452255,0.9192325985097868,-0.3637586267688879,1.0099973490695828,1.5520379836280729,-0.5207776671464758,1.6042901106271612,0.7841054952733391,-0.06455854936635826,1.4439612479592552,1.3049644763466346,1.574531653001829,-0.7925409577045558,1.0241007897243626,1.7630774376328504,1.5340630931257742,-1.2792354496501233,1.0089128200239412,0.49805766166902227,-0.46888496216674813,1.7681838064735316,1.9518703775953006,1.3644402469533994,0.31948089984158995,-1.281340269975901,-0.6107751201008467,-0.6107751201010404,-0.7639977525557025
2002-06-18,0.6590478416710341,0.32057929464196855,0.050154004631834496,0.34604948614646225,0.2424855655812501,-0.8153592979348848,-0.6093837018826513,0.7323144127887576,1.56267687608054,1.4367563276177218,-0.14307523899697352,-0.15931165707308836,-0.47740764219275905,0.604488948439184,-3.0,-0.10039373624876742,1.4873881370305677,0.29021002525914624,0.15308407308153996,2.6829799681371993,-0.8974267000027409,-1.5198101285964747,2.9055299869318274,2.7938575284465093,-0.8486933793103925,0.8708165523861077,0.21505735337887352,1.08303590947586,-1.7815913633787452,0.03149177821662284,-0.0285655265949801,-1.6055631036775873,0.23930847283749948,1.3375520215567003,0.4270121394762088,-1.6713727489362826,-1.7394876129358685,-0.37452836102599757,-0.3745283610266348,-0.7200203069884156
2002-08-06,0.6590478416710341,0.32057929464196855,0.050154004631834496,0.34604948614646225,0.2424855655812501,-0.8153592979348848,-0.6093837018826513,0.7323144127887576,1.56267687608054,1.4367563276177218,-0.14307523899697352,-0.15931165707308836,-0.47740764219275905,0.604488948439184,-3.0,-0.10039373624876742,1.4873881370305677,0.29021002525914624,0.15308407308153996,2.6829799681371993,-0.8974267000027409,-1.5198101285964747,2.9055299869318274,2.7938575284465093,-0.8486933793103925,0.8708165523861077,0.21505735337887352,1.08303590947586,-1.7815913633787452,0.03149177821662284,-0.0285655265949801,-1.6055631036775873,0.23930847283749948,1.3375520215567003,0.4270121394762088,-1.6713727489362826,-1.7394876129358685,-0.37452836102599757,-0.3745283610266348,-0.7200203069884156
2002-09-17,0.6590478416710341,0.32057929464196855,0.050154004631834496,0.34604948614646225,0.2424855655812501,-0.8153592979348848,-0.6093837018826513,0.7323144127887576,1.56267687608054,1.4367563276177218,-0.14307523899697352,-0.15931165707308836,-0.47740764219275905,0.604488948439184,-3.0,-0.10039373624876742,1.4873881370305677,0.29021002525914624,0.15308407308153996,2.6829799681371993,-0.8974267000027409,-1.5198101285964747,2.9055299869318274,2.7938575284465093,-0.8486933793103925,0.8708165523861077,0.21505735337887352,1.08303590947586,-1.7815913633787452,0.03149177821662284,-0.0285655265949801,-1.6055631036775873,0.23930847283749948,1.3375520215567003,0.4270121394762088,-1.6713727489362826,-1.7394876129358685,-0.37452836102599757,-0.3745283610266348,-0.7200203069884156
2002-10-30,0.6590478416710341,0.32057929464196855,0.050154004631834496,0.34604948614646225,0.2424855655812501,-0.8153592979348848,-0.6093837018826513,0.7323144127887576,1.56267687608054,1.4367563276177218,-0.14307523899697352,-0.15931165707308836,-0.47740764219275905,0.604488948439184,-3.0,-0.10039373624876742,1.4873881370305677,0.29021002525914624,0.15308407308153996,2.6829799681371993,-0.8974267000027409,-1.5198101285964747,2.9055299869318274,2.7938575284465093,-0.8486933793103925,0.8708165523861077,0.21505735337887352,1.08303590947586,-1.7815913633787452,0.03149177821662284,-0.0285655265949801,-1.6055631036775873,0.23930847283749948,1.3375520215567003,0.4270121394762088,-1.6713727489362826,-1.7394876129358685,-0.37452836102599757,-0.3745283610266348,-0.7200203069884156
2002-12-03,0.6590478416710341,0.32057929464196855,0.050154004631834496,0.34604948614646225,0.2424855655812501,-0.8153592979348848,-0.6093837018826513,0.7323144127887576,1.56267687608054,1.4367563276177218,-0.14307523899697352,-0.15931165707308836,-0.47740764219275905,0.604488948439184,-3.0,-0.10039373624876742,1.4873881370305677,0.29021002525914624,0.15308407308153996,2.6829799681371993,-0.8974267000027409,-1.5198101285964747,2.9055299869318274,2.7938575284465093,-0.8486933793103925,0.8708165523861077,0.21505735337887352,1.08303590947586,-1.7815913633787452,0.03149177821662284,-0.0285655265949801,-1.6055631036775873,0.23930847283749948,1.3375520215567003,0.4270121394762088,-1.6713727489362826,-1.7394876129358685,-0.37452836102599757,-0.3745283610266348,-0.7200203069884156
2003-01-21,1.8180196969500015,-0.2552377218150002,-0.020106652800164323,0.40745834557740074,-0.30231159134459695,-1.0611828507895975,-1.1966844710000935,-8.989446118130613e-15,1.934812405242705,1.3988043939428858,0.13997300568289303,-1.0253547174940627,-0.6620311071533271,0.21955565419547923,-1.2588472185932262,0.6664857105275208,0.9794055978102953,-0.42798068935651573,1.4160186991635004,1.9561107124267016,2.2042615929654117,1.5796358915523803,2.090124035180472,1.4250710155487003,-0.7256525265476516,-0.5448831539818184,-0.6568274616912021,-1.5274063041999886,0.6439241524053185,-0.5545487547825687,-0.39243329755962114,0.13449225889097377,-0.6682836509656349,1.595513414213493,-1.4865589263256893,0.30806385570459316,-2.628610133298437,-2.116190178024909,-2.116190178027766,-0.6146472422574623
2003-03-11,0.5848563433947619,-0.648486430803363,-0.6258396295673033,-0.5633549517992843,-1.3507866117133873,-2.029386128599702,-1.1382834002913313,0.8081285179719881,2.0106753538531015,1.8718579258867984,-0.5776808680361111,-1.2307875177229044,-1.7274006288221226,0.26175261850818726,-1.5883832975716152,0.2780651245196163,0.6575857606919816,0.37912626335325905,1.914330789046698,2.01689261638485,1.4503148278368345,2.0053318243739544,1.8414312421878056,2.0485792188062977,-2.819445916343783,3.0,-1.3581379546923429,-1.0322016890478922,-1.738644077033648,-1.4507560743006935,-1.513557742770351,-2.56260081697239,-1.344184351965678,2.610774348069265,-1.4052991805539747,1.395379452387702,-1.2601549164763224,-2.236152938256458,-2.23615293825843,-1.8648240174035005
2003-04-29,1.1007738693050961,-2.1597162490083153,0.45367769427817445,-0.6367547681791078,-1.7148571586796284,-1.1387947558509837,-0.5708118744798051,1.2894256130036748,0.8660838991789825,1.1696344751952104,0.6478681180730144,-2.143412090206626,-0.04057226759572934,1.1239291425315776,-1.85187794606907,1.8814310276731891,1.9600353193755398,-2.0588041510948303,2.2563588757559443,1.78773254689443,1.7967146429964753,2.35972872911561,1.6649055551885863,1.7123259214445965,-1.9821940562349756,-0.8338149271191457,-0.9822752283707642,0.1424578879905508,-2.486835511050377,-0.7708987181377008,-0.43357166825450827,-2.0842733589079074,-1.001413772774355,1.679808589877181,-0.6966197408083038,-1.4834505744147857,-1.6284947134348982,-1.3418480497600602,-1.3418480497609526,0.7624481145426573
2003-06-17,-1.5376253719010162,-1.1733648108473869,-1.9327629610620964,-2.779495724772549,-2.0574582048428263,-2.511808604562473,-0.4155733206712992,2.482137721208177,0.5061854900359062,2.111260652016179,-1.3697851036055837,-1.6531928394338706,-2.361637183163947,1.0803010431988143,-1.8591885485339195,1.3296674772944874,1.503318709843813,-1.4920725450266672,1.913431680945591,2.009681209582542,1.846642402393271,1.92797459233834,1.7028651438380968,2.0907647834535625,-0.7929623826526722,-1.271680101637171,-2.0358535565932736,1.125340837793533,-2.0230404611726986,0.37053276901885723,2.5630076702530844,-1.444893940547872,-2.172247372150386,1.25628008326228,-1.9764928313128542,-1.3287363390292755,-1.7035949283366314,-2.28943872772921,-2.2894387277307677,0.700656874430684
2003-08-05,2.2085043603343784,-1.524955702104097,3.0,0.6950424550117895,1.3222382231540746,1.4856486607326758,-3.0,0.49028704259065403,2.0496055154818147,2.221431215005331,2.9901754287935436,-1.4919218654598383,2.174902492764333,0.898533212991032,-1.6446613056063428,1.7368641492527144,0.5455696642870365,-0.4720724484817948,0.9933713733198966,-0.015491867436096374,1.2672664797510613,1.245763195579878,0.835118244741942,-0.4185658345307053,0.7710190739263856,0.31066388666070793,1.261098199847689,1.905743150114844,-0.8946544832078337,0.18800404282256714,-0.6402231750744333,-0.1585582075949751,1.3451634403144814,0.9615787946823247,0.4422722391286278,-0.3511654033745636,-1.074074681855133,-1.5504297981018649,-1.550429798103134,0.5038985083643163
2003-09-08,1.9250531479398132,-1.619482895935393,1.6984917082994495,0.8992161606752547,0.7088916350762335,2.139367178975907,-1.5820244581051326,0.3888600073884094,2.5267347329861307,1.7784303889424475,1.6993101069583219,-1.572842100008958,1.4690262019406364,0.7722019017966641,-1.1749658835939445,0.08336390522058522,0.3746098890944764,-1.063937804697666,1.318072803315949,0.26059176337739726,1.5478523318898165,1.383151016590977,1.1495842316458118,-0.1539505289065716,0.5137899354671588,1.01356779484546,2.1404315808243606,1.3742804203052041,-1.0718133815114617,1.246079337789241,0.12490466588087547,0.6359889714945356,2.1582829042357483,1.5623455193319902,0.8744060635801245,0.36486062665170294,-1.3213044358913675,-1.2297705832420334,-1.2297705832432226,0.9148990577861907
2003-09-09,1.9025516392742128,-1.4222461829557858,1.6813372557499644,0.9013901341707393,0.8391617977832978,2.1150250635209513,-1.891120457066608,0.38623726273453357,2.5086031541684175,1.761565197556999,1.599266206816889,-1.5733846019682054,1.3425444760985203,0.7687638626890352,-1.166852580213766,0.08702487004076154,0.3695542050950516,-0.9426102699083835,1.3511572923044735,0.3094002180855382,1.5545754375578127,1.4181283550124815,1.193154535352004,-0.10849296133749428,0.5228347519016959,1.0087686949980734,2.1291847147600036,1.3627819543858655,-1.0650941268602097,1.2419071866959415,0.1242708503010199,0.6376095652440795,2.1471546326619197,1.5533258919942154,0.8834464935916498,0.36776824257054475,-1.3308420684706919,-1.2200058533388805,-1.2200058533400615,0.9265669761622627
2003-10-21,0.632333804588208,-1.62754978139963,1.3002433557267328,0.6371210540191214,0.6204909985506958,0.7967044136092784,-1.17025029265324,-0.6267699253197008,1.4036056326057238,0.9099391847371869,1.3424895478116086,-1.7104121757493311,1.1907692428552914,2.365717315221561,-1.0029198273430904,0.5960766320617099,1.6715384003228582,-1.185714851422658,1.5695534150202513,0.4395337036079278,1.4813466655362142,1.494638993441299,1.0285994150940934,0.11995792325759966,0.66191697058826,0.4415736503527368,-0.2540752965787583,0.9878783399072145,-1.0105542655928448,-0.7764045082511416,-0.7562908433708502,1.0449389214086546,-0.18156716741479242,1.8313552116815515,1.2629888251553312,-0.13400040034747912,-1.2169099324423722,-0.8889382209407237,-0.8889382209418246,0.3663970260986335
