,Y
2001-03-13,1.8748966880051787
2001-05-08,1.7573714264717877
2001-06-19,0.14401191017692216
2001-08-14,0.026345980285868986
2001-09-25,-0.7157911021779317
2001-10-30,1.5007389870951293
2001-12-04,-5.387824701244526
2002-01-22,1.4624576793517252
2002-03-12,-1.608599666527133
2002-04-30,-0.19104447527130697
2002-06-18,-6.889076650760051
2002-08-06,0.08768972358644822
2002-09-17,-0.6405171072338067
2002-10-30,-2.953091537583985
2002-12-03,-2.255803986143501
2003-01-21,0.4671066125633838
2003-03-11,3.30681901820441
2003-04-29,-3.944526546739302
2003-06-17,2.9824622289670977
2003-08-05,2.889744446235365
2003-09-08,-6.657775795735343
2003-09-09,-5.320958845204327
2003-10-21,1.3077676811904304
2003-12-02,-2.168157429150719
2004-01-20,1.2917697379758564
2004-03-09,0.0667325510091965
2004-04-27,-0.34480161622250094
2004-06-22,-1.9948071877342377
2004-08-03,-2.7508596206746616
2004-09-14,-0.20032075025393503
2004-11-03,-2.4065526562004114
2004-12-07,-0.05424642089608689
2005-01-25,1.337032033794805
2005-03-15,4.489678439502831
2005-04-26,0.31020091429622143
2005-06-22,2.588078053246168
2005-08-02,-3.3687314922890454
2005-09-13,2.2997429836386307
2005-10-25,1.596291637074354
2005-12-06,-1.0394883883129147
2006-01-24,2.529334532156957
2006-03-20,0.06471223181058194
2006-05-03,-0.27748287607581856
2006-06-21,0.1224674235562051
2006-08-01,-1.0343076107537708
2006-09-13,-0.5717493961748144
2006-10-17,-2.5723220326164142
2006-12-05,-0.29968529985388015
2007-01-23,0.645618949957294
2007-03-13,-1.9597390508349743
2007-05-02,0.5370598666929571
2007-06-20,-1.1702887060892841
2007-07-31,0.657756140170207
2007-09-11,-2.4151165438566435
2007-10-23,-2.9835533830949834
2007-12-04,1.6296142349826792
2008-01-22,-1.7342487207106627
2008-03-11,-0.29005267192255824
2008-04-22,3.6481375203764377
2008-06-17,-3.408530241459695
2008-07-29,4.687993247025812
2008-09-09,-5.977431485269724
2008-10-21,-5.516493599878158
2008-12-08,-5.5132788839158176
2009-01-21,4.594881772196235
2009-03-10,-5.129641591648038
2009-04-21,-3.507451452427124
2009-06-16,-4.164119192131666
2009-08-04,1.0721022000074742
2009-09-15,-0.3168844079034394
2009-10-27,-3.8244320616500294
2009-12-08,5.414216563397201
