,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CPALTT01CNM657N,IMPCH,INTDSRCNM193N,a,b,A,B,s,R_y
10,-0.0309046821430484,0.0064947370816589,0.0288588364017803,-0.0118248112711737,-0.0065400289876441,0.0,-0.0215254235763118,-0.0444534521993564,0.0176159771310841,-0.0864502853303084,-0.0169058545493652,0.0058923331881312,0.0390018843401047,-0.0251033795966989,-0.0260032297069917,-0.0105814004261632,0.0,-0.0509637973118041,-0.0017943467432447,-0.0033580423654178,-0.0048613699902634,0.0253231788862719,-0.0015234883310318,0.0159826826616163,0.0200963369783769,-0.0191573922764043,0.0539155681816857,0.0386497820891396,0.0251940683756687,-0.0144901656944279,-0.01878708349722,-0.0091624610621746,-0.0653265698677204,0.0110906568513233,0.0139674933917314,-0.0284261313182395,1.0,1.0,1.0,2.0,10.0,0.5
11,0.00146269943468,0.0008757739667458,-0.0134591006858845,0.0212713999794499,-0.0157822305110777,0.0280377046453751,0.0213885804910526,0.0036138801690176,-0.0218072324209025,-0.0303358848343494,-0.0030950818240461,-0.0244937892027806,-0.002443693814801,0.0120502984889912,-0.0073097476985826,-0.0164047747025737,0.0112539350380113,-0.0114262577967237,-0.0099766755514489,-0.0037169795573139,0.0115100792916727,-0.0103633693869408,0.0,-0.0098361590194261,0.0291302124677517,0.00266479417451,-0.0041994637792442,0.0061350962182511,0.0007293770533036,-0.01345311337596,-0.0201661047220519,-0.0305610596173694,-0.0058780562374748,0.0057472053235693,0.0125463689677089,0.0171693181208127,1.0,1.0,1.0,2.0,10.0,0.75
12,-0.0119533623122525,-0.004396076636203,-0.0052364862085403,0.0013518623419629,-0.0059842238447247,0.014775727183458,0.0235030306751744,0.0128086323848295,0.0138428795692382,-0.0756915523980578,-0.0671948331104293,0.0141773808817053,0.0132001809655723,-0.0255114853909799,0.0186719888721296,0.0087055416695222,-0.0391363307577433,-0.0534644683613369,0.0353621521803964,-0.0070768494347708,0.0004977638668033,-0.002040275487663,-0.0229133940698423,-0.0167908509857302,-0.045275784061829,0.0249646317165708,0.0036831936898016,0.0512927898232303,0.0031322227187112,-0.0363001004596468,0.0040855752073463,-0.0106228307929018,-0.0207803945762573,0.0361500701701549,0.0231352333045218,-0.0577292601437513,1.0,1.0,1.0,2.0,20.0,0.25
13,-0.0156272526428492,-0.0003416159052316,-0.0103059963886509,0.0386521305609675,-0.0130521332858572,0.0115188257065045,0.0265061610651537,-0.0417824837467707,-0.0363439129370825,-0.0493067739470654,0.0231798151579478,-0.0027641046168975,0.0614897312150128,-0.0015546206545888,-0.0224570234424398,-0.0116891958105577,0.028667952157881,-0.0384472807382342,0.0112786285664686,-0.0056120400563793,-0.0136199627601306,-0.0146124852388721,0.0189544679939329,0.0414486981737355,-0.0047205957679901,-0.0070457153495542,-0.014122663897608,0.0144215966842906,0.04941026065345,-0.0006274225867689,-0.0461435655264488,-0.006742218589398,-0.040056452664151,0.0134078416232477,0.0249561455712028,0.0,1.0,1.0,1.0,2.0,20.0,0.5
14,0.0,0.0116472897928453,0.0,-0.018987579129259,-0.0213597153765736,0.0087473189045673,-0.001623146589291,-0.0207845215125837,-0.0015687531646118,-0.0181011286709623,0.0,0.0,-0.0031414113505004,0.0,0.0,0.0,0.0,-0.0706280373160557,0.0,0.0,0.042174681639299,-0.0446887133205931,-0.0747386901979494,0.0171876409347528,0.0147136577968739,0.0,0.0,0.0509393378600807,0.0120686756213803,0.0,-0.0088103725384727,-0.0466664346672246,0.0,0.0,0.0129061918637352,-0.0355663895098372,1.0,1.0,1.0,2.0,20.0,0.75
15,-0.0321312928741258,-0.0671252576319945,-0.009346256670262,0.0457808836131703,-0.0204741504919022,0.0132337607647499,-0.0308724299776979,-0.0053487704606696,-0.0176603417009631,-0.0060162922039955,-0.0372885951194659,-0.0216768583752356,0.0069316815736787,-0.029804154995276,0.0194992158909101,-0.0213642602879176,-0.0408884603439407,-0.0083799006762872,-0.0122125077940989,-0.0268292751403637,0.0,0.0149918155404898,-0.0230872359014491,0.0328199030195194,-0.0318119927469126,-0.0097356516681936,-0.0425321940968736,-0.0016991043163775,0.0151994766520486,-0.0074374730157735,0.004060005361036,-0.019990082388556,0.0079228799993501,0.0071681343661381,0.0411632202108975,-0.0146335781539543,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0298215478790639,-0.00095748945863,-0.0072089066893177,0.0192509555038222,-0.0351463420776852,0.0326350734413006,-0.0032452507419271,-0.0241625897767595,-0.0205497608445436,-0.0087211508707444,-0.0160103467246983,-0.0032462372915834,0.0,-0.0155106981899919,0.0004133549525121,-0.0164253113189826,-0.0233332647555281,-0.019031188606778,-0.0027525815173548,0.0007705781070327,0.0072833178228548,0.022487618579101,-0.0113110054511348,-0.008386316663566,-0.0338645562799456,0.0161852073333049,-0.0135504968184591,0.019321890524856,0.0025538084764863,0.0,-0.004392123572654,-0.0130657120077673,-0.0132707765983885,0.0138730213562445,0.0087918388778526,-0.0043407609875908,1.0,1.0,1.0,2.0,30.0,0.5
17,-0.034503790850055,0.0026242784891863,0.0,0.0318406729699736,0.0,0.0121876325597732,0.0,-0.0003938646185649,0.0,-0.0335719776373519,0.0,-0.0274033067680407,0.0,0.0,0.0,0.0,0.0,-0.0119913893428553,0.0,0.0062903765261946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170260044284021,0.0,-0.002766015678946,-0.0064283905591341,-0.0140372367256455,-0.0159943168651498,0.0,0.0,-0.0435734721530127,1.0,1.0,1.0,2.0,30.0,0.75
18,0.0,0.0,-0.0075763519841017,0.0,0.0060249104186369,-0.0079962639223156,0.0,0.0,0.0,-0.0001007274001158,-0.0018410600252365,0.0,0.0,0.0073080855666865,0.0,-0.0113565986576261,0.0,-0.038014789001993,0.0213669109371997,0.0,0.0113309366790049,0.0,-0.0129879266756606,0.0,0.0,-0.0002022025126315,0.0064928271689699,0.0085717843690973,0.0,0.0,0.0,0.0124750356671699,-0.0128919039129763,0.0018601420806984,0.0316958725503622,-0.0021247662924764,1.0,1.0,1.0,3.0,10.0,0.25
19,0.0,0.0,0.0,0.0458154262068123,0.0,0.0,0.0,0.0,-0.0614043632572433,0.0,-0.0597391722439204,0.0,0.0286919705914479,0.0,0.0097694943274718,-0.0035594674994628,-0.0461300056827722,-0.0666375921847659,-0.0040116402278454,0.0526946692875956,-0.0144688017801676,0.0,-0.0187802430772118,0.0,0.0,0.0,0.0,0.0,-0.0065365053846088,-0.0450008302086282,0.0624061927832967,0.0,0.0,0.0,0.0633658889492705,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,-0.0084540712411718,0.0078408997636566,0.0011642299712865,-0.0036985128216542,-0.0256701146948939,0.0229922899551031,0.0047703174324539,-0.0255904645933532,-0.0092388229459515,-0.0322044439424005,0.0035082099591614,0.0106514932361437,0.0291455586468388,0.0001397356120406,-0.0135886907694182,-0.026054927847449,0.014545870152409,-0.0258100269981388,-0.005012373620138,-0.0226783425544677,0.0087004550100497,0.0163381144609711,0.0067533647671377,-0.0077545953750731,-0.0091370403289855,-0.0484343807792012,0.0029660022139788,0.0279355525350274,0.0325941956477969,-0.0257047232341918,0.0106976834632682,-0.0281277873732966,-0.0061121431570855,0.023942657665133,-0.0032897638732475,-0.0133235672908798,1.0,1.0,1.0,3.0,10.0,0.75
21,-0.0219697830191209,0.0179454047647727,0.0218546097398467,0.0388314823730129,-0.0359284847479624,0.0120885153899195,0.0130196179870881,-0.03661287865786,-0.0192601087350363,-0.0733814412916928,-0.0140075642878221,0.003364067448106,0.0311211981503427,0.0112812719912496,-0.0148295445280509,-0.0113782771039819,0.0173793245956261,-0.0455253795938206,0.0130290332586417,-0.0053054289487476,0.0007601358249326,-0.0275019196493896,-0.033106659055416,0.0545354928990853,0.0037492356612981,-0.0146506625605064,0.0445399168815659,0.042619043736364,0.0248663320648201,-0.0606085488059619,-0.0136722168239553,-0.0226130544524884,-0.0179876292026406,0.0217573859541538,0.019558521139928,-0.0211386931418167,1.0,1.0,1.0,3.0,20.0,0.25
22,-0.0069006847715898,0.0,0.0,0.0089936001063128,-0.0055330530102071,0.012356926745551,0.0268407626781166,0.0,0.0164220732377154,0.0,0.0084375325534737,-0.0130294247205815,0.0,0.0,0.0,0.0,-0.0267022760480302,0.0292164257159552,0.0406099120464489,0.0,0.0,0.0250406598619603,-0.0463809009941461,0.0312601434674169,0.0224373241752098,-0.0547222630685895,0.0006314280377461,0.0140684848882212,0.0062845233867712,-0.0128617205142452,0.0,-0.0296023925900938,0.0043574225426257,0.0204905970679618,0.0241479630972956,0.0,1.0,1.0,1.0,3.0,20.0,0.5
23,-0.0114908908245794,0.0286272733335174,-0.0178727172673587,0.0208045346672758,-0.006288183705961,0.0220235270892862,0.0111950281122006,-0.039966804949807,-0.0148591290885875,-0.0269084857307911,-0.0116844476502271,-0.0008423957919155,0.0276806447805438,0.023444147605024,-0.0030449400461307,0.0018349065808094,-0.0094486330741606,-0.0231317920227317,0.0395530198407672,-0.0155839813723864,-0.0047933306934045,-0.0342460031917225,-0.024044346090358,-0.0155732889253135,0.0373192313844947,0.0064084076002842,-0.0131916203275331,0.0,-0.0021827070245072,0.018468390657746,-0.0038499394604907,-0.066698357459894,-0.0253412261781576,0.024572278434382,0.0450406949369391,-0.0237344061770306,1.0,1.0,1.0,3.0,20.0,0.75
24,-0.0228928476074799,-0.0201388434204778,0.0576262484622061,0.0,0.0,0.0248301417334787,0.0,-0.0542316920261523,-0.0389796066972131,-0.0575466404353337,-0.0555067728801119,-0.0054211959478834,0.0161571341073806,-0.0192136143231373,0.0013705656470393,0.0408829466964259,0.0083608297845521,0.0,0.0043719426300832,0.00825907997477,-0.0136947616524648,0.0164891429524604,0.0,0.0238960109250753,0.0,-0.0048559188981986,-0.0063909001305372,0.0300922929801998,0.0071044448374041,-0.0002481792994829,-0.0585674234808561,0.0,-0.0213480514965837,0.0103954371070671,0.0263359384900359,-0.0515778557721382,1.0,1.0,1.0,3.0,30.0,0.25
25,0.0,0.0166878550576594,0.0,0.0140260686152838,-0.0173474299419585,0.0563589763147451,0.0024222272928172,-0.0439089368695249,0.0,-0.0264129057501507,0.0,-0.0439090788137257,0.0123266577591654,0.0014774046470837,-0.0060466544480563,-0.0069795428639092,0.0240917476431742,-0.0178286609572862,0.0164639811738807,-0.0189611168663449,0.0099345468956141,-0.0462106148303036,-0.0325904780701693,0.0197633261773349,0.0,-0.0057272258685502,0.004490852692159,-0.0030296911577877,-0.0107855773728726,0.0,0.0,0.01738490337937,-0.0571496633966315,0.0063015763113182,0.0340270553735,-0.0345956511518153,1.0,1.0,1.0,3.0,30.0,0.5
26,0.0,0.0451940716444368,-0.015841226904251,0.0377875108211533,-0.0146686259433553,0.0514365442091794,-0.0179841770288712,-0.0181132572465971,0.0458272763694155,-0.0418483644678858,-0.0223258669728763,-0.0080102562600145,0.0078138836869636,-0.0017103234391657,-0.0316607298400514,-0.0135040480061905,-0.0051115909503511,-0.0084423559016112,0.0587377938214047,-0.0089848843786213,0.039070608634247,-0.0492810861071991,-0.0585214335063385,-0.0360912968674183,0.0066066558096644,-0.0071147462696808,-0.0088200329880155,0.0142462449892406,0.0225706837674407,0.0041759493346126,-0.0235899545746496,-0.011531764538886,-0.0003144164607867,0.0135059198732475,0.0394927918851192,0.0004137585042576,1.0,1.0,1.0,3.0,30.0,0.75
27,0.0459870884460926,0.0027951406444979,-0.0520928272271101,0.0205447425327417,-0.0031115962368122,-0.0006975620010957,-0.0055951972568818,-0.0422741059327392,-0.0080923650831489,-0.0236007768019147,0.0080763370702905,0.0,0.0417174038303005,-0.0051538822516867,0.0,0.0107572951803814,-0.005427655820614,0.0046793565252544,0.024747507942738,0.0453020834760347,0.0,0.0218240398967985,-0.0255835105881358,0.0,-0.0085657477098043,-0.0408211937491663,-0.0153724811245612,-0.0256421572038039,0.0484846619538205,-0.0331460787315148,0.0326628199434669,-0.0115430957577769,0.0007711132984753,0.0,0.0314107465046751,-0.0210609252681137,1.0,1.0,2.0,1.0,10.0,0.25
28,-0.0204225623519901,-0.0055387751209575,-0.0234487884637467,0.0318620250644737,-0.0175647639406491,0.0417034474992788,-0.0115852316785943,-0.0175056669320096,-0.0267363672070643,-0.019037077578366,-0.0073570252902766,-0.0032894633867521,0.0102259238284024,0.0050667320272665,-0.0062523525423738,-0.0167086239777413,0.0193875618866468,-0.0497451443718951,0.0041803408287099,-0.0053874160110572,-0.0031378566177175,-0.0020584856104204,-0.0009963176410134,-0.0026201295683192,0.0007257233438859,0.0,0.048877765352912,-0.0076586425932544,0.0062017837896073,-0.0502049136164163,-7.374576559721936e-06,-0.0049753061718411,-0.0208736053647575,0.0262079102278094,0.0445263886566559,-0.0137942697978578,1.0,1.0,2.0,1.0,10.0,0.5
29,-0.0079129380869155,-0.018744327637443,0.0305675175664612,-0.0186884515961366,-0.0443157265051204,0.0071577639127307,0.0081663510347283,-0.0176994843540907,0.0,-0.0065570754646035,0.0052040488520348,-0.0362434007422265,0.0145338217570704,0.0235343792370084,-0.0038810418755553,-0.0090053375776634,0.0286682800303933,0.0280901147795535,-0.0015773484964563,0.0,-0.0216945120752703,-0.0078934076179704,-0.0307447130212086,0.0,-0.0157569298845374,-0.0361244812855209,-0.0556917956266509,0.02278873459209,-0.0063825775264732,0.0215674702271384,0.0410778292758585,0.0079920154565227,-0.0092885514613911,-0.0077907220784718,0.0056665264520765,-0.051947028758144,1.0,1.0,2.0,1.0,10.0,0.75
30,0.016257726988613,0.0148404631669939,-0.0272672370498539,0.0337415837524142,-0.0005869904483101,0.0106450901034257,0.0067367297546466,-0.0183332509910186,-0.0074676983855345,-0.0005873353934165,-0.016011193110718,0.0079363759443076,0.0055115703394235,0.0479533425703122,0.0007464080993487,0.0062605741610401,0.0,-0.0149523505592503,0.0,-0.0116440543213413,0.0297154051716796,0.0184416801880747,-0.0499853348258264,-0.0277550370137928,0.036755669008904,0.0060269904588944,0.0,0.0260927762699216,0.0105468718517912,-0.030946987986491,0.0045429538176844,-0.0633068544435085,0.0,-5.4228695446245645e-05,0.039572669799007,-0.0030189649404378,1.0,1.0,2.0,1.0,20.0,0.25
31,-0.0163290233648613,-0.0005305535948747,-0.0094122300137514,-0.0044133688791857,-0.023215603561699,0.003672425123981,-0.0115891162651178,-0.0272777452043577,-0.0148203308714535,-0.0041643864638992,0.0212911524279655,0.0073147760208391,0.0075634208239912,0.0109147046505321,-0.0021672480317853,0.002060378767267,-0.0096325312068442,-0.0248844109221176,-0.0054352001348016,-0.0075844931419615,0.0123982043901236,0.0118755834937026,-0.0125045139209329,-0.0077779472404541,-0.0093769029690464,-0.0124476469344326,0.0,0.0140324306152961,0.0060950780890147,0.0120685355624104,-0.0214645488489942,-0.0180049444890981,-0.0216425848015159,0.0257384376492707,0.0402477875407436,-0.0357406422741583,1.0,1.0,2.0,1.0,20.0,0.5
32,0.0006074433043916,0.0090525136267909,0.0108347045784587,0.0486305686973625,-0.020697165123483,0.0391203307940345,-0.0089313381045147,-0.0558315368509101,0.0028650391675697,-0.0630525467628284,-0.0252567325388524,-0.0105706445619316,0.0291297236856267,0.0145255112396441,-0.01626102225698,0.0304539812042272,0.0020018356748367,0.0013370195291987,0.002224744071868,0.0082152935858213,-0.0013534286415504,-0.0073406060047337,-0.0660770800067904,0.0286282323256834,0.0524727954943569,0.0005008215491088,-0.0291772848083913,0.0020924444044262,-0.0138141446855022,0.0160527637355509,0.0160476410570751,-0.0191062884066788,-0.0398204682385568,0.0042834287384843,0.0291314988613844,-0.0111803858652185,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0020733062869062,0.0211869788539732,-0.0167530199131483,-0.0109737801770346,-0.0403037624519387,0.0,-0.0114252471342958,-0.0166150358544344,-0.0146414822628811,0.0,0.0,-0.0795445997913026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106251676268726,0.0,0.0,-0.0258015265192291,0.0103175908203486,-0.0275926466532867,0.0,0.0392086698264409,0.0093290623601317,0.0,0.0,0.0,0.0,-0.0351742183175372,0.0,-0.0239083851421845,1.0,1.0,2.0,1.0,30.0,0.25
34,0.0245138180615089,0.0,-0.0210483875845493,0.0356262353300258,-0.0231703009245712,0.0345852080404216,0.0,-0.0130826135243327,-0.0313150219812155,-0.0422432591723053,-0.0210088725809324,-0.0001418862340045,-0.0067602027856682,0.0057496983178627,-0.0101489963060242,0.0,0.0,0.0,0.0193864295094445,9.017868807425968e-05,-0.0093439771116512,0.0020549663432546,-0.0330446383508523,-0.0023450709241559,-0.0370830289352512,0.0339592376540158,-0.0145061234824263,0.0404495919743627,0.0354934685201072,-0.0217228259511719,0.0030513496544779,-0.0139620825600549,-0.0046599501667576,0.0058875455992573,0.0374482966106005,-0.0438794036110135,1.0,1.0,2.0,1.0,30.0,0.5
35,-0.0337866108599167,0.0304690511194961,-0.028477215571278,0.0157055033580591,0.009360956605805,0.0019890442312,0.0,-0.0163810898036956,-0.0149368898219365,7.513467587730999e-05,0.0011169305092529,-0.0505099969989156,0.0059883664739081,0.0237400713838947,-0.0187986532188645,0.036028646227576,-0.0180864832613474,-0.0065044738412637,-0.0103308426280071,0.0187251459340192,-0.0078116412530761,-0.0099994317184254,-0.0575806215860038,0.0110857435795958,0.0586534548358558,-0.0219073591231066,-0.0019913499607118,0.0358802083808073,0.0139593470396805,0.0238554254272477,0.0271237648326728,-0.0284738730518557,-0.0282955790555091,0.0034930269140963,-0.0031293824473891,-0.0319923085105181,1.0,1.0,2.0,1.0,30.0,0.75
36,-0.0280718870229817,0.0279611044902054,0.020850438177064,-0.0033281886131011,-0.0287521570162941,0.0005997505561715,0.0302021901221021,-0.025150488910106,0.0045854746365973,-0.0395839413388792,0.0044633451723682,-0.0217436305203096,0.0762843051711851,-0.0123034367784031,0.0076081156861156,-0.0197399790301347,0.0089693751141387,-0.0486174935810756,-0.0234456624147004,0.0019632159959768,0.0216372893793105,0.0107646391814715,0.0058684914713837,0.0096849687010068,-0.0138058562943279,-0.0448597961188096,-0.033689081937937,0.0215360740568149,-0.0042235631135818,-0.0463101337415481,0.0070329645434109,0.0078911335788598,0.0047705666484965,-0.0023616451219403,0.0272412088766353,-0.0525883732324879,1.0,1.0,2.0,2.0,10.0,0.25
37,0.0022175330234266,-0.0118465215638536,-0.0189614280879394,0.0209459557365442,-0.0331992873542605,0.007743995588009,0.0091599594407968,-0.015018171782846,-0.0193283068565472,0.0098113017123269,-0.0093518725145784,-0.0159427763733108,0.014680798353338,0.0292349690398159,0.0006281657069278,-0.0051400023506662,0.0203148909018115,-0.012215260687845,0.0033925752325005,-0.0105358715397884,0.0105670578408064,-0.0127278736703639,-0.0282972243010593,-0.0086577514945353,-0.0008455742995106,-0.0309927488829627,-0.0187512688920312,0.0071560718706,-0.00959078700416,-0.0101143218362372,0.0,-0.008225799995828,0.0,-0.0053462073076973,0.0411611753462399,-0.0019585650971545,1.0,1.0,2.0,2.0,10.0,0.5
38,-0.0095203476451741,-0.0041004851735182,0.0127998868557865,0.0128821589624496,-0.0154495768806724,0.06005968147867,0.0121985613164342,-0.0189448733625231,0.0069150485623411,-0.0334517705779474,-0.0361078135034087,0.0066741610358785,0.0277990167837234,-0.0191269094805937,0.0041164469077515,-0.0030171948508032,0.0084046176325061,-0.0396022426225596,0.0294408706233757,0.0303152574433866,-0.0143232513188641,-0.0050372882424764,-0.033505726742985,-0.0192631281039199,-0.0397795463573296,-0.0147495868747265,-0.0129476868582816,0.0011125880609424,0.0291027553563595,-0.0560716953309834,0.0,-0.005420180744312,0.0159238832645113,0.0518271130499056,0.027342021935241,-0.0080287477848692,1.0,1.0,2.0,2.0,10.0,0.75
